lon lat veast_eu vnorth_eu seast snorth covassumed0 name type
107.39000 33.13000 NaN NaN NaN NaN 0 leve Leveling
107.40000 33.11000 NaN NaN NaN NaN 0 leve Leveling
107.41000 33.07000 NaN NaN NaN NaN 0 leve Leveling
107.44000 33.04000 NaN NaN NaN NaN 0 leve Leveling
107.49000 33.03000 NaN NaN NaN NaN 0 leve Leveling
107.52000 32.96000 NaN NaN NaN NaN 0 leve Leveling
107.61000 32.96000 NaN NaN NaN NaN 0 leve Leveling
107.72000 32.98000 NaN NaN NaN NaN 0 leve Leveling
107.76000 32.99000 NaN NaN NaN NaN 0 leve Leveling
107.80000 33.00000 NaN NaN NaN NaN 0 leve Leveling
110.25000 37.46000 NaN NaN NaN NaN 0 leve Leveling
110.21000 37.45000 NaN NaN NaN NaN 0 leve Leveling
110.18000 37.43000 NaN NaN NaN NaN 0 leve Leveling
110.16000 37.40000 NaN NaN NaN NaN 0 leve Leveling
110.17000 37.36000 NaN NaN NaN NaN 0 leve Leveling
110.16000 37.32000 NaN NaN NaN NaN 0 leve Leveling
110.15000 37.25000 NaN NaN NaN NaN 0 leve Leveling
110.13000 37.21000 NaN NaN NaN NaN 0 leve Leveling
110.13000 37.19000 NaN NaN NaN NaN 0 leve Leveling
110.13000 37.17000 NaN NaN NaN NaN 0 leve Leveling
110.12000 37.13000 NaN NaN NaN NaN 0 leve Leveling
110.13000 37.04000 NaN NaN NaN NaN 0 leve Leveling
110.13000 37.03000 NaN NaN NaN NaN 0 leve Leveling
110.15000 36.98000 NaN NaN NaN NaN 0 leve Leveling
110.17000 36.94000 NaN NaN NaN NaN 0 leve Leveling
110.14000 36.91000 NaN NaN NaN NaN 0 leve Leveling
110.09000 36.94000 NaN NaN NaN NaN 0 leve Leveling
110.00000 36.99000 NaN NaN NaN NaN 0 leve Leveling
109.96000 36.98000 NaN NaN NaN NaN 0 leve Leveling
109.94000 36.99000 NaN NaN NaN NaN 0 leve Leveling
109.74000 36.95000 NaN NaN NaN NaN 0 leve Leveling
109.64000 36.78000 NaN NaN NaN NaN 0 leve Leveling
109.68000 36.69000 NaN NaN NaN NaN 0 leve Leveling
109.57000 36.65000 NaN NaN NaN NaN 0 leve Leveling
109.43000 36.44000 NaN NaN NaN NaN 0 leve Leveling
109.41000 36.40000 NaN NaN NaN NaN 0 leve Leveling
109.34000 36.28000 NaN NaN NaN NaN 0 leve Leveling
109.35000 36.22000 NaN NaN NaN NaN 0 leve Leveling
109.38000 36.08000 NaN NaN NaN NaN 0 leve Leveling
109.40000 36.03000 NaN NaN NaN NaN 0 leve Leveling
109.45000 35.97000 NaN NaN NaN NaN 0 leve Leveling
109.41000 35.87000 NaN NaN NaN NaN 0 leve Leveling
109.45000 35.78000 NaN NaN NaN NaN 0 leve Leveling
109.41000 35.72000 NaN NaN NaN NaN 0 leve Leveling
109.38000 35.66000 NaN NaN NaN NaN 0 leve Leveling
109.31000 35.61000 NaN NaN NaN NaN 0 leve Leveling
109.22000 35.54000 NaN NaN NaN NaN 0 leve Leveling
109.08000 35.33000 NaN NaN NaN NaN 0 leve Leveling
109.08000 35.31000 NaN NaN NaN NaN 0 leve Leveling
109.07000 35.27000 NaN NaN NaN NaN 0 leve Leveling
109.06000 35.24000 NaN NaN NaN NaN 0 leve Leveling
109.08000 35.15000 NaN NaN NaN NaN 0 leve Leveling
109.01000 34.81000 NaN NaN NaN NaN 0 leve Leveling
109.14000 34.66000 NaN NaN NaN NaN 0 leve Leveling
109.92000 39.74000 NaN NaN NaN NaN 0 leve Leveling
109.89000 39.71000 NaN NaN NaN NaN 0 leve Leveling
109.77000 39.58000 NaN NaN NaN NaN 0 leve Leveling
109.73000 39.57000 NaN NaN NaN NaN 0 leve Leveling
109.76000 39.51000 NaN NaN NaN NaN 0 leve Leveling
109.76000 39.40000 NaN NaN NaN NaN 0 leve Leveling
109.79000 39.26000 NaN NaN NaN NaN 0 leve Leveling
109.80000 39.16000 NaN NaN NaN NaN 0 leve Leveling
109.82000 39.04000 NaN NaN NaN NaN 0 leve Leveling
109.80000 39.01000 NaN NaN NaN NaN 0 leve Leveling
109.76000 38.97000 NaN NaN NaN NaN 0 leve Leveling
109.72000 38.94000 NaN NaN NaN NaN 0 leve Leveling
109.70000 38.79000 NaN NaN NaN NaN 0 leve Leveling
109.67000 38.71000 NaN NaN NaN NaN 0 leve Leveling
109.66000 38.64000 NaN NaN NaN NaN 0 leve Leveling
109.65000 38.59000 NaN NaN NaN NaN 0 leve Leveling
109.65000 38.54000 NaN NaN NaN NaN 0 leve Leveling
109.65000 38.52000 NaN NaN NaN NaN 0 leve Leveling
109.65000 38.50000 NaN NaN NaN NaN 0 leve Leveling
109.67000 38.46000 NaN NaN NaN NaN 0 leve Leveling
109.71000 38.43000 NaN NaN NaN NaN 0 leve Leveling
109.73000 38.35000 NaN NaN NaN NaN 0 leve Leveling
109.76000 38.28000 NaN NaN NaN NaN 0 leve Leveling
109.77000 38.18000 NaN NaN NaN NaN 0 leve Leveling
109.81000 38.07000 NaN NaN NaN NaN 0 leve Leveling
109.88000 37.97000 NaN NaN NaN NaN 0 leve Leveling
109.96000 37.96000 NaN NaN NaN NaN 0 leve Leveling
110.13000 37.82000 NaN NaN NaN NaN 0 leve Leveling
110.20000 37.70000 NaN NaN NaN NaN 0 leve Leveling
110.22000 37.63000 NaN NaN NaN NaN 0 leve Leveling
110.24000 37.60000 NaN NaN NaN NaN 0 leve Leveling
110.27000 37.54000 NaN NaN NaN NaN 0 leve Leveling
110.28000 37.53000 NaN NaN NaN NaN 0 leve Leveling
110.00000 40.46000 NaN NaN NaN NaN 0 leve Leveling
109.96000 40.26000 NaN NaN NaN NaN 0 leve Leveling
110.03000 40.18000 NaN NaN NaN NaN 0 leve Leveling
110.04000 40.13000 NaN NaN NaN NaN 0 leve Leveling
110.03000 40.09000 NaN NaN NaN NaN 0 leve Leveling
110.02000 40.02000 NaN NaN NaN NaN 0 leve Leveling
110.01000 40.00000 NaN NaN NaN NaN 0 leve Leveling
110.02000 39.96000 NaN NaN NaN NaN 0 leve Leveling
109.99000 39.93000 NaN NaN NaN NaN 0 leve Leveling
109.96000 39.91000 NaN NaN NaN NaN 0 leve Leveling
107.65000 26.62000 NaN NaN NaN NaN 0 leve Leveling
107.78000 26.66000 NaN NaN NaN NaN 0 leve Leveling
107.85000 26.75000 NaN NaN NaN NaN 0 leve Leveling
107.89000 26.84000 NaN NaN NaN NaN 0 leve Leveling
106.65000 26.63000 NaN NaN NaN NaN 0 leve Leveling
106.83000 26.53000 NaN NaN NaN NaN 0 leve Leveling
106.88000 26.51000 NaN NaN NaN NaN 0 leve Leveling
106.92000 26.48000 NaN NaN NaN NaN 0 leve Leveling
106.45000 29.58000 NaN NaN NaN NaN 0 leve Leveling
106.43000 29.35000 NaN NaN NaN NaN 0 leve Leveling
106.53000 29.34000 NaN NaN NaN NaN 0 leve Leveling
106.56000 29.28000 NaN NaN NaN NaN 0 leve Leveling
106.56000 29.27000 NaN NaN NaN NaN 0 leve Leveling
106.55000 29.24000 NaN NaN NaN NaN 0 leve Leveling
106.54000 29.23000 NaN NaN NaN NaN 0 leve Leveling
106.53000 29.21000 NaN NaN NaN NaN 0 leve Leveling
106.52000 29.17000 NaN NaN NaN NaN 0 leve Leveling
106.54000 29.14000 NaN NaN NaN NaN 0 leve Leveling
106.55000 29.11000 NaN NaN NaN NaN 0 leve Leveling
106.56000 29.08000 NaN NaN NaN NaN 0 leve Leveling
106.57000 29.05000 NaN NaN NaN NaN 0 leve Leveling
106.66000 29.01000 NaN NaN NaN NaN 0 leve Leveling
106.66000 28.99000 NaN NaN NaN NaN 0 leve Leveling
106.66000 28.97000 NaN NaN NaN NaN 0 leve Leveling
106.69000 28.94000 NaN NaN NaN NaN 0 leve Leveling
106.68000 28.92000 NaN NaN NaN NaN 0 leve Leveling
106.72000 28.86000 NaN NaN NaN NaN 0 leve Leveling
106.71000 28.84000 NaN NaN NaN NaN 0 leve Leveling
106.65000 28.79000 NaN NaN NaN NaN 0 leve Leveling
106.67000 28.78000 NaN NaN NaN NaN 0 leve Leveling
106.66000 28.76000 NaN NaN NaN NaN 0 leve Leveling
106.78000 28.69000 NaN NaN NaN NaN 0 leve Leveling
106.76000 28.66000 NaN NaN NaN NaN 0 leve Leveling
106.77000 28.65000 NaN NaN NaN NaN 0 leve Leveling
106.79000 28.63000 NaN NaN NaN NaN 0 leve Leveling
106.81000 28.60000 NaN NaN NaN NaN 0 leve Leveling
106.83000 28.56000 NaN NaN NaN NaN 0 leve Leveling
106.86000 28.55000 NaN NaN NaN NaN 0 leve Leveling
106.86000 28.53000 NaN NaN NaN NaN 0 leve Leveling
106.84000 28.50000 NaN NaN NaN NaN 0 leve Leveling
106.81000 28.46000 NaN NaN NaN NaN 0 leve Leveling
106.81000 28.45000 NaN NaN NaN NaN 0 leve Leveling
106.81000 28.44000 NaN NaN NaN NaN 0 leve Leveling
106.86000 28.39000 NaN NaN NaN NaN 0 leve Leveling
106.85000 28.34000 NaN NaN NaN NaN 0 leve Leveling
106.85000 28.32000 NaN NaN NaN NaN 0 leve Leveling
106.84000 28.30000 NaN NaN NaN NaN 0 leve Leveling
106.83000 28.28000 NaN NaN NaN NaN 0 leve Leveling
106.83000 28.22000 NaN NaN NaN NaN 0 leve Leveling
106.84000 28.22000 NaN NaN NaN NaN 0 leve Leveling
106.83000 28.10000 NaN NaN NaN NaN 0 leve Leveling
106.84000 28.07000 NaN NaN NaN NaN 0 leve Leveling
106.85000 28.05000 NaN NaN NaN NaN 0 leve Leveling
106.90000 27.97000 NaN NaN NaN NaN 0 leve Leveling
106.92000 27.96000 NaN NaN NaN NaN 0 leve Leveling
106.93000 27.91000 NaN NaN NaN NaN 0 leve Leveling
106.90000 27.88000 NaN NaN NaN NaN 0 leve Leveling
106.89000 27.83000 NaN NaN NaN NaN 0 leve Leveling
106.92000 27.80000 NaN NaN NaN NaN 0 leve Leveling
106.92000 27.77000 NaN NaN NaN NaN 0 leve Leveling
106.92000 27.74000 NaN NaN NaN NaN 0 leve Leveling
106.82000 27.53000 NaN NaN NaN NaN 0 leve Leveling
106.79000 27.48000 NaN NaN NaN NaN 0 leve Leveling
106.78000 27.46000 NaN NaN NaN NaN 0 leve Leveling
106.77000 27.44000 NaN NaN NaN NaN 0 leve Leveling
106.77000 27.42000 NaN NaN NaN NaN 0 leve Leveling
106.76000 27.38000 NaN NaN NaN NaN 0 leve Leveling
106.77000 27.33000 NaN NaN NaN NaN 0 leve Leveling
106.76000 27.27000 NaN NaN NaN NaN 0 leve Leveling
106.75000 27.25000 NaN NaN NaN NaN 0 leve Leveling
106.74000 27.23000 NaN NaN NaN NaN 0 leve Leveling
106.74000 27.21000 NaN NaN NaN NaN 0 leve Leveling
106.71000 27.14000 NaN NaN NaN NaN 0 leve Leveling
106.72000 27.02000 NaN NaN NaN NaN 0 leve Leveling
106.69000 26.92000 NaN NaN NaN NaN 0 leve Leveling
106.70000 26.88000 NaN NaN NaN NaN 0 leve Leveling
106.72000 26.86000 NaN NaN NaN NaN 0 leve Leveling
106.69000 26.72000 NaN NaN NaN NaN 0 leve Leveling
106.68000 29.73000 NaN NaN NaN NaN 0 leve Leveling
106.72000 29.72000 NaN NaN NaN NaN 0 leve Leveling
106.76000 29.75000 NaN NaN NaN NaN 0 leve Leveling
106.79000 29.77000 NaN NaN NaN NaN 0 leve Leveling
106.87000 29.77000 NaN NaN NaN NaN 0 leve Leveling
106.89000 29.76000 NaN NaN NaN NaN 0 leve Leveling
106.92000 29.76000 NaN NaN NaN NaN 0 leve Leveling
106.95000 29.78000 NaN NaN NaN NaN 0 leve Leveling
106.17000 29.43000 NaN NaN NaN NaN 0 leve Leveling
106.26000 29.40000 NaN NaN NaN NaN 0 leve Leveling
106.30000 29.34000 NaN NaN NaN NaN 0 leve Leveling
106.33000 29.34000 NaN NaN NaN NaN 0 leve Leveling
106.45000 29.57000 NaN NaN NaN NaN 0 leve Leveling
104.83000 31.35000 NaN NaN NaN NaN 0 leve Leveling
105.07000 31.10000 NaN NaN NaN NaN 0 leve Leveling
105.10000 31.07000 NaN NaN NaN NaN 0 leve Leveling
105.13000 31.03000 NaN NaN NaN NaN 0 leve Leveling
105.28000 30.99000 NaN NaN NaN NaN 0 leve Leveling
105.30000 30.97000 NaN NaN NaN NaN 0 leve Leveling
105.40000 30.78000 NaN NaN NaN NaN 0 leve Leveling
105.41000 30.70000 NaN NaN NaN NaN 0 leve Leveling
105.44000 30.63000 NaN NaN NaN NaN 0 leve Leveling
105.52000 30.59000 NaN NaN NaN NaN 0 leve Leveling
105.60000 30.43000 NaN NaN NaN NaN 0 leve Leveling
105.64000 30.36000 NaN NaN NaN NaN 0 leve Leveling
105.69000 30.25000 NaN NaN NaN NaN 0 leve Leveling
105.74000 30.21000 NaN NaN NaN NaN 0 leve Leveling
105.81000 30.18000 NaN NaN NaN NaN 0 leve Leveling
105.80000 30.05000 NaN NaN NaN NaN 0 leve Leveling
105.85000 29.99000 NaN NaN NaN NaN 0 leve Leveling
105.88000 29.97000 NaN NaN NaN NaN 0 leve Leveling
105.94000 29.96000 NaN NaN NaN NaN 0 leve Leveling
105.97000 29.96000 NaN NaN NaN NaN 0 leve Leveling
106.03000 29.93000 NaN NaN NaN NaN 0 leve Leveling
106.04000 29.88000 NaN NaN NaN NaN 0 leve Leveling
106.05000 29.85000 NaN NaN NaN NaN 0 leve Leveling
106.09000 29.77000 NaN NaN NaN NaN 0 leve Leveling
106.11000 29.73000 NaN NaN NaN NaN 0 leve Leveling
106.16000 29.68000 NaN NaN NaN NaN 0 leve Leveling
106.22000 29.60000 NaN NaN NaN NaN 0 leve Leveling
105.97000 32.36000 NaN NaN NaN NaN 0 leve Leveling
106.80000 31.86000 NaN NaN NaN NaN 0 leve Leveling
106.66000 33.16000 NaN NaN NaN NaN 0 leve Leveling
106.84000 33.17000 NaN NaN NaN NaN 0 leve Leveling
106.96000 33.20000 NaN NaN NaN NaN 0 leve Leveling
105.11000 25.79000 NaN NaN NaN NaN 0 leve Leveling
105.15000 25.73000 NaN NaN NaN NaN 0 leve Leveling
105.17000 25.70000 NaN NaN NaN NaN 0 leve Leveling
105.17000 25.66000 NaN NaN NaN NaN 0 leve Leveling
105.22000 25.55000 NaN NaN NaN NaN 0 leve Leveling
105.18000 25.44000 NaN NaN NaN NaN 0 leve Leveling
105.23000 25.42000 NaN NaN NaN NaN 0 leve Leveling
105.40000 25.24000 NaN NaN NaN NaN 0 leve Leveling
105.42000 25.23000 NaN NaN NaN NaN 0 leve Leveling
105.57000 25.08000 NaN NaN NaN NaN 0 leve Leveling
105.73000 25.04000 NaN NaN NaN NaN 0 leve Leveling
105.75000 25.02000 NaN NaN NaN NaN 0 leve Leveling
105.81000 24.98000 NaN NaN NaN NaN 0 leve Leveling
105.81000 24.96000 NaN NaN NaN NaN 0 leve Leveling
105.83000 24.84000 NaN NaN NaN NaN 0 leve Leveling
105.80000 24.73000 NaN NaN NaN NaN 0 leve Leveling
105.80000 24.67000 NaN NaN NaN NaN 0 leve Leveling
105.88000 24.61000 NaN NaN NaN NaN 0 leve Leveling
105.98000 24.51000 NaN NaN NaN NaN 0 leve Leveling
106.01000 24.48000 NaN NaN NaN NaN 0 leve Leveling
106.10000 24.41000 NaN NaN NaN NaN 0 leve Leveling
106.15000 24.37000 NaN NaN NaN NaN 0 leve Leveling
106.18000 24.34000 NaN NaN NaN NaN 0 leve Leveling
106.26000 24.27000 NaN NaN NaN NaN 0 leve Leveling
106.46000 24.10000 NaN NaN NaN NaN 0 leve Leveling
106.54000 24.05000 NaN NaN NaN NaN 0 leve Leveling
105.34000 25.86000 NaN NaN NaN NaN 0 leve Leveling
105.42000 25.87000 NaN NaN NaN NaN 0 leve Leveling
105.43000 25.88000 NaN NaN NaN NaN 0 leve Leveling
105.45000 25.89000 NaN NaN NaN NaN 0 leve Leveling
105.64000 25.93000 NaN NaN NaN NaN 0 leve Leveling
105.64000 25.96000 NaN NaN NaN NaN 0 leve Leveling
105.73000 26.04000 NaN NaN NaN NaN 0 leve Leveling
105.82000 26.13000 NaN NaN NaN NaN 0 leve Leveling
105.95000 26.25000 NaN NaN NaN NaN 0 leve Leveling
106.11000 26.33000 NaN NaN NaN NaN 0 leve Leveling
106.22000 26.39000 NaN NaN NaN NaN 0 leve Leveling
106.31000 26.43000 NaN NaN NaN NaN 0 leve Leveling
106.48000 26.52000 NaN NaN NaN NaN 0 leve Leveling
106.54000 26.57000 NaN NaN NaN NaN 0 leve Leveling
103.81000 25.60000 NaN NaN NaN NaN 0 leve Leveling
104.25000 25.66000 NaN NaN NaN NaN 0 leve Leveling
104.31000 25.64000 NaN NaN NaN NaN 0 leve Leveling
104.35000 25.65000 NaN NaN NaN NaN 0 leve Leveling
104.44000 25.68000 NaN NaN NaN NaN 0 leve Leveling
104.47000 25.72000 NaN NaN NaN NaN 0 leve Leveling
104.57000 25.80000 NaN NaN NaN NaN 0 leve Leveling
104.60000 25.82000 NaN NaN NaN NaN 0 leve Leveling
104.65000 25.82000 NaN NaN NaN NaN 0 leve Leveling
104.70000 25.82000 NaN NaN NaN NaN 0 leve Leveling
104.77000 25.81000 NaN NaN NaN NaN 0 leve Leveling
104.83000 25.80000 NaN NaN NaN NaN 0 leve Leveling
104.86000 25.79000 NaN NaN NaN NaN 0 leve Leveling
104.90000 25.77000 NaN NaN NaN NaN 0 leve Leveling
104.95000 25.79000 NaN NaN NaN NaN 0 leve Leveling
104.99000 25.80000 NaN NaN NaN NaN 0 leve Leveling
105.02000 25.81000 NaN NaN NaN NaN 0 leve Leveling
105.07000 25.79000 NaN NaN NaN NaN 0 leve Leveling
104.62000 28.78000 NaN NaN NaN NaN 0 leve Leveling
104.57000 28.64000 NaN NaN NaN NaN 0 leve Leveling
104.55000 28.58000 NaN NaN NaN NaN 0 leve Leveling
104.55000 28.56000 NaN NaN NaN NaN 0 leve Leveling
104.48000 28.50000 NaN NaN NaN NaN 0 leve Leveling
104.50000 28.46000 NaN NaN NaN NaN 0 leve Leveling
104.55000 28.39000 NaN NaN NaN NaN 0 leve Leveling
104.54000 28.36000 NaN NaN NaN NaN 0 leve Leveling
104.50000 28.31000 NaN NaN NaN NaN 0 leve Leveling
104.51000 28.18000 NaN NaN NaN NaN 0 leve Leveling
104.49000 28.15000 NaN NaN NaN NaN 0 leve Leveling
104.44000 28.13000 NaN NaN NaN NaN 0 leve Leveling
104.42000 28.13000 NaN NaN NaN NaN 0 leve Leveling
104.29000 28.10000 NaN NaN NaN NaN 0 leve Leveling
104.27000 28.09000 NaN NaN NaN NaN 0 leve Leveling
104.24000 28.07000 NaN NaN NaN NaN 0 leve Leveling
103.96000 27.98000 NaN NaN NaN NaN 0 leve Leveling
103.77000 27.58000 NaN NaN NaN NaN 0 leve Leveling
103.75000 27.55000 NaN NaN NaN NaN 0 leve Leveling
103.72000 27.45000 NaN NaN NaN NaN 0 leve Leveling
103.72000 27.35000 NaN NaN NaN NaN 0 leve Leveling
103.75000 27.25000 NaN NaN NaN NaN 0 leve Leveling
103.79000 27.22000 NaN NaN NaN NaN 0 leve Leveling
103.87000 27.11000 NaN NaN NaN NaN 0 leve Leveling
103.91000 27.06000 NaN NaN NaN NaN 0 leve Leveling
103.94000 27.03000 NaN NaN NaN NaN 0 leve Leveling
103.95000 27.01000 NaN NaN NaN NaN 0 leve Leveling
103.97000 26.99000 NaN NaN NaN NaN 0 leve Leveling
104.02000 26.95000 NaN NaN NaN NaN 0 leve Leveling
104.07000 26.95000 NaN NaN NaN NaN 0 leve Leveling
104.19000 26.94000 NaN NaN NaN NaN 0 leve Leveling
104.22000 26.95000 NaN NaN NaN NaN 0 leve Leveling
104.26000 26.91000 NaN NaN NaN NaN 0 leve Leveling
104.30000 26.84000 NaN NaN NaN NaN 0 leve Leveling
104.15000 26.77000 NaN NaN NaN NaN 0 leve Leveling
104.12000 26.77000 NaN NaN NaN NaN 0 leve Leveling
104.10000 26.75000 NaN NaN NaN NaN 0 leve Leveling
103.99000 26.66000 NaN NaN NaN NaN 0 leve Leveling
103.99000 26.58000 NaN NaN NaN NaN 0 leve Leveling
103.92000 26.59000 NaN NaN NaN NaN 0 leve Leveling
103.89000 26.50000 NaN NaN NaN NaN 0 leve Leveling
103.85000 26.43000 NaN NaN NaN NaN 0 leve Leveling
103.86000 26.41000 NaN NaN NaN NaN 0 leve Leveling
103.91000 26.40000 NaN NaN NaN NaN 0 leve Leveling
103.97000 26.38000 NaN NaN NaN NaN 0 leve Leveling
103.98000 26.37000 NaN NaN NaN NaN 0 leve Leveling
104.07000 26.32000 NaN NaN NaN NaN 0 leve Leveling
104.10000 26.18000 NaN NaN NaN NaN 0 leve Leveling
104.09000 26.06000 NaN NaN NaN NaN 0 leve Leveling
103.97000 25.82000 NaN NaN NaN NaN 0 leve Leveling
104.67000 28.86000 NaN NaN NaN NaN 0 leve Leveling
104.71000 28.89000 NaN NaN NaN NaN 0 leve Leveling
104.79000 28.92000 NaN NaN NaN NaN 0 leve Leveling
104.81000 28.90000 NaN NaN NaN NaN 0 leve Leveling
104.88000 28.94000 NaN NaN NaN NaN 0 leve Leveling
104.97000 28.85000 NaN NaN NaN NaN 0 leve Leveling
105.00000 28.84000 NaN NaN NaN NaN 0 leve Leveling
105.04000 28.84000 NaN NaN NaN NaN 0 leve Leveling
105.07000 28.84000 NaN NaN NaN NaN 0 leve Leveling
105.29000 28.84000 NaN NaN NaN NaN 0 leve Leveling
105.31000 28.87000 NaN NaN NaN NaN 0 leve Leveling
105.34000 28.89000 NaN NaN NaN NaN 0 leve Leveling
105.44000 28.89000 NaN NaN NaN NaN 0 leve Leveling
105.55000 28.98000 NaN NaN NaN NaN 0 leve Leveling
105.62000 29.06000 NaN NaN NaN NaN 0 leve Leveling
105.65000 29.09000 NaN NaN NaN NaN 0 leve Leveling
105.70000 29.16000 NaN NaN NaN NaN 0 leve Leveling
105.80000 29.21000 NaN NaN NaN NaN 0 leve Leveling
105.84000 29.24000 NaN NaN NaN NaN 0 leve Leveling
105.89000 29.32000 NaN NaN NaN NaN 0 leve Leveling
105.98000 29.37000 NaN NaN NaN NaN 0 leve Leveling
106.02000 29.38000 NaN NaN NaN NaN 0 leve Leveling
102.37000 27.88000 NaN NaN NaN NaN 0 leve Leveling
102.39000 27.88000 NaN NaN NaN NaN 0 leve Leveling
102.47000 27.86000 NaN NaN NaN NaN 0 leve Leveling
102.49000 27.86000 NaN NaN NaN NaN 0 leve Leveling
102.54000 27.88000 NaN NaN NaN NaN 0 leve Leveling
102.67000 27.92000 NaN NaN NaN NaN 0 leve Leveling
102.88000 28.04000 NaN NaN NaN NaN 0 leve Leveling
102.89000 28.06000 NaN NaN NaN NaN 0 leve Leveling
103.01000 28.11000 NaN NaN NaN NaN 0 leve Leveling
103.11000 28.32000 NaN NaN NaN NaN 0 leve Leveling
103.33000 28.39000 NaN NaN NaN NaN 0 leve Leveling
103.38000 28.35000 NaN NaN NaN NaN 0 leve Leveling
103.45000 28.32000 NaN NaN NaN NaN 0 leve Leveling
103.48000 28.36000 NaN NaN NaN NaN 0 leve Leveling
103.48000 28.41000 NaN NaN NaN NaN 0 leve Leveling
103.66000 28.53000 NaN NaN NaN NaN 0 leve Leveling
103.69000 28.56000 NaN NaN NaN NaN 0 leve Leveling
103.94000 28.69000 NaN NaN NaN NaN 0 leve Leveling
103.96000 28.71000 NaN NaN NaN NaN 0 leve Leveling
103.96000 28.72000 NaN NaN NaN NaN 0 leve Leveling
103.97000 28.73000 NaN NaN NaN NaN 0 leve Leveling
103.99000 28.79000 NaN NaN NaN NaN 0 leve Leveling
104.04000 28.78000 NaN NaN NaN NaN 0 leve Leveling
104.05000 28.76000 NaN NaN NaN NaN 0 leve Leveling
104.10000 28.67000 NaN NaN NaN NaN 0 leve Leveling
104.15000 28.68000 NaN NaN NaN NaN 0 leve Leveling
104.15000 28.70000 NaN NaN NaN NaN 0 leve Leveling
104.17000 28.73000 NaN NaN NaN NaN 0 leve Leveling
104.22000 28.73000 NaN NaN NaN NaN 0 leve Leveling
104.26000 28.74000 NaN NaN NaN NaN 0 leve Leveling
104.33000 28.72000 NaN NaN NaN NaN 0 leve Leveling
104.37000 28.72000 NaN NaN NaN NaN 0 leve Leveling
104.42000 28.74000 NaN NaN NaN NaN 0 leve Leveling
104.47000 28.73000 NaN NaN NaN NaN 0 leve Leveling
104.49000 28.71000 NaN NaN NaN NaN 0 leve Leveling
102.86000 34.90000 NaN NaN NaN NaN 0 leve Leveling
102.82000 34.89000 NaN NaN NaN NaN 0 leve Leveling
102.83000 34.83000 NaN NaN NaN NaN 0 leve Leveling
102.69000 34.81000 NaN NaN NaN NaN 0 leve Leveling
102.49000 34.68000 NaN NaN NaN NaN 0 leve Leveling
102.46000 34.61000 NaN NaN NaN NaN 0 leve Leveling
102.46000 34.57000 NaN NaN NaN NaN 0 leve Leveling
102.33000 34.49000 NaN NaN NaN NaN 0 leve Leveling
102.30000 34.36000 NaN NaN NaN NaN 0 leve Leveling
102.51000 34.19000 NaN NaN NaN NaN 0 leve Leveling
102.57000 34.15000 NaN NaN NaN NaN 0 leve Leveling
102.64000 34.11000 NaN NaN NaN NaN 0 leve Leveling
102.68000 34.11000 NaN NaN NaN NaN 0 leve Leveling
102.73000 34.10000 NaN NaN NaN NaN 0 leve Leveling
100.61000 41.87000 NaN NaN NaN NaN 0 leve Leveling
100.57000 41.84000 NaN NaN NaN NaN 0 leve Leveling
100.53000 41.74000 NaN NaN NaN NaN 0 leve Leveling
100.52000 41.70000 NaN NaN NaN NaN 0 leve Leveling
100.50000 41.65000 NaN NaN NaN NaN 0 leve Leveling
100.49000 41.60000 NaN NaN NaN NaN 0 leve Leveling
100.47000 41.55000 NaN NaN NaN NaN 0 leve Leveling
100.46000 41.49000 NaN NaN NaN NaN 0 leve Leveling
100.44000 41.44000 NaN NaN NaN NaN 0 leve Leveling
100.41000 41.39000 NaN NaN NaN NaN 0 leve Leveling
100.35000 41.35000 NaN NaN NaN NaN 0 leve Leveling
100.34000 41.31000 NaN NaN NaN NaN 0 leve Leveling
100.33000 41.26000 NaN NaN NaN NaN 0 leve Leveling
100.31000 41.22000 NaN NaN NaN NaN 0 leve Leveling
100.29000 41.17000 NaN NaN NaN NaN 0 leve Leveling
100.29000 41.13000 NaN NaN NaN NaN 0 leve Leveling
100.28000 41.08000 NaN NaN NaN NaN 0 leve Leveling
100.25000 41.04000 NaN NaN NaN NaN 0 leve Leveling
100.11000 40.95000 NaN NaN NaN NaN 0 leve Leveling
100.05000 40.93000 NaN NaN NaN NaN 0 leve Leveling
99.99000 40.89000 NaN NaN NaN NaN 0 leve Leveling
99.94000 40.86000 NaN NaN NaN NaN 0 leve Leveling
99.89000 40.83000 NaN NaN NaN NaN 0 leve Leveling
99.89000 40.78000 NaN NaN NaN NaN 0 leve Leveling
99.85000 40.75000 NaN NaN NaN NaN 0 leve Leveling
99.80000 40.71000 NaN NaN NaN NaN 0 leve Leveling
99.76000 40.66000 NaN NaN NaN NaN 0 leve Leveling
99.72000 40.63000 NaN NaN NaN NaN 0 leve Leveling
99.68000 40.59000 NaN NaN NaN NaN 0 leve Leveling
99.64000 40.55000 NaN NaN NaN NaN 0 leve Leveling
99.58000 40.52000 NaN NaN NaN NaN 0 leve Leveling
99.54000 40.49000 NaN NaN NaN NaN 0 leve Leveling
99.49000 40.47000 NaN NaN NaN NaN 0 leve Leveling
99.45000 40.44000 NaN NaN NaN NaN 0 leve Leveling
99.40000 40.42000 NaN NaN NaN NaN 0 leve Leveling
99.37000 40.40000 NaN NaN NaN NaN 0 leve Leveling
99.32000 40.39000 NaN NaN NaN NaN 0 leve Leveling
