lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 types names studies
78.55087 17.41726 40.90867 35.09092 0.08430 0.73792 0.59210 0.36745 0 0 0 GNSS hyde ULR5(ULR5)_ader12(ader12)_barman17(barman17)_demets20(demets20)_devachandra14(devachandra14)_fang22(fang22)_gupta15(gupta15)_itrf20gnss(itrf20gnss)_jade11(jade11)_jade14(jade14)_jade20(jade20)_kreemer14(UNR)_measures(measures)_pappachen21(pappachen21)_rajewar26(rajewar26)_rui19(rui19)_saji20(saji20)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_sharma21(sharma21)_steckler16(steckler16)_vila20(vila20)_wang17(wang17)_wangshen20(wangshen20)
15.49348 47.06713 21.76572 15.72332 -0.04972 0.17151 0.11582 0.28602 0 0 0 GNSS gr12_gra2_grab_graz castroperdomo22(castroperdomo22)_demets20(demets20)_eposuga(eposuga)_gaoran_lss(gaoran_lss)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_porkolab23(EPND)_rashwan21(rashwan21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_steffen25(steffen25)
115.89249 39.60860 30.59951 -10.70557 1.65089 0.56576 0.44448 0.90342 0 0 0 GNSS bjfs ULR5(ULR5)_dzwang22(dzwang22)_hao21(hao21)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_lswang17(lswang17)_measures(measures)_pan21_vert(pan21_vert)_pappachen21(pappachen21)_rudenko13(rudenko13)_rui19(rui19)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_wangshen20(wangshen20)_zhao17(zhao17)_zheng17(zheng17)_zhou16(zhou16)
87.60067 43.80795 31.20976 5.55632 0.81944 0.57035 0.97271 0.97817 0 0 0 GNSS uru2_urum devachandra14(devachandra14)_dzwang20(dzwang20)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_li18(wang17)_measures(measures)_pan19(pan19)_pan21_vert(pan21_vert)_pan22_vert(pan22_vert)_pappachen21(pappachen21)_rui19(rui19)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_wang17(wang17)_wangshen20(wangshen20)_zhao23_vert(zhao23_vert)_zheng17(zheng17)_zhou16(zhou16)
0.33566 50.86747 16.93678 16.60650 -0.25395 0.15764 0.14217 0.17199 0 0 0 GNSS her9_hero_hers_hert demets20(demets20)_eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_steffen25(steffen25)
77.01690 43.17873 28.34681 4.23884 0.38696 0.48003 0.53542 0.32611 0 0 0 GNSS sele ULR5(ULR5)_barman17(barman17)_devachandra14(devachandra14)_dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_itrf20gnss(itrf20gnss)_jade11(jade11)_jade14(jade14)_jade20(jade20)_kreemer14(UNR)_li18(wang17)_measures(measures)_pan19(pan19)_pan21_vert(pan21_vert)_pan22_vert(pan22_vert)_rui19(Zubovich_Tectonics_2010)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_wang17(wang17)_wangshen20(wangshen20)_zheng17(UNR)
8.97276 39.13590 21.55224 16.14677 -0.32667 0.11937 0.09255 0.24442 0 0 0 GNSS cagl_cagz ULR5(ULR5)_demets20(demets20)_eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)
114.35727 30.53167 32.86911 -11.34160 -0.25455 0.59738 0.50251 0.65463 0 0 0 GNSS wuh2_wuhn ULR5(ULR5)_barman17(barman17)_devachandra14(devachandra14)_dzwang22(dzwang22)_itrf20gnss(itrf20gnss)_jade20(jade20)_kreemer14(UNR)_measures(measures)_pan21_vert(pan21_vert)_pappachen21(pappachen21)_rui19(rui19)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steckler16(steckler16)_wang17(wang17)_wangshen20(wangshen20)_zheng17(zheng17)_zhou16(zhou16)
23.93250 38.07855 8.17203 -11.52381 0.06326 0.31807 0.34170 0.50092 0 0 0 GNSS dion_diop_dyn0_dyng briole21(briole21)_chousianitis15(chousianitis15)_dagostino20(dagostino20)_ergintav23(ergintav23)_hamiel21(hamiel21)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)
104.81950 33.42300 35.25539 -8.72191 -0.52481 0.74134 0.59927 0.84173 0 0 0 GNSS gswd_h021 gan22(Cmonoc_C)_hao19(hao19)_hao21(hao21)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_li18(wang17)_pan21_vert(pan21_vert)_su19(su19)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_wu24_2(wu24_2)_zhao17(zhao17)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
11.64680 44.52000 22.19313 18.10174 -1.60435 0.17323 0.19332 0.29169 0 0 0 GNSS medi_msel eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_mantovani15(mantovani15)_measures(measures)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_porkolab23(EPND)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_steffen25(steffen25)
17.27388 48.37270 21.51560 15.16706 0.17797 0.14966 0.14956 0.45512 0 0 0 GNSS mop2_mopi demets20(demets20)_eposuga(eposuga)_kreemer14(UNR)_mantovani15(mantovani15)_measures(measures)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_porkolab23(EPND)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_steffen25(steffen25)
33.39645 35.14099 19.30934 15.62021 0.07627 0.14847 0.17492 0.20781 0 0 0 GNSS nico ULR5(ULR5)_aktug16(aktug16)_castroperdomo22(castroperdomo22)_eposuga(eposuga)_ergintav23(ergintav23)_hamiel21(hamiel21)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_ozbey23(ozbey23)_ozdemir19(ozdemir19)_palano13(palano13)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_sokhadze18(sokhadze18)_steffen25(steffen25)_wangshen20(wangshen20)
6.92065 43.75470 20.39101 16.12972 -0.00541 0.10908 0.07964 0.21552 0 0 0 GNSS grac_gras demets20(demets20)_eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_nocquet16(nocquet16)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_rashwan21(rashwan21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)_wangshen20(wangshen20)
14.78561 49.91370 20.26512 15.19327 0.22392 0.13641 0.10461 0.40818 0 0 0 GNSS gop6_gop7_gop__gope demets20(demets20)_eposuga(eposuga)_gaoran_lss(gaoran_lss)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_pinavaldes22(pinavaldes22)_porkolab23(EPND)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_steffen25(steffen25)
99.81400 39.41000 30.73175 -3.81916 0.98889 0.59288 0.35552 0.61916 0 0 0 GNSS g140_gsgt_jb29 hao19(hao19)_hao24(hao24)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_li18(wang17)_pan20(pan20)_pan21_vert(pan21_vert)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
102.43700 28.30000 37.90039 -14.30964 -0.23285 0.57939 0.60943 1.35772 0 0 0 GNSS h091_scxd gan22(Cmonoc_C)_hao16(hao16)_hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_pan21_vert(pan21_vert)_rui19(rui19)_rui24a(rui24a)_rui24b(rui24b)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
14.98980 36.87585 21.28863 19.89408 -0.90101 0.25712 0.22251 0.29337 0 0 0 GNSS not0_not1_noto ULR5(ULR5)_castroperdomo22(castroperdomo22)_eposuga(eposuga)_gupta15(Mahesh_GondwanaResearch_2012)_hamiel21(hamiel21)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_mantovani15(mantovani15)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_sokhadze18(sokhadze18)_steffen25(steffen25)
23.39473 42.55610 23.84050 11.90847 -0.32873 0.19700 0.20476 0.22967 0 0 0 GNSS sofi atanasova14(atanasova14)_briole21(briole21)_dagostino20(dagostino20)_dimitrov22(dimitrov22)_eposuga(eposuga)_ergintav23(ergintav23)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_mantovani15(mantovani15)_measures(measures)_palano13(Sadehetal2012)_pinavaldes22(pinavaldes22)_porkolab23(EPND)_rashwan21(rashwan21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)
11.27956 48.08596 20.33378 15.83971 -0.01240 0.21947 0.20841 0.65609 0 0 0 GNSS obe0_obe2_obe3_obe4_ober demets20(demets20)_eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_porkolab23(EPND)_porkolab23(NGL)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_steffen25(steffen25)
32.75847 39.88737 1.94071 11.28824 -1.09066 0.78387 0.50366 0.30888 0 0 0 GNSS ankr_anks_ldml eposuga(eposuga)_ergintav23(ergintav23)_hamiel21(hamiel21)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_kurt22(kurt22)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_sokhadze18(sokhadze18)
29.01934 41.10445 23.71427 11.70427 0.18658 0.61142 0.45158 0.31912 0 0 0 GNSS ista atanasova14(atanasova14)_briole21(briole21)_dagostino20(dagostino20)_eposuga(eposuga)_ergintav14(ergintav14)_ergintav23(ergintav23)_hamiel21(hamiel21)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_kurt22(kurt22)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)
105.17800 37.58100 32.14723 -6.75556 0.75249 1.04999 0.83958 0.44240 0 0 0 GNSS g004_gb01 hao19(hao19)_hao21(hao21)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zhao17(zhao17)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
-3.95198 40.44359 18.60855 16.52668 -0.60700 0.28409 0.20139 0.73043 0 0 0 GNSS vill ULR5(ULR5)_castroperdomo22(castroperdomo22)_eposuga(eposuga)_gupta15(Mahesh_GondwanaResearch_2012)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_mantovani15(mantovani15)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)_wangshen20(wangshen20)
102.79720 25.02954 31.89549 -17.98818 -0.13680 1.05624 0.90675 0.25232 0 0 0 GNSS kmin_kunm barman17(barman17)_devachandra14(devachandra14)_itrf20gnss(itrf20gnss)_jade11(jade11)_jade14(jade14)_jade20(jade20)_kreemer14(UNR)_measures(measures)_pan21_vert(pan21_vert)_rudenko13(rudenko13)_rui19(vernant14)_santamariagomez24(santamariagomez24)_steckler16(steckler16)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_zheng17(zheng17)
-4.24966 40.42916 18.73015 16.51644 0.14213 0.22982 0.21327 0.36339 0 0 0 GNSS mad2_madm_madr demets20(demets20)_eposuga(eposuga)_gupta15(Mahesh_GondwanaResearch_2012)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_pinavaldes22(pinavaldes22)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)
-3.08863 40.52490 18.82206 16.50515 -0.09541 0.10133 0.09895 0.30291 0 0 0 GNSS yeb1_yebe ULR5(ULR5)_castroperdomo22(castroperdomo22)_eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_shevchenko21(shevchenko21)_steffen25(steffen25)
34.76314 30.59761 23.53015 19.61865 0.86179 0.12165 0.10789 0.21292 0 0 0 GNSS ramo ULR5(ULR5)_castroperdomo22(castroperdomo22)_eposuga(eposuga)_hamiel21(hamiel21)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_masson15(masson15)_measures(measures)_ozdemir19(ozdemir19)_palano13(palano13)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_sokhadze18(sokhadze18)_steffen25(steffen25)_viltres22(viltres22)
13.06670 52.37939 19.15391 15.35784 0.12269 0.12581 0.12717 0.46740 0 0 0 GNSS d004_potm_pots ULR5(ULR5)_castroperdomo22(castroperdomo22)_dagostino20(dagostino20)_demets20(demets20)_eposuga(eposuga)_gaoran_lss(gaoran_lss)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_shevchenko21(shevchenko21)_steffen25(steffen25)
105.66850 38.81150 31.51175 -7.28741 0.31413 0.53787 0.38538 0.46560 0 0 0 GNSS d092_jb09_nmaz hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_pan21_vert(pan21_vert)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zhao17(zhao17)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
83.25680 43.39763 30.30153 7.09457 1.09214 0.48928 0.43694 0.55118 0 0 0 GNSS i049_jb47_xjxy dzwang20(dzwang20)_hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_li18(wang17)_midas(midas)_pan19(pan19)_pan21_vert(pan21_vert)_pan22_vert(pan22_vert)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
86.18951 41.79202 31.24876 8.39201 0.60633 0.47106 0.47859 0.60499 0 0 0 GNSS i031_jb45_xjke dzwang20(dzwang20)_hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_li18(wang17)_midas(midas)_pan19(pan19)_pan21_vert(pan21_vert)_pan22_vert(pan22_vert)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
76.17400 38.93500 28.81575 21.64611 -3.26912 0.71071 0.59577 0.33608 0 0 0 GNSS i083_yeng dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_dzwang24(dzwang24)_hao19(hao19)_kreemer14(Shen_PersComm_2013)_li18(wang17)_pan19(pan19)_rui19(Zubovich_Tectonics_2010)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)_zhou16(Zubovich_Tectonics_2010)
75.25000 39.71800 27.97929 14.50160 -0.99859 0.53349 0.57593 0.30521 0 0 0 GNSS i078_wuqi dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_dzwang24(dzwang24)_hao19(hao19)_kreemer14(Shen_PersComm_2013)_li18(wang17)_pan19(pan19)_rui19(Zubovich_Tectonics_2010)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)_zhou16(Zubovich_Tectonics_2010)
79.03528 40.50338 29.70707 15.29944 -0.57806 0.62625 0.58892 0.75122 0 0 0 GNSS i073_kalp dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_dzwang24(dzwang24)_hao19(hao19)_kreemer14(Shen_PersComm_2013)_li18(wang17)_li22(li22)_pan19(pan19)_rui19(Zubovich_Tectonics_2010)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
