lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 types names studies
12.87890 49.14423 -0.04828 0.13072 0.12270 0.12532 0.14102 0.35504 0 0 0 GNSS wrlg_wt21_wt33_wtz2_wtz3_wtza_wtzj_wtzl_wtzm_wtzr_wtzs_wtzt_wtzz dagostino20(dagostino20)_demets20(demets20)_eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_mantovani15(mantovani15)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_porkolab23(EPND)_porkolab23(NGL)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_steffen25(steffen25)_wangshen20(wangshen20)
91.10400 29.65733 17.45648 18.61355 1.00804 0.44477 0.41833 0.34385 0 0 0 GNSS lha0_lhas_lhaz ULR5(ULR5)_barman17(barman17)_castroperdomo22(castroperdomo22)_devachandra14(devachandra14)_fang22(fang22)_fu12(fu12)_gupta15(gupta15)_itrf20gnss(itrf20gnss)_jade11(jade11)_jade14(jade14)_jade20(jade20)_kreemer14(UNR)_measures(measures)_pan21_vert(pan21_vert)_pappachen21(pappachen21)_ray19(ray19)_rudenko13(rudenko13)_rui19(rui19)_saji20(saji20)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_sharma21(sharma21)_steckler16(steckler16)_timofeev24(timofeev24)_vila20(vila20)_wang17(wang17)_wangshen20(wangshen20)_zhao23_vert(zhao23_vert)_zheng17(zheng17)_zhou16(zhou16)
50.60815 26.20914 3.51225 21.83983 -0.42956 0.40133 0.42511 0.48639 0 0 0 GNSS bahr_bhr1_bhr2_bhr3_bhr4 ULR5(ULR5)_alothman16(alothman16)_gupta15(Mahesh_GondwanaResearch_2012)_itrf20gnss(itrf20gnss)_jade11(jade11)_khorrami19(khorrami19)_kreemer14(UNR)_measures(measures)_palano13(ArRajehietal2010)_pappachen21(pappachen21)_rashwan21(rashwan21)_rudenko13(rudenko13)_rui19(vernant14)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steckler16(steckler16)_viltres22(viltres22)_wangshen20(wangshen20)
16.70455 40.64906 0.75474 4.27384 0.26297 0.14438 0.15716 0.24228 0 0 0 GNSS mat1_mate_matg_matz ULR5(ULR5)_castroperdomo22(castroperdomo22)_dagostino20(dagostino20)_eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_mantovani15(mantovani15)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)_wangshen20(wangshen20)
7.46510 46.87710 -0.05467 0.40571 0.75300 0.13186 0.12740 0.25823 0 0 0 GNSS zim2_zim3_zimj_zimm castroperdomo22(castroperdomo22)_demets20(demets20)_eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_nocquet16(nocquet16)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_rashwan21(rashwan21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)
80.95564 26.91220 8.07106 34.75098 -2.27368 0.62170 0.44506 0.77917 0 0 0 GNSS lck1_lck2_lck3_lck4_lcki demets20(demets20)_fang22(fang22)_itrf20gnss(itrf20gnss)_jade20(jade20)_jouanne17(jouanne17)_measures(measures)_pappachen21(pappachen21)_rajewar26(rajewar26)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_vila20(vila20)_wangshen20(wangshen20)
74.69427 42.67977 -1.16143 3.17770 0.74914 0.42822 0.49143 0.30472 0 0 0 GNSS pol2 ULR5(ULR5)_barman17(barman17)_castroperdomo22(castroperdomo22)_devachandra14(devachandra14)_dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_gupta15(gupta15)_itrf20gnss(itrf20gnss)_jade11(jade11)_jade14(jade14)_jade20(jade20)_kreemer14(UNR)_li18(wang17)_measures(measures)_ozdemir19(ozdemir19)_pan19(pan19)_pan21_vert(pan21_vert)_pan22_vert(pan22_vert)_pappachen21(pappachen21)_rui19(rui19)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_sharma21(sharma21)_wang17(wang17)_wangshen20(wangshen20)_zheng17(UNR)_zhou16(zhou16)
104.31620 52.21902 -1.39540 -0.01990 0.23507 0.24862 0.19722 0.23259 0 0 0 GNSS irkj_irkm_irkt ULR5(ULR5)_demets20(demets20)_gaoran_lss(gaoran_lss)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_pappachen21(pappachen21)_rui19(rui19)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_shevchenko21(shevchenko21)_sokhadze18(sokhadze18)_steckler16(steckler16)_wangshen20(wangshen20)_zheng17(UNR)_zhou16(zhou16)
77.57038 13.02117 15.38818 34.35991 0.07779 0.54118 0.45785 0.47495 0 0 0 GNSS iisc ULR5(ULR5)_ader12(ader12)_barman17(barman17)_castroperdomo22(castroperdomo22)_demets20(demets20)_devachandra14(devachandra14)_fang22(fang22)_itrf20gnss(itrf20gnss)_jade11(jade11)_jade14(jade14)_jade20(jade20)_kreemer14(UNR)_measures(measures)_pappachen21(pappachen21)_rajewar26(rajewar26)_rudenko13(rudenko13)_rui19(rui19)_saji20(saji20)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_sharma21(sharma21)_steckler16(steckler16)_vila20(vila20)_wang17(wang17)_wangshen20(wangshen20)_zhou16(zhou16)
66.88553 39.13468 -0.91885 1.41229 -1.34932 0.42229 0.38608 0.50063 0 0 0 GNSS kit3_kitg_kiub ULR5(ULR5)_barman17(barman17)_castroperdomo22(castroperdomo22)_devachandra14(devachandra14)_ergeshov20(ergeshov20)_fazilova18(fazilova18)_itrf20gnss(itrf20gnss)_jade11(jade11)_jade14(jade14)_jade20(jade20)_kreemer14(UNR)_li18(wang17)_measures(measures)_ozdemir19(ozdemir19)_pan19(pan19)_pan22_vert(pan22_vert)_pappachen21(pappachen21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_sharma21(sharma21)_sokhadze18(sokhadze18)_steckler16(steckler16)_wang17(wang17)_wangshen20(wangshen20)_zheng17(UNR)
4.35884 50.79806 -0.22321 -0.00406 0.33055 0.19669 0.15432 0.26269 0 0 0 GNSS bru9_brus_brux_rtbt_ukke_ztb3_ztbr ULR5(ULR5)_demets20(demets20)_eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_steffen25(steffen25)
1.48125 43.55960 0.06543 0.11466 -0.31808 0.15000 0.14999 0.33195 0 0 0 GNSS tlia_tls0_tlse_tlsg_toul demets20(demets20)_eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_mantovani15(mantovani15)_measures(measures)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_steffen25(steffen25)
21.03154 52.09730 -0.37957 -0.10414 -0.13779 0.11333 0.13151 0.30780 0 0 0 GNSS joz2_joze castroperdomo22(castroperdomo22)_dagostino20(dagostino20)_demets20(demets20)_eposuga(eposuga)_gaoran_lss(gaoran_lss)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_pinavaldes22(pinavaldes22)_rashwan21(rashwan21)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_steffen25(steffen25)
4.38757 51.98602 -0.13718 -0.24566 -0.51944 0.16102 0.20527 0.30603 0 0 0 GNSS delf_delm_dlf1_dlf5_dlft_vslf dagostino20(dagostino20)_eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_steffen25(steffen25)
-6.20600 36.46429 -3.22898 0.54775 0.00104 0.29999 0.17994 0.44263 0 0 0 GNSS roa9_roag_roap_sfer ULR5(ULR5)_eposuga(eposuga)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_pinavaldes22(pinavaldes22)_rudenko13(rudenko13)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_steffen25(steffen25)
21.03522 52.47522 -0.52043 0.08969 0.01604 0.09966 0.09501 0.22005 0 0 0 GNSS boge_bogi_bogo dagostino20(dagostino20)_eposuga(eposuga)_gaoran_lss(gaoran_lss)_itrf20gnss(itrf20gnss)_kreemer14(UNR)_measures(measures)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_steffen25(steffen25)
78.55087 17.41726 13.24893 34.41450 0.08430 0.77469 0.57290 0.36767 0 0 0 GNSS hyde ULR5(ULR5)_ader12(ader12)_barman17(barman17)_demets20(demets20)_devachandra14(devachandra14)_fang22(fang22)_gupta15(gupta15)_itrf20gnss(itrf20gnss)_jade11(jade11)_jade14(jade14)_jade20(jade20)_kreemer14(UNR)_measures(measures)_pappachen21(pappachen21)_rajewar26(rajewar26)_rui19(rui19)_saji20(saji20)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_sharma21(sharma21)_steckler16(steckler16)_vila20(vila20)_wang17(wang17)_wangshen20(wangshen20)
