lon lat veast_eu vnorth_eu seast snorth covassumed0 types names studies
101.57300 24.98500 1.75504 -10.45378 1.10448 0.80206 0 GNSS h136 gan22(Cmonoc_I)_hao19(hao19)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
99.83400 23.04500 0.10930 -7.64514 1.11524 1.01125 0 GNSS h222 gan22(Cmonoc_I)_hao19(hao19)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
99.45400 22.73800 -0.38766 -6.51817 0.83369 0.93332 0 GNSS h225 gan22(Cmonoc_I)_hao19(hao19)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
99.26000 23.13500 -2.74975 -4.54671 0.72958 0.69588 0 GNSS h223 gan22(Cmonoc_I)_hao19(hao19)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
114.68400 36.43900 4.03485 -1.74125 0.66115 0.60739 0 GNSS c030 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
114.65000 38.33200 3.15483 -1.89614 0.50975 0.54311 0 GNSS c006 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
114.35650 38.02800 3.31675 -2.44410 0.66413 0.71686 0 GNSS c016 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
113.86400 34.02800 4.55482 -2.33174 0.55478 0.62362 0 GNSS c053 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
113.73900 39.29300 3.68791 -1.59069 0.59009 0.66332 0 GNSS a038 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
113.31200 32.75100 5.22015 -3.06738 0.56708 0.60395 0 GNSS c059 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
113.21200 35.26800 4.41577 -2.35041 0.41720 0.45849 0 GNSS c047 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
112.40500 34.70300 5.09230 -2.23751 0.46481 0.54943 0 GNSS c052 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
111.47500 33.28000 4.54083 -2.19628 0.64286 0.49694 0 GNSS c060 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
111.20600 40.26600 3.03514 -0.63265 0.45204 0.91298 0 GNSS d009 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
111.15100 34.75400 5.70909 -1.92042 0.43681 0.56145 0 GNSS d037 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
109.97378 41.76472 1.95563 -1.25795 0.47253 0.46654 0 GNSS d040_nc04 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
106.83100 22.10700 5.20543 -2.44330 0.81440 0.70378 0 GNSS f079_jb26 gan22(Cmonoc_I)_hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
106.66500 26.41500 5.50490 -2.30360 0.65573 0.68247 0 GNSS f073_jb25 gan22(Cmonoc_I)_hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
103.86500 30.69200 6.30998 -2.56025 1.05801 1.25019 0 GNSS h059 gan22(Cmonoc_I)_hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
102.49600 23.71900 2.99649 -6.92254 1.42479 1.07212 0 GNSS h156 gan22(Cmonoc_I)_hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
99.53555 25.46341 -1.23064 -10.87464 1.35271 1.37079 0 GNSS h205_hb18 gan22(Cmonoc_I)_hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
80.34100 34.43800 -1.26742 17.95534 1.28802 1.41902 0 GNSS j315 dzwang20(dzwang20)_kreemer14(Liang_JGR_2013)_li18(wang17)_mohanty24(wangshen20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
95.25700 32.89400 23.72385 5.71095 0.83536 0.84183 0 GNSS j008 hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_li18(wang17)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
81.34500 41.60100 2.67113 8.19419 1.44096 1.04098 0 GNSS i059 dzwang20(dzwang20)_hao19(hao19)_kreemer14(Shen_PersComm_2013)_li18(wang17)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
81.19000 32.38200 1.97474 18.84332 0.53372 0.52414 0 GNSS j044 hao19(hao19)_kreemer14(Liang_JGR_2013)_kreemer14(Shen_PersComm_2013)_li18(wang17)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
80.23900 41.14300 2.15271 15.29500 1.18135 1.06208 0 GNSS i061 dzwang20(dzwang20)_hao19(hao19)_kreemer14(Shen_PersComm_2013)_li18(wang17)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
75.76800 37.84000 -1.93903 21.35020 0.80042 0.56241 0 GNSS i407 dzwang20(dzwang20)_dzwang24(dzwang24)_li18(wang17)_pan19(pan19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
41.05681 38.95880 -7.03383 12.92390 0.92945 0.98875 0 GNSS solh aktug16(aktug16)_ergintav23(ergintav23)_khorrami19(Reilinger_JGR_2006)_kreemer14(Aktug_JGeodyn_2012a)_kreemer14(Djamour_EPSL_2011)_kreemer14(Reilinger_GJI_2011)_kurt22(kurt22)
41.79262 38.75320 -5.53802 12.97939 0.53958 0.86799 0 GNSS koku_krkt aktug16(aktug16)_ergintav23(ergintav23)_khorrami19(Reilinger_JGR_2006)_kreemer14(Djamour_EPSL_2011)_kreemer14(Reilinger_GJI_2011)_kurt22(kurt22)
111.54400 36.12900 5.19385 -2.79896 0.63177 0.67500 0 GNSS d029 hao19(hao19)_hao21(hao21)_kreemer14(Shen_PersComm_2013)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
82.92800 44.62300 0.90768 6.16436 0.42906 0.46806 0 GNSS i042 hao19(hao19)_kreemer14(Shen_PersComm_2013)_li18(wang17)_pan19(pan19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
81.03200 44.96800 0.08858 4.03737 0.44684 0.45885 0 GNSS i040 hao19(hao19)_kreemer14(Shen_PersComm_2013)_li18(wang17)_pan19(pan19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
