lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 types names studies
15.49348 47.06710 21.83400 15.79068 -0.13454 0.10717 0.13672 0.37118 0 0 0 GNSS gr12_grab_graz bitharis24(bitharis24)_castroperdomo22(castroperdomo22)_eposuga(eposuga)_eurefedv(eurefedv)_gaoran_lss(gaoran_lss)_gaoran_med(gaoran_med)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_rudenko13(rudenko13)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)
23.93248 38.07856 8.02171 -11.53535 0.17200 0.28705 0.21769 0.50679 0 0 0 GNSS dioc_dion_diop_dyng bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_hamiel21(hamiel21)_measures(measures)_pinavaldes22(pinavaldes22)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)
4.38757 51.98609 17.56457 15.90185 -0.46839 0.11263 0.12649 0.22890 0 0 0 GNSS delf_delm_dlf1_dlft dagostino20(dagostino20)_eposuga(eposuga)_eurefedv(eurefedv)_measures(measures)_pinavaldes22(pinavaldes22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_vardic21(vardic21)
114.35727 30.53166 32.60288 -11.29992 0.50264 0.39424 0.33212 0.78560 0 0 0 GNSS wuhn ULR5(ULR5)_dzwang22(dzwang22)_jade20(jade20)_measures(measures)_pan21_vert(pan21_vert)_pappachen21(pappachen21)_rudenko13(rudenko13)_rui19(rui19)_serpelloni22(serpelloni22)_vardic21(vardic21)_wang17(wang17)_wangshen20(wangshen20)_zheng17(zheng17)_zhou16(zhou16)
11.88743 45.41133 20.93450 17.19008 -0.65734 0.10977 0.24999 0.49571 0 0 0 GNSS pado_pd01_upad eposuga(eposuga)_eurefedv(eurefedv)_mantovani15(mantovani15)_measures(measures)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)
77.01690 43.17873 28.15608 4.25919 0.47121 0.27149 0.35257 0.25878 0 0 0 GNSS sele ULR5(ULR5)_dzwang20(dzwang20)_jade17(jade17)_jade20(jade20)_measures(measures)_pan19(pan19)_pan21_vert(pan21_vert)_pan22_vert(pan22_vert)_serpelloni22(serpelloni22)_vilayev18(vilayev18)_wang17(wang17)_wangshen20(wangshen20)
0.33591 50.86734 16.96795 16.59826 -0.09671 0.07939 0.07339 0.23171 0 0 0 GNSS hero_hers_hert demets20(demets20)_eposuga(eposuga)_eurefedv(eurefedv)_measures(measures)_pinavaldes22(pinavaldes22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_vardic21(vardic21)
11.12205 42.42803 20.53117 16.25502 -0.23158 0.17382 0.13885 0.48541 0 0 0 GNSS gr01_maon_psst_pst0_pste eposuga(eposuga)_eurefedv(eurefedv)_mantovani15(mantovani15)_pinavaldes22(pinavaldes22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)
12.10720 42.42020 20.42500 16.39251 0.81738 0.28642 0.25876 0.63650 0 0 0 GNSS virb_vit1_vit9_vite eurefedv(eurefedv)_mantovani15(mantovani15)_pinavaldes22(pinavaldes22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)
100.23631 38.18434 33.45525 -3.25022 0.73048 0.31119 0.19881 0.80695 0 0 0 GNSS g062_qhql hao19(hao19)_hao24(hao24)_li17(li17)_li21(li21)_pan20(pan20)_pan21_vert(pan21_vert)_rui19(rui19)_su19(su19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
29.01934 41.10445 23.83782 11.80408 -0.04673 0.28110 0.25182 0.27153 0 0 0 GNSS ista bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eposuga(eposuga)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_hamiel21(hamiel21)_kurt22(kurt22)_measures(measures)_ozdemir19(ozdemir19)_ozkan23(ozkan23)_pinavaldes22(pinavaldes22)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_yavasoglu21(yavasoglu21)
5.35678 43.27846 20.08148 16.19202 -0.52248 0.09281 0.08832 0.23602 0 0 0 GNSS mars_prie ULR5(ULR5)_demets20(demets20)_eposuga(eposuga)_eurefedv(eurefedv)_mantovani15(mantovani15)_measures(measures)_nocquet16(nocquet16)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_rudenko13(rudenko13)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)_vardic21(vardic21)
14.78561 49.91370 20.25328 15.23947 0.20604 0.06341 0.05830 0.35267 0 0 0 GNSS gop6_gop7_gope_gopm eposuga(eposuga)_eurefedv(eurefedv)_gaoran_lss(gaoran_lss)_gaoran_med(gaoran_med)_measures(measures)_pinavaldes22(pinavaldes22)_rudenko13(rudenko13)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)_vardic21(vardic21)
8.61633 44.92313 20.30913 16.30547 -0.32154 0.16004 0.20223 0.54805 0 0 0 GNSS ale0_ale9_ales_alin_alsn eurefedv(eurefedv)_mantovani15(mantovani15)_nocquet16(nocquet16)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_serpelloni13(serpelloni13)_serpelloni15(serpelloni15)_serpelloni22(serpelloni22)
9.11116 39.22927 21.56119 16.19064 -0.43772 0.08670 0.09509 0.22472 0 0 0 GNSS ca05_caef_cag1_ucag eposuga(eposuga)_eurefedv(eurefedv)_mantovani15(mantovani15)_measures(measures)_pinavaldes22(pinavaldes22)_serpelloni22(serpelloni22)
