93.62600 42.81000 3.45169 4.24644 0.21615 0.70050 0.00733 jb43
84.33400 43.65200 2.29843 6.50642 0.18108 0.47759 0.01300 i045
89.33900 38.11000 6.12040 10.17860 0.33067 0.54049 0.02800 g333
83.15905 38.25744 -2.11135 12.69615 0.31362 0.71996 0.00520 i065
75.76800 37.84000 -2.19236 20.90686 0.24067 0.42761 0.00900 i407
88.74800 44.20400 1.67545 6.40118 0.29471 0.26658 0.00200 i342
87.88700 47.40900 0.49281 4.14416 0.21625 0.34906 0.01000 i311
81.34500 41.60100 2.51019 7.82119 0.73765 0.52584 0.02000 i059
80.23900 41.14300 1.67525 14.98243 0.34422 0.30885 0.00900 i061
86.14800 44.96600 2.50503 3.71816 0.25082 0.26774 0.03400 i333
82.51200 43.78825 1.32272 6.25365 0.33362 0.78032 0.01533 i046
89.12500 41.64400 2.74042 6.71879 0.62741 0.40863 0.02700 i386
86.32100 37.22250 6.70745 14.05492 0.81406 0.61062 0.00867 at3x
73.45965 38.95657 -6.36136 19.91800 0.57359 2.08803 0.01150 krka
70.33977 38.75521 -18.52390 7.45295 0.59274 0.57631 -0.05950 gf05
73.61774 38.56029 -7.16997 20.14906 1.01894 0.58279 0.00550 akba
74.70500 42.78500 -1.36875 2.02225 1.59622 1.03625 -0.04000 alat
71.38148 38.19034 -17.39609 12.19206 3.50865 0.61843 -0.02550 yzgu
71.32441 39.24285 -4.21416 6.39771 0.87477 0.98795 -0.07333 jir0
71.77781 37.29699 -9.19153 17.42827 0.18345 0.16239 0.17900 brao
86.86700 44.18300 2.77414 8.99647 0.46098 0.53852 0.00800 i022
95.37700 37.83400 8.30631 6.09664 0.47118 0.48419 0.00667 y345
89.05600 38.96800 -0.38421 8.88676 0.58310 0.61033 0.02100 sfee
85.42750 37.58200 -1.83418 12.10498 0.93005 0.92195 0.03250 quis
76.97792 40.84425 -0.10883 11.65693 0.27568 0.86938 0.02150 qiqi
88.84900 39.02700 0.41702 9.33516 0.54083 0.54083 0.01650 powr
88.26500 39.44600 0.01969 8.24929 1.35463 0.76322 -0.02150 lobu
95.31800 39.33300 4.93601 3.83291 0.71414 0.64031 0.01267 ga12
78.96607 39.87701 0.14791 16.26097 0.21779 0.71372 0.01750 akta
77.32266 40.31656 1.80614 12.37860 0.40157 1.06225 0.00400 aj02
68.60963 38.74163 0.05687 1.87437 1.00687 0.86869 0.05800 tdpa
68.37073 39.08443 -0.81902 2.45390 0.48251 0.52930 -0.02750 srya
71.67505 38.51807 -12.96870 13.55633 2.39870 1.55367 -0.26900 seda
69.27726 38.85301 -2.24358 4.43915 0.73056 1.25084 -0.32600 obga
70.20123 39.12043 -1.36471 3.81569 0.61881 0.50431 -0.10700 kmra
69.57617 37.98390 -5.07364 5.48544 0.56620 0.37680 -0.08700 gf19
70.58847 37.09773 -10.87618 15.55043 1.27872 0.73741 -0.09900 fyz2
71.66297 38.00319 -12.10564 13.67483 1.10806 0.69681 -0.21950 emta
69.42127 38.58522 -1.08106 2.29462 0.79920 0.26315 -0.23800 duba
73.41514 37.79332 -4.97000 19.51000 0.59000 0.82000 0.00000 bzra
73.10580 38.55378 -6.84502 18.08425 0.91502 0.80056 0.00900 atsa
73.27965 38.90243 -7.50317 14.95911 1.60316 0.87093 0.01200 ajla
73.12010 37.46110 -5.31000 18.85000 0.57000 0.63000 0.00000 abla
71.23276 38.40411 -10.48403 13.07302 0.36090 0.56147 -0.30200 pish
72.36575 37.37560 -6.82902 17.32535 0.44902 0.49536 0.05100 javs
73.78485 37.67811 -6.00749 20.30436 0.34224 0.23431 0.03300 guru
70.29236 40.19404 -1.18269 4.03869 0.37577 1.38131 0.01900 cap1
78.99000 37.11000 -1.79343 17.98920 1.47669 0.57293 0.00000 i417
90.44200 37.27400 6.60202 12.99919 0.89022 0.86023 -0.00550 y196
79.77400 37.13500 -3.12117 17.45659 0.63640 0.63640 0.04550 y035
75.12400 39.69700 -1.14992 14.56847 0.88630 0.66002 0.00650 wuqo
75.51000 39.31100 1.25585 19.76158 0.39051 1.25298 -0.01750 wupa
77.24800 38.41200 -2.59423 20.60796 0.63640 0.57009 0.00150 shac
78.43619 39.95010 -0.86492 17.44380 0.76199 0.55172 -0.01200 sanc
75.40400 40.09400 0.43162 11.44658 0.32016 0.33890 0.02500 qiak
89.63000 38.46900 2.51127 8.94201 0.95941 2.60725 -0.04500 nice
76.69000 37.86200 -3.41372 20.71880 1.00000 1.00000 0.03300 kosr
80.88500 44.12000 -0.26509 4.38586 1.26595 0.63514 0.03150 korg
76.46300 38.65600 -1.47680 20.44653 0.39051 0.39051 0.00200 kizi
77.90600 37.25800 -3.52824 19.35171 0.70711 0.72232 0.02750 keli
90.90700 38.28500 5.76939 6.64648 1.30000 1.00000 -0.06200 hatu
75.47900 38.85300 0.04322 21.90729 0.35355 0.35355 0.00400 gaze
85.14400 37.05700 0.17147 15.09388 1.30000 1.10000 0.02100 atub
85.64600 37.87100 -1.01998 12.59585 0.79000 0.81000 0.00500 at12
86.11900 36.02600 5.53932 14.98034 0.80376 0.80872 0.00950 at08
86.05600 36.25300 2.48072 17.97121 0.80376 0.80872 0.02450 at07
86.25000 36.42800 4.14962 17.01438 0.80000 0.82000 0.01300 at06
86.26400 36.99400 4.90271 14.31954 0.81000 0.83000 0.01300 at04
86.32700 37.33600 5.04449 13.48722 0.82000 0.84000 0.01700 at02
86.38000 37.41300 3.20816 13.29079 0.84000 0.87000 0.02100 at01
71.49677 37.56157 -11.86890 11.96700 1.19070 0.90550 0.00000 shug
70.73578 36.93562 -8.39315 15.81532 1.21205 0.54442 -0.10900 kash
68.66728 37.37260 -8.25072 0.18330 1.20958 0.42257 -0.15800 dusa
70.89490 36.99090 -7.90667 18.34761 0.71488 0.68556 0.00400 bah1
70.19908 37.15119 -7.75443 11.38958 0.55604 0.61717 -0.06300 arg2
70.43921 37.05828 -9.64518 13.10309 2.13418 0.45907 -0.00700 arg1
77.23787 43.30099 -1.17141 2.92424 0.60500 1.03200 0.00000 tal2
70.94610 38.89595 -12.05822 10.84516 0.71486 0.82462 0.00000 shkc
70.21360 38.81640 -16.19000 3.71500 0.79839 2.33796 0.00000 gf01
70.17210 37.94960 -14.91195 8.21085 1.46805 0.66085 0.00000 gf17
76.29818 40.81641 0.02684 11.67741 0.25402 0.23431 0.01000 kul4
75.96714 40.71713 -0.37148 11.50936 0.35341 0.53085 0.00800 aks4
68.61630 37.93440 -7.17766 2.20649 0.82956 0.78068 0.01200 gana
76.74300 42.05500 0.41487 8.15359 0.25000 0.25000 0.00700 vtg4
72.49800 41.98000 -0.78447 2.74749 0.39446 0.45600 0.00600 uzu4
75.08600 43.37900 -1.21967 2.29728 0.38079 1.40000 0.00250 urd1
73.82400 42.32000 -0.57106 1.69863 0.45541 0.56527 0.00650 tus4
77.64100 43.31250 -0.72622 3.22780 1.67132 0.48415 0.00350 tur4
73.16000 41.89500 -0.92418 2.76803 0.39446 0.49600 0.01550 tor4
73.55500 42.20600 -0.03048 3.45845 0.38161 0.40746 0.00950 suu4
72.92000 42.41000 -1.77403 1.80115 0.60100 0.49336 0.01350 ska4
80.12350 42.48150 1.72244 9.08600 0.70000 0.70000 0.00400 sba4
72.25300 39.43000 -6.10748 13.72558 1.25000 2.20089 0.02700 sauk
78.94900 42.73600 0.46429 7.06282 0.30006 1.20043 0.00600 sas4
79.07900 42.14350 1.01389 9.69867 0.50061 0.29986 0.00250 rkt4
73.20100 42.23500 -0.92529 1.41893 0.39925 0.67683 0.01050 otm4
78.34350 43.52550 0.89690 3.19505 0.49497 0.49497 0.00950 kzz4
76.33900 43.89400 -1.01437 0.59197 0.45000 0.44721 0.00350 kut4
70.60100 41.66900 -1.65364 1.04998 0.45541 0.56527 0.00950 kum4
70.94000 42.78300 -1.75221 0.12026 0.46098 0.42426 0.04350 ktau
78.65700 43.44200 0.58159 3.58179 0.28284 0.28284 0.00350 kok4
72.36700 42.59300 -1.59828 0.41120 0.48384 0.64500 0.00900 ken4
71.57900 42.20200 -1.54444 1.36248 0.39925 0.50160 0.00700 kbu4
75.04050 42.61700 -1.01405 3.20182 0.37920 0.32016 -0.05650 els4
74.23750 42.63900 -1.56689 2.42876 0.46201 0.24602 -0.01650 elg4
79.86400 43.40350 1.25323 5.51535 0.39051 0.43012 0.01500 dor4
72.87500 41.96600 -1.14979 2.09321 0.41620 0.66575 0.00600 chy4
71.72100 42.01500 -1.35972 1.60186 0.43419 0.58149 0.01250 cha4
71.79200 41.49500 -1.80229 2.50606 0.39650 0.55563 0.00900 boz4
71.46000 41.36200 -1.49440 2.31132 0.30000 0.30000 0.00700 ala4
72.14500 41.55700 -2.44314 3.02952 0.38539 0.40853 0.01050 akj4
74.89000 42.69000 -1.61865 2.45030 0.25110 0.34379 0.04000 iv16
