lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 types names studies
102.31700 37.95800 4.64286 1.30980 0.09520 0.38056 0.36137 0.59347 0 0 0 GNSS g064 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
102.15100 38.43000 4.11691 1.72692 -0.21947 0.39146 0.35015 0.54963 0 0 0 GNSS g057 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
101.74400 38.30100 3.98318 1.51638 0.69044 0.41304 0.34350 0.54493 0 0 0 GNSS g058 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
101.61300 34.71600 10.16749 3.43734 -0.11709 0.58572 0.60787 0.46899 0 0 0 GNSS j001 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
101.35300 38.15700 4.36626 1.72382 0.08034 0.37817 0.32360 0.44684 0 0 0 GNSS g055 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
101.14200 38.92900 2.67907 1.39171 -0.23913 0.46358 0.34585 0.81745 0 0 0 GNSS g141 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
100.26900 36.61800 8.49439 3.62202 -1.25573 0.38104 0.45822 0.58452 0 0 0 GNSS g090 diao19(diao19)_hao19(hao19)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
86.17158 37.58719 1.35962 12.65804 0.31500 0.67714 0.61088 0.59374 0 0 0 GNSS at15_i408 dehuawang24(dehuawang24)_dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(dzwang24)_li18(li18)_li18(wang17)_pan19(pan19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
78.03688 39.71398 -0.50305 17.64284 -0.55719 0.67737 0.58632 0.45000 0 0 0 GNSS i075_kala dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_li18(wang17)_li22(li22)_pan19(pan19)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
74.95100 38.66200 -5.32588 20.51311 2.19138 0.62003 0.71545 0.29000 0 0 0 GNSS bulu_i090 dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_li18(wang17)_pan19(pan19)_rui19(Zubovich_Tectonics_2010)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
105.61900 36.51100 6.58629 -0.40029 0.16919 0.43873 0.66489 1.21345 0 0 0 GNSS g012 dzwang24(dzwang24)_hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
102.12600 34.00000 11.30709 1.06761 0.56000 0.51788 0.50736 1.02000 0 0 0 GNSS h018 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_wang17(wang17)_wang22(wang22)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
75.89900 39.19600 1.13562 19.80597 -0.53789 0.79901 0.78598 0.48000 0 0 0 GNSS akto_i081 dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_li18(wang17)_pan19(pan19)_rui19(Zubovich_Tectonics_2010)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
82.97668 41.72318 2.77218 11.43337 -1.15496 0.63048 0.61567 0.57100 0 0 0 GNSS i057_xjkc dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_li18(wang17)_midas(midas)_pan19(pan19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
99.81400 39.41000 2.55355 1.60048 1.03120 0.58981 0.34371 0.45160 0 0 0 GNSS g140_gsgt hao19(hao19)_hao24(hao24)_li18(wang17)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
77.01690 43.17873 -0.37731 3.01852 0.36803 0.35900 0.37964 0.28624 0 0 0 GNSS sele ULR5(ULR5)_barman17(barman17)_dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_jade20(jade20)_li18(wang17)_measures(measures)_pan19(pan19)_pan22_vert(pan22_vert)_wang17(wang17)_wangshen20(wangshen20)_zheng17(UNR)
80.95564 26.91220 8.28175 34.87881 -1.73900 0.68081 0.54801 0.94946 0 0 0 GNSS lck2_lck3_lck4_lcki fang22(fang22)_jade20(jade20)_pappachen21(pappachen21)_vila20(vila20)_wangshen20(wangshen20)
102.88900 37.45500 6.00918 1.10740 1.39314 0.31888 0.28314 0.37353 0 0 0 GNSS gsgl hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_su19(su19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_zheng17(zheng17)
106.40300 35.46100 5.69180 -2.37849 0.51844 0.45617 0.50235 0.46334 0 0 0 GNSS g025 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
106.11600 39.03350 3.36914 -0.50304 -0.72406 0.48280 0.45510 0.70653 0 0 0 GNSS d088 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
106.10200 36.62900 4.90855 -1.12112 0.41927 0.44648 0.60277 0.52281 0 0 0 GNSS g010 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
105.89300 37.53500 3.85627 0.01175 -0.33509 0.39862 0.45370 0.55952 0 0 0 GNSS g002 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
105.69900 38.43900 3.68326 -0.38324 0.82554 0.51743 0.49710 0.51231 0 0 0 GNSS d095 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
104.96500 36.09400 7.70499 -1.13299 1.06389 0.42830 0.50872 0.54817 0 0 0 GNSS g019 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
104.38400 34.04600 7.46946 -0.51792 0.71242 0.57249 0.70789 0.99725 0 0 0 GNSS h016 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
104.07300 34.40300 7.90852 -0.67690 -0.13732 0.53769 0.59532 0.80456 0 0 0 GNSS h014 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
103.98700 36.48600 9.07095 0.75798 0.67917 0.38509 0.41298 0.40644 0 0 0 GNSS g092 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
103.24900 36.70500 9.08018 1.57679 0.51933 0.47513 0.42399 0.52997 0 0 0 GNSS g083 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
103.14700 34.10900 9.27973 0.54530 0.54247 0.41141 0.49961 0.47490 0 0 0 GNSS h017 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
102.88700 36.32700 9.02673 2.60109 0.77906 0.54475 0.47657 0.37904 0 0 0 GNSS g093 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
102.88600 34.94600 9.00528 1.82659 0.74000 0.61528 0.78412 0.24000 0 0 0 GNSS g118 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
102.50200 34.58900 9.19668 2.61352 0.90000 0.71663 0.62681 0.30000 0 0 0 GNSS h015 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
102.43700 35.12400 9.28270 2.50414 1.02000 0.46121 0.49101 0.22000 0 0 0 GNSS g115 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
102.25600 36.11900 8.83526 2.36372 2.21000 0.38155 0.45725 0.56000 0 0 0 GNSS g098 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
102.02800 35.92300 9.32982 3.02824 2.13377 0.43772 0.53451 1.01516 0 0 0 GNSS g102 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
101.54200 36.48700 8.90723 3.20680 1.05000 0.48754 0.47454 0.49000 0 0 0 GNSS g089 hao19(hao19)_hao21(hao21)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
100.96200 36.40000 8.76615 3.38378 0.53000 0.42949 0.40534 0.47000 0 0 0 GNSS g094 diao19(diao19)_hao19(hao19)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
100.82800 38.34800 3.36985 2.11541 0.19047 0.59904 0.37036 0.63199 0 0 0 GNSS g059 hao19(hao19)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
100.48200 37.21700 8.23970 3.01563 -0.17031 0.40454 0.39603 0.59803 0 0 0 GNSS g076 hao19(hao19)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
74.33600 39.84200 -0.72162 13.81507 1.58149 0.44647 0.52406 0.20291 0 0 0 GNSS i089_ulug dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_li18(wang17)_pan19(pan19)_rui19(Zubovich_Tectonics_2010)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)
106.82100 34.89400 5.71326 -2.44474 -0.02696 0.51472 0.52874 0.84102 0 0 0 GNSS g032 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
106.55700 38.54600 3.96824 -2.22139 -0.32939 0.46777 0.54542 0.99144 0 0 0 GNSS d093 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
106.47700 39.06700 3.55301 -1.61707 0.37597 0.51992 0.47530 0.39021 0 0 0 GNSS d089 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
106.36400 36.84400 4.57579 -1.58543 1.10943 0.39058 0.43719 0.38114 0 0 0 GNSS g009 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
105.88100 36.97000 4.72079 -0.06820 1.06951 0.45674 0.43464 0.54442 0 0 0 GNSS g007 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
105.61600 36.27800 7.68649 -2.14827 1.30903 0.41056 0.58890 0.75122 0 0 0 GNSS g015 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
105.36800 34.79300 6.28599 -1.67607 0.57796 0.64400 0.74513 0.77381 0 0 0 GNSS g035 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
