lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
23.86403 38.04706 -16.43635 -25.38369 0.53200 0.43856 0.56396 0.56956 0 0 0 noa1
21.46475 38.05584 -14.20492 -22.35506 -0.07790 0.72170 1.56254 1.93699 0 0 0 rlso
20.79405 41.12731 0.68839 -2.64466 0.50000 0.30885 0.36009 0.57449 0 0 0 orid
19.95435 40.70384 -1.12092 -0.10334 -0.09895 0.73518 0.52823 1.00180 0 0 0 bera
97.44011 40.02718 1.84067 2.83338 0.61323 0.66359 0.76188 1.58257 0 0 0 g129
19.92048 50.06614 -0.37975 -0.08397 0.03258 0.36010 0.35101 0.50089 0 0 0 kra1
12.35572 43.11936 -0.13183 1.70005 -0.25873 0.31462 0.22864 0.43768 0 0 0 unpg
17.06204 51.11326 -0.49828 0.06245 0.15215 0.16243 0.27945 0.51608 0 0 0 wroc
8.61397 45.44723 -0.08391 0.30101 0.36861 0.29174 0.33494 0.78395 0 0 0 nova
23.03362 38.75507 -10.13623 -19.17235 -0.10902 0.62948 0.76105 1.28343 0 0 0 ark2
25.42725 36.42438 -18.60349 -29.70052 2.72092 0.97189 0.58217 2.36319 0 0 0 nomi
23.72815 39.12148 -7.48075 -20.65682 -0.79239 1.34760 0.88688 1.01504 0 0 0 skop
5.48370 43.94096 -0.16759 -0.02758 0.04007 0.27828 0.28803 0.51089 0 0 0 rst2
86.19046 41.79073 2.18867 9.82188 0.99401 0.74385 0.60055 0.67118 0 0 0 leve
23.31729 38.31646 -15.40877 -22.15630 1.56642 0.70635 0.80264 2.25359 0 0 0 thiv
11.21618 43.79369 0.07442 1.94135 0.12876 0.45471 0.42781 0.90286 0 0 0 fipr
12.40812 42.78345 -1.42681 1.36508 0.48512 0.90176 0.69475 1.22430 0 0 0 reto
101.63098 36.97624 9.40345 1.75243 0.11660 0.76632 0.58479 1.37480 0 0 0 g080
103.33106 35.93230 8.72014 1.83244 0.88310 0.99438 0.69235 1.15316 0 0 0 g101
26.12574 44.46395 -0.70902 -1.19679 2.21782 0.52972 0.58693 0.46188 0 0 0 bucu
99.81311 39.40998 2.41253 1.77728 0.60242 0.71168 0.60183 0.72377 0 0 0 g140
12.10619 42.41950 -1.39433 0.69396 1.00859 0.61950 0.66111 1.45541 0 0 0 virb
87.60064 43.80760 2.64541 7.45545 0.67899 0.76906 0.91870 0.74437 0 0 0 urum
87.27208 26.51973 10.48991 35.45623 -1.39910 0.69172 0.76420 4.01981 0 0 0 brn2
80.62639 29.17669 5.68819 33.79611 0.20496 1.40813 0.83524 2.44266 0 0 0 gntw
82.49114 27.95077 8.38490 34.07511 0.99657 0.77565 1.60639 2.67121 0 0 0 grhi
82.19244 29.27793 4.30876 26.46334 2.16809 0.82626 0.39879 1.12067 0 0 0 jmla
87.70982 27.35213 9.61429 33.15960 1.51759 0.87038 0.44832 0.78381 0 0 0 tplj
101.05940 41.95980 2.89318 0.57946 0.58010 0.52854 0.53622 1.55161 0 0 0 nmej
91.10193 30.47973 17.55771 17.52117 0.39719 0.76622 1.20485 0.98630 0 0 0 xzdx
101.32591 25.72823 3.97166 -10.60890 0.73340 1.21346 0.83393 1.10033 0 0 0 ynya
90.25595 42.89346 3.31991 7.03201 -0.55950 0.62695 0.71296 0.71566 0 0 0 xjss
77.01690 43.17873 -0.12405 2.83613 0.45008 0.70484 0.60181 2.52641 0 0 0 sele
81.59554 28.11732 7.78466 36.38610 -1.28599 0.87327 0.97345 1.08697 0 0 0 ｎｐｇｊ
85.31388 28.20736 7.79415 27.14237 4.82293 1.98200 4.99096 3.10656 0 0 0 chlm
31.31360 51.51894 -0.83842 0.30891 0.95450 0.30398 0.29068 1.40050 0 0 0 cniv
12.89348 50.35689 -0.31404 -0.03126 0.23254 0.16732 0.18186 0.50133 0 0 0 marj
24.01449 49.83559 -0.73330 0.07996 0.15285 0.12041 0.11842 0.34719 0 0 0 sulp
16.59284 49.20590 -0.17377 0.07971 0.38395 0.13770 0.18530 0.48658 0 0 0 tubo
11.11309 44.12217 0.32853 1.67459 0.77393 0.18719 0.25652 0.43099 0 0 0 bras
19.45951 51.77872 -0.12859 -0.04130 -0.59942 0.25829 0.26002 1.25155 0 0 0 lodz
7.66128 45.06337 0.03973 -0.00753 0.61481 0.16092 0.15065 0.34403 0 0 0 tori
22.58578 49.43291 -0.32308 -0.01086 -0.23129 0.32047 0.31063 0.82099 0 0 0 usdl
102.71937 27.06141 9.05393 -10.77440 -0.33642 0.77728 0.73206 1.36098 0 0 0 leve
22.11040 37.03389 -20.29558 -27.27472 -0.34702 0.57255 0.75091 1.31089 0 0 0 kalm
22.01439 39.56474 -2.87615 -8.30719 -0.37691 0.25856 0.33819 0.89277 0 0 0 klok
22.38791 39.61411 -2.95078 -9.29786 -0.39373 0.49781 0.45606 1.48180 0 0 0 larm
26.26520 39.24572 -19.48531 -13.54666 0.06635 0.41648 0.49759 0.94707 0 0 0 prkv
24.07056 35.53319 -17.17359 -26.10733 0.91155 2.67837 1.00494 5.75367 0 0 0 tuc2
20.87911 37.78077 -11.65961 -15.38415 0.10043 0.98830 1.15151 1.86934 0 0 0 zak_
39.77558 40.99474 -0.83176 2.57527 -0.05922 0.26445 0.39795 0.41340 0 0 0 trab
15.85892 47.92797 0.00060 0.24136 -0.31669 0.29876 0.29312 1.62239 0 0 0 trf2
7.32605 45.73767 -0.01294 -0.22606 1.52141 0.58356 0.64373 1.20738 0 0 0 ao01
9.13623 45.20296 -0.11366 0.40768 -0.36186 0.32102 0.21525 0.78394 0 0 0 pavi
23.00372 40.56682 1.09465 -7.14949 -1.45391 0.30268 0.48424 0.44044 0 0 0 aut1
25.18057 39.89722 -15.91946 -13.69135 0.01536 0.73108 1.03592 0.63472 0 0 0 lemn
18.41386 43.86733 0.58642 1.23636 0.01981 0.30880 0.46781 1.09433 0 0 0 srjv
11.33687 46.49886 -0.26381 0.50734 1.43506 0.22992 0.20021 0.58601 0 0 0 bzrg
11.57256 48.14743 0.08964 0.29537 0.56401 0.22212 0.19129 0.50684 0 0 0 0256
33.99041 44.41247 -0.61948 0.19410 0.07752 0.29082 0.33904 0.58389 0 0 0 crao
12.69977 42.95507 -0.54555 1.97646 0.01910 0.50095 0.58635 0.76629 0 0 0 fol1
12.58218 44.04834 0.98107 3.47902 -0.73960 0.72764 1.77372 0.87875 0 0 0 itr2
9.40693 45.85729 -0.52779 0.20272 0.71991 0.92520 0.28476 0.77017 0 0 0 lec1
11.11752 46.09205 0.13326 0.69758 0.21835 0.42217 0.41951 0.51369 0 0 0 tntn
12.25403 45.66255 -0.37907 1.74980 0.02755 0.40168 0.30892 0.69521 0 0 0 trev
100.87954 24.42799 0.77748 -9.59909 -0.72847 1.22502 0.93885 1.77335 0 0 0 leve
80.35422 42.68547 2.23319 7.91290 0.24740 0.55753 0.37396 3.01286 0 0 0 leve
21.78706 38.28481 -16.13842 -20.64511 -0.66047 0.69007 0.90677 1.83824 0 0 0 012a
28.98740 40.86757 -3.67774 -0.36483 1.20211 1.14261 0.90892 1.72098 0 0 0 ysst
97.92193 39.85356 1.91255 2.19564 0.76542 0.59473 0.52203 0.91547 0 0 0 g137
10.23268 45.56492 -0.10227 0.53238 0.86206 0.35694 0.33286 0.73553 0 0 0 brea
13.25302 46.03743 -0.41379 2.14682 0.02551 0.42174 0.44401 0.54469 0 0 0 udi1
105.59456 33.69678 6.02163 -2.96623 0.31353 0.82891 0.86256 3.37255 0 0 0 h005
105.80432 35.96017 6.68915 -2.97758 0.80458 0.80821 0.91047 0.86576 0 0 0 g018
101.10852 36.44582 9.05699 3.33506 1.42241 0.84714 0.64326 2.19761 0 0 0 g100
13.78799 45.66057 -0.19809 2.38998 -0.12282 0.32882 0.25054 0.75639 0 0 0 rtri
100.08416 23.87533 -1.07465 -8.48110 -1.22766 2.25591 0.91364 1.62400 0 0 0 leve
80.58168 28.75420 9.02224 35.04098 -1.87711 0.59712 0.67667 1.60239 0 0 0 dngd
83.60311 27.76703 8.08384 35.56781 0.73965 0.38935 0.44894 0.85710 0 0 0 kldn
87.39202 26.86631 10.71463 37.29785 -1.50889 0.55449 0.44962 1.22517 0 0 0 odre
86.55001 27.30540 8.59649 32.26654 1.82285 1.11860 1.17463 2.36791 0 0 0 rmjt
83.93604 28.26020 7.46983 31.92033 1.09756 0.53118 0.70644 2.09358 0 0 0 srnk
85.27887 27.80068 7.90868 33.87657 2.47789 2.20206 2.62244 8.57501 0 0 0 kkn4
116.22585 40.24970 2.76923 -1.65706 0.45158 0.72283 0.74241 0.72675 0 0 0 bjsh
105.75956 35.52707 6.45225 -1.73852 0.80536 0.54289 0.50762 0.92517 0 0 0 gsjn
