lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
99.53540 25.46330 -1.26155 -10.43110 1.34101 1.43860 0 h205
106.40100 34.51600 5.48009 -2.98224 1.20953 1.16446 0 g036
103.61300 32.59100 8.00459 -2.38747 1.10496 0.82489 0 h030
77.17200 28.54400 7.34850 31.43772 1.69105 1.20510 0 jnuc
78.04655 30.34108 4.61245 34.01456 1.04437 1.03408 0 dehr
85.79025 20.26038 12.80511 36.64573 1.06837 1.57338 0 bhub
23.89209 42.51212 0.55715 -2.31458 0.87259 0.91158 0 beli
23.05781 42.86199 -0.26399 -2.16074 0.66998 0.63418 0 sli1
23.79895 42.77812 0.87529 -2.42121 0.96467 0.66713 0 viti
23.36420 42.86695 1.34842 -2.50929 0.89430 0.78630 0 vlad
104.02850 21.48100 6.02887 -4.49415 0.82293 0.62522 0 tpu1
24.75300 42.14623 0.14336 -2.64411 1.40780 0.77875 0 pldv
24.39160 38.08598 -16.78946 -26.55082 1.37475 0.80804 0 seva
21.44630 42.19215 0.92040 -1.63223 1.09260 0.88909 0 0802
116.62600 38.70700 3.90414 -2.65990 0.91394 0.93019 0 a105
83.41800 27.50700 8.31672 35.84277 2.18382 1.20488 0 brw0
45.20900 40.19800 2.48720 8.77096 0.63705 0.89603 0 era0
44.81000 40.15950 1.72178 8.34176 0.65025 1.02014 0 geg0
44.28700 40.38100 1.74470 7.01737 0.58202 0.89955 0 bur0
44.27600 40.73600 1.11016 6.96455 0.61066 1.04244 0 cho0
26.08500 38.44300 -20.06648 -23.07688 0.66952 0.63854 0 hios
26.73175 39.65263 -23.20728 -7.41051 1.37520 1.26409 0 kcam
26.98900 37.78000 -20.20562 -23.94417 0.76879 0.70014 0 samo
31.01875 40.57500 -14.29752 -2.52378 1.82562 2.55922 0 0023
15.07300 44.52400 0.14335 2.53410 1.48316 0.63561 0 kbag
15.86800 45.05400 -0.02288 2.02150 0.81247 0.91528 0 kudi
14.21600 45.30800 0.08722 2.88840 0.95973 1.14175 0 ucka
23.91900 39.99400 -0.97552 -9.55596 1.05801 0.92543 0 sthn
15.62500 38.26400 0.45883 4.15551 0.69063 0.47907 0 mm06
15.70550 38.22650 0.20834 3.27569 0.51344 0.49469 0 mm09
23.76160 42.14140 0.24964 -2.42045 1.42844 1.43456 0 belm
22.93530 42.13247 0.07458 -2.45029 0.76059 0.63194 0 frol
23.17965 42.13543 0.67095 -3.03247 0.92618 0.71152 0 pada
116.83200 37.65100 2.52724 -3.24005 0.80238 1.05663 0 c009
116.56200 35.41000 4.06832 -1.24363 1.31825 0.99115 0 c034
112.83275 35.46775 3.83879 -3.27865 1.27153 1.61571 0 c048
34.98220 40.57041 -16.96539 3.60901 0.17777 0.14304 0 coru
33.77551 41.37123 -2.07531 1.48706 0.19647 0.26686 0 kstm
35.46666 41.13800 -5.24151 2.52312 0.12975 0.16920 0 vezi
114.55700 38.42800 3.80590 -0.75309 0.79446 0.68712 0 a051
116.29200 39.70100 3.39122 -0.56534 0.79226 0.63397 0 a092
119.11912 40.75087 1.22990 -0.99638 1.05649 0.92489 0 a125
118.55425 39.54163 1.56056 -1.11125 0.95327 1.22648 0 a143
116.14400 39.88300 2.86790 -0.28633 0.74738 0.78005 0 a155
116.31000 39.81000 2.99171 -0.54892 0.94928 0.68231 0 a156
117.81500 31.65700 4.00652 -2.12210 0.95453 0.89791 0 b070
116.55800 37.31800 3.11603 -1.86489 0.85922 0.74331 0 c019
115.39400 37.33000 4.52839 -1.70508 0.90843 0.70023 0 c022
116.60500 36.94600 3.58629 -2.37888 0.84558 0.68373 0 c026
116.22300 36.33900 2.52594 -1.91462 0.79641 0.63222 0 c027
115.41800 36.47700 4.43413 -2.74567 0.89912 0.66981 0 c028
115.63000 34.43500 3.97422 -2.98884 0.79962 0.69128 0 c049
115.79100 32.94300 4.70811 -2.95281 0.72883 0.67912 0 c058
115.87800 31.68900 4.64955 -2.46623 0.74422 0.77089 0 c061
108.50700 41.56800 1.87280 -0.23291 0.73296 0.77147 0 d041
109.13500 41.02100 1.56448 -1.73503 0.94674 0.78257 0 d044
115.67550 37.69350 4.57638 -2.14011 0.77034 0.55353 0 c011
26.40641 36.58563 -15.28153 -30.07112 0.80710 0.56133 0 astp
26.92938 36.75207 -16.92691 -26.77464 0.59395 0.52403 0 kosi
81.63487 28.58563 6.14655 33.44191 2.02019 1.74197 0 ska0
81.34500 41.60100 3.11605 8.15677 1.72618 1.17224 0 i059
80.23900 41.14300 1.84500 15.18362 1.15482 0.93838 0 i061
34.79666 41.46104 -2.42534 0.54847 0.12166 0.13647 0 boyt
99.45400 22.73800 -0.57652 -6.06784 1.21021 1.26210 0 h225
98.87300 27.29700 5.80707 -9.65903 1.79769 1.24730 0 h314
113.13200 41.01900 1.87847 -1.01315 0.72851 0.63736 0 a005
112.84100 39.81900 4.08346 -1.64387 0.67925 0.63685 0 a024
