lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
83.74315 28.80549 6.73948 26.53160 2.99807 0.68161 0.71736 0.92173 0 0 0 jmsm
89.63421 27.47258 12.64431 30.47128 -2.18473 0.92385 1.63676 1.67221 0 0 0 timp
103.17694 26.10741 6.30866 -7.02009 0.87628 0.97127 0.83525 1.26641 0 0 0 yndc
101.04909 22.74095 1.15648 -7.67940 -1.90839 1.02323 1.06323 1.38395 0 0 0 ynsm
101.67595 39.20955 3.22324 0.61340 0.44003 1.04015 0.62429 0.41104 0 0 0 nmay
102.43700 28.30052 9.58463 -8.40820 -0.61508 1.20370 0.98809 1.37622 0 0 0 scxd
101.77352 36.60015 9.94546 2.13182 0.01848 0.59736 0.57198 1.28284 0 0 0 xnin
31.34339 29.86145 -3.53802 5.82036 1.42546 0.60100 1.32202 1.50766 0 0 0 slrx
35.39220 31.59337 -3.35349 8.39769 3.17025 0.28770 0.22037 0.38852 0 0 0 drag
51.33410 35.69728 -1.15386 11.53673 1.30444 0.50813 0.61387 0.23154 0 0 0 tehn
31.97284 46.97279 -0.65186 -0.31966 0.27906 0.23254 0.22509 0.39250 0 0 0 mikl
9.83966 44.07329 0.12870 0.55582 -0.23242 0.20986 0.22037 0.55758 0 0 0 lasp
7.92722 45.07393 0.42108 -0.03675 -0.15685 0.20451 0.17837 0.62544 0 0 0 monc
19.93554 39.74636 -3.47237 -0.18383 -0.57867 0.38746 0.37198 1.26015 0 0 0 kasi
23.86403 38.04706 -16.43635 -25.38369 0.53200 0.43956 0.56371 0.56946 0 0 0 noa1
21.46475 38.05584 -14.20492 -22.35506 -0.07790 0.72156 1.56237 1.93316 0 0 0 rlso
20.79405 41.12731 0.68839 -2.64466 0.50000 0.31036 0.36148 0.57535 0 0 0 orid
19.95435 40.70384 -1.12092 -0.10334 -0.09496 0.73424 0.52804 0.93735 0 0 0 bera
97.44011 40.02718 1.84067 2.83338 0.61323 0.66303 0.76358 1.58255 0 0 0 g129
12.35572 43.11936 -0.13183 1.70005 -0.25873 0.31761 0.23423 0.43854 0 0 0 unpg
8.61397 45.44723 -0.08391 0.30101 0.36861 0.29369 0.33662 0.78362 0 0 0 nova
23.03362 38.75507 -10.13623 -19.17235 -0.18644 0.62967 0.76171 1.26641 0 0 0 ark2
25.42725 36.42438 -18.60349 -29.70052 2.72092 0.97154 0.58186 2.36254 0 0 0 nomi
23.72815 39.12148 -7.48075 -20.65682 -0.79239 1.34785 0.88651 1.01628 0 0 0 skop
5.48370 43.94096 -0.16759 -0.02758 0.04007 0.27778 0.28827 0.51034 0 0 0 rst2
86.19046 41.79073 2.18867 9.82188 0.99401 0.74311 0.59867 0.67177 0 0 0 leve
23.31729 38.31646 -15.40877 -22.15630 1.56642 0.70678 0.80193 2.25514 0 0 0 thiv
11.21618 43.79369 0.07442 1.94135 0.20332 0.45481 0.42939 0.85162 0 0 0 fipr
12.40812 42.78345 -1.42681 1.36508 0.49684 0.90158 0.69583 1.03634 0 0 0 reto
101.63098 36.97624 9.40345 1.75243 0.11660 0.76796 0.58346 1.37682 0 0 0 g080
103.33106 35.93230 8.72014 1.83244 0.88310 0.99529 0.69205 1.15060 0 0 0 g101
26.12574 44.46395 -0.70902 -1.19679 2.21782 0.53087 0.58807 0.46210 0 0 0 bucu
99.81311 39.40998 2.41253 1.77728 0.60242 0.71045 0.59972 0.72489 0 0 0 g140
12.10619 42.41950 -1.39433 0.69396 0.96163 0.61897 0.66108 1.37122 0 0 0 virb
87.60064 43.80760 2.64541 7.45545 0.67899 0.76964 0.91789 0.74477 0 0 0 urum
87.27208 26.51973 10.48991 35.45623 -1.39910 0.69343 0.76759 4.03260 0 0 0 brn2
80.62639 29.17669 5.68819 33.79611 0.20496 1.40870 0.83401 2.44499 0 0 0 gntw
82.49114 27.95077 8.38490 34.07511 0.99657 0.77730 1.60692 2.67080 0 0 0 grhi
82.19244 29.27793 4.30876 26.46334 2.16809 0.82685 0.40299 1.12122 0 0 0 jmla
87.70982 27.35213 9.61429 33.15960 1.51759 0.87419 0.45153 0.78451 0 0 0 tplj
101.05940 41.95980 2.89318 0.57946 0.58010 0.52883 0.53747 1.55035 0 0 0 nmej
91.10193 30.47973 17.55771 17.52117 0.39719 0.76617 1.20196 0.98566 0 0 0 xzdx
101.32591 25.72823 3.97166 -10.60890 0.73340 1.21356 0.83395 1.09946 0 0 0 ynya
90.25595 42.89346 3.31991 7.03201 -0.55950 0.62739 0.71599 0.71587 0 0 0 xjss
77.01690 43.17873 -0.12405 2.83613 0.45008 0.70516 0.60240 2.52624 0 0 0 sele
81.59554 28.11732 7.78466 36.38610 -1.28599 0.87685 0.97512 1.08538 0 0 0 ｎｐｇｊ
85.31388 28.20736 7.79415 27.14237 4.82293 1.98327 4.99159 3.10651 0 0 0 chlm
11.11309 44.12217 0.32853 1.67459 0.77393 0.18906 0.25831 0.43162 0 0 0 bras
7.66128 45.06337 0.03973 -0.00753 0.61481 0.16971 0.15926 0.34430 0 0 0 tori
102.71937 27.06141 9.05393 -10.77440 -0.33642 0.77760 0.73286 1.36179 0 0 0 leve
22.11040 37.03389 -20.29558 -27.27472 -0.34702 0.57215 0.75098 1.30989 0 0 0 kalm
22.01439 39.56474 -2.87615 -8.30719 -0.37691 0.25876 0.33961 0.89234 0 0 0 klok
22.38791 39.61411 -2.95078 -9.29786 -0.39373 0.49831 0.45632 1.48376 0 0 0 larm
26.26520 39.24572 -19.48531 -13.54666 0.06635 0.41635 0.49795 0.94551 0 0 0 prkv
24.07056 35.53319 -17.17359 -26.10733 0.91155 2.67890 1.00959 5.75343 0 0 0 tuc2
20.87911 37.78077 -11.65961 -15.38415 0.10043 0.98765 1.15103 1.86910 0 0 0 zak_
39.77558 40.99474 -0.83176 2.57527 -0.05922 0.26487 0.39841 0.41594 0 0 0 trab
15.85892 47.92797 0.00060 0.24136 -0.31669 0.30146 0.29531 1.61984 0 0 0 trf2
7.32605 45.73767 -0.01294 -0.22606 1.52141 0.58294 0.64453 1.21177 0 0 0 ao01
9.13623 45.20296 -0.04292 0.44755 -0.39390 0.31379 0.26152 0.72515 0 0 0 pavi
23.00372 40.56682 1.09465 -7.14949 -1.45391 0.30342 0.48461 0.44020 0 0 0 aut1
25.18057 39.89722 -15.91946 -13.69135 0.01536 0.73114 1.03554 0.63540 0 0 0 lemn
18.41386 43.86733 0.58642 1.23636 0.01981 0.30935 0.46823 1.09266 0 0 0 srjv
11.33687 46.49886 -0.26381 0.50734 1.43506 0.23433 0.20420 0.58648 0 0 0 bzrg
33.99041 44.41247 -0.61948 0.19410 0.07752 0.29250 0.34007 0.58286 0 0 0 crao
12.69977 42.95507 -0.54555 1.97646 0.01910 0.49929 0.58707 0.76625 0 0 0 fol1
12.58218 44.04834 1.03916 3.40609 -0.66209 0.70304 1.67322 0.77999 0 0 0 itr2
9.40693 45.85729 -0.44593 0.23087 0.64704 0.86488 0.29040 0.72994 0 0 0 lec1
11.11752 46.09205 0.09036 0.78168 0.31467 0.40899 0.55711 0.52141 0 0 0 tntn
12.25403 45.66255 -0.37069 1.83176 0.03506 0.37721 0.33727 0.61447 0 0 0 trev
100.87954 24.42799 0.77748 -9.59909 -0.72847 1.22259 0.93736 1.77802 0 0 0 leve
80.35422 42.68547 2.23319 7.91290 0.24740 0.55837 0.37463 3.01325 0 0 0 leve
21.78706 38.28481 -16.13842 -20.64511 -0.66047 0.69012 0.90638 1.83811 0 0 0 012a
28.98740 40.86757 -3.67774 -0.36483 1.10250 1.14275 0.90933 1.66659 0 0 0 ysst
97.92193 39.85356 1.91255 2.19564 0.76542 0.59503 0.52227 0.91467 0 0 0 g137
10.23268 45.56492 -0.10227 0.53238 0.86206 0.35897 0.33307 0.73659 0 0 0 brea
13.25302 46.03743 -0.41379 2.14682 -0.05938 0.42320 0.44514 0.53067 0 0 0 udi1
105.59456 33.69678 6.02163 -2.96623 0.31353 0.82877 0.86041 3.37194 0 0 0 h005
105.80432 35.96017 6.68915 -2.97758 0.80458 0.80923 0.90954 0.86675 0 0 0 g018
101.10852 36.44582 9.05699 3.33506 1.42241 0.84764 0.64405 2.19988 0 0 0 g100
13.78799 45.66057 -0.17948 2.41304 -0.11666 0.31511 0.26940 0.71383 0 0 0 rtri
100.08416 23.87533 -1.07465 -8.48110 -1.22766 2.25707 0.91610 1.62595 0 0 0 leve
