lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
10.94909 44.62927 0.71633 3.19696 -2.66125 0.39828 0.43128 1.42711 0 0 0 mode
7.66067 44.64764 0.06160 -0.07179 0.04826 0.28885 0.36528 0.51939 0 0 0 sav0
20.67332 38.78129 -3.03545 -10.16842 -0.51300 1.02649 0.97041 0.92426 0 0 0 span
14.00154 42.65840 1.17386 3.06486 -0.05910 0.39445 0.40828 0.91016 0 0 0 rsto
9.68979 45.04318 0.06063 1.07991 -0.36136 0.49671 0.60625 1.14143 0 0 0 pia1
11.35548 44.50246 0.86682 3.26940 -0.78202 0.67492 0.73266 1.81549 0 0 0 blgn
81.71416 28.65601 6.01274 33.49897 -0.77323 0.81176 0.45331 1.77527 0 0 0 bmcl
82.81799 28.98348 5.74794 25.40353 3.44434 0.66222 0.59785 1.38353 0 0 0 dlpa
80.50089 29.73363 3.12389 29.91939 2.28329 1.00404 1.65675 1.57911 0 0 0 drcl
83.74315 28.80549 6.72907 26.52048 2.99912 0.68156 0.71542 0.92188 0 0 0 jmsm
89.63421 27.47258 12.80722 30.45661 -2.22408 0.92409 1.63686 1.67098 0 0 0 timp
103.17326 26.10661 6.18670 -6.99864 0.06074 0.98316 0.83264 1.60005 0 0 0 yndc
101.04950 22.74057 1.19188 -7.09730 -2.04512 1.03052 1.14764 1.52384 0 0 0 ynsm
101.67560 39.20960 3.25212 0.53967 0.26096 1.04095 0.63047 0.30218 0 0 0 nmay
102.43704 28.30019 9.58989 -7.88531 -0.82631 1.19977 1.05936 1.70089 0 0 0 scxd
101.77437 36.60066 9.97858 2.13429 -0.91101 0.59924 0.57236 1.08505 0 0 0 xnin
31.34339 29.86145 -3.51713 5.95641 1.40851 0.60403 1.33472 1.51632 0 0 0 slrx
35.39220 31.59337 -3.36335 8.39662 3.03054 0.28735 0.22017 0.39841 0 0 0 drag
51.33410 35.69728 -1.11340 11.51722 1.27094 0.50933 0.61542 0.23315 0 0 0 tehn
31.97284 46.97279 -0.65827 -0.33433 0.27289 0.23299 0.22619 0.39203 0 0 0 mikl
9.83966 44.07329 0.12297 0.56031 -0.22268 0.20892 0.22074 0.55805 0 0 0 lasp
7.92722 45.07393 0.42601 -0.02983 -0.12911 0.20480 0.17828 0.63012 0 0 0 monc
19.93554 39.74636 -3.45263 -0.14319 -0.53002 0.38995 0.37335 1.26208 0 0 0 kasi
23.86403 38.04706 -16.44336 -25.37777 0.63368 0.43938 0.56300 0.58196 0 0 0 noa1
21.46475 38.05584 -14.28329 -22.43196 -0.22336 0.71871 1.58085 1.97014 0 0 0 rlso
20.79405 41.12731 0.65357 -2.64249 0.56955 0.30617 0.36124 0.57897 0 0 0 orid
19.95435 40.70384 -1.10663 -0.04445 -0.07321 0.73571 0.52948 0.93559 0 0 0 bera
2.33494 48.83592 -0.01061 -0.24784 0.09314 0.21457 0.14660 0.42064 0 0 0 opmt
