lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
10.94909 44.62927 0.76269 3.13232 -2.67467 0.95824 0.97461 1.64509 0 0 0 mode
7.66067 44.64764 0.14630 0.03675 0.04587 0.91605 0.94651 0.86464 0 0 0 sav0
20.67332 38.78129 -3.14167 -10.30385 -0.50089 1.21926 1.17153 1.16144 0 0 0 span
14.00154 42.65840 1.24226 3.30433 -0.33205 1.02361 1.03211 1.23987 0 0 0 rsto
9.68979 45.04318 0.10473 1.28174 -0.37127 1.05979 1.12599 1.29450 0 0 0 pia1
11.35548 44.50246 0.90096 3.29126 -0.81534 1.11055 1.14686 1.98862 0 0 0 blgn
81.71416 28.65601 6.31751 33.61734 -0.40739 1.03268 0.76761 1.72189 0 0 0 bmcl
82.81799 28.98348 5.71429 25.40888 3.23739 0.92068 0.87839 1.44337 0 0 0 dlpa
80.50089 29.73363 3.13846 29.70246 2.21070 1.19263 1.71882 1.64894 0 0 0 drcl
83.74315 28.80549 6.77888 26.51204 2.88455 0.93144 0.94807 1.01994 0 0 0 jmsm
89.63421 27.47258 12.59653 30.42332 -2.14684 1.18257 1.79641 1.73424 0 0 0 timp
103.17326 26.10661 6.22558 -7.04893 0.17053 1.03613 0.90378 1.58262 0 0 0 yndc
101.04950 22.74057 1.19911 -7.16763 -2.05413 1.07708 1.16128 1.55562 0 0 0 ynsm
101.67560 39.20960 3.26077 0.57306 0.28548 1.08663 0.69957 0.45012 0 0 0 nmay
102.43704 28.30019 9.57135 -7.94357 -0.77727 1.24274 1.08119 1.71625 0 0 0 scxd
101.77437 36.60066 9.96554 2.14124 -0.91511 0.68235 0.66053 1.13294 0 0 0 xnin
31.34339 29.86145 -3.57142 5.66867 1.40626 1.27688 1.74264 1.59509 0 0 0 slrx
35.39220 31.59337 -3.38592 8.37547 3.13613 0.81837 0.79712 0.74128 0 0 0 drag
51.33410 35.69728 -1.06656 11.46524 1.30553 0.84151 0.90707 0.38217 0 0 0 tehn
31.97284 46.97279 -0.65288 -0.37653 0.29380 0.74140 0.74228 0.77437 0 0 0 mikl
9.83966 44.07329 0.14706 0.57124 -0.24163 0.95252 0.95357 0.96766 0 0 0 lasp
7.92722 45.07393 0.43741 -0.03080 -0.17033 0.94894 0.94369 1.00894 0 0 0 monc
19.93554 39.74636 -3.51600 -0.15546 -0.56838 0.89843 0.89095 1.50638 0 0 0 kasi
23.86403 38.04706 -16.42454 -25.43953 0.52306 0.83153 0.90818 0.89645 0 0 0 noa1
21.46475 38.05584 -14.17450 -22.35835 0.02108 1.04598 1.73473 2.02671 0 0 0 rlso
