82.35000 41.49000 -0.09000 12.54000 0.26000 0.32000 0.00000 I058 dzwang20
81.34000 41.60000 0.69000 6.62000 0.77000 0.27000 0.00000 I059 dzwang20
82.79000 41.22000 1.85000 13.26000 0.13000 0.12000 0.00000 I060 dzwang20
80.24000 41.14000 1.26000 15.39000 0.61000 0.37000 0.00000 I061 dzwang20
80.39000 40.64000 1.16000 14.76000 0.14000 0.14000 0.00000 I062 dzwang20
84.34000 40.22000 0.82000 10.78000 0.37000 0.16000 0.00000 I063 dzwang20
83.61000 39.02000 0.21000 11.94000 0.51000 0.20000 0.00000 I064 dzwang20
83.16000 38.26000 -1.98000 9.76000 0.41000 0.63000 0.00000 I065 dzwang20
83.81000 37.59000 -1.84000 12.06000 0.13000 0.15000 0.00000 I066 dzwang20
82.70000 37.05000 -2.99000 12.37000 0.19000 0.21000 0.00000 I067 dzwang20
81.66000 36.84000 -3.96000 14.25000 0.15000 0.17000 0.00000 I068 dzwang20
82.99000 36.74000 -2.64000 13.39000 0.42000 0.56000 0.00000 I069 dzwang20
81.48000 36.46000 -3.57000 13.21000 0.33000 0.78000 0.00000 I070 dzwang20
78.45000 40.94000 1.16000 15.27000 0.22000 0.18000 0.00000 I072 dzwang20
79.04000 40.50000 0.84000 14.58000 0.27000 0.19000 0.00000 I073 dzwang20
76.89000 40.20000 0.59000 13.86000 0.21000 0.16000 0.00000 I074 dzwang20
78.04000 39.71000 -0.69000 17.35000 0.22000 0.16000 0.00000 I075 dzwang20
78.54000 39.78000 -1.88000 16.44000 0.28000 0.26000 0.00000 I076 dzwang20
76.51000 39.81000 2.19000 14.41000 0.95000 0.48000 0.00000 I077 dzwang20
75.25000 39.72000 -1.05000 12.76000 0.19000 0.09000 0.00000 I078 dzwang20
76.73000 39.50000 0.69000 17.21000 0.32000 0.15000 0.00000 I079 dzwang20
75.90000 39.20000 0.96000 19.33000 0.29000 0.18000 0.00000 I081 dzwang20
77.63000 38.90000 -1.37000 18.24000 0.27000 0.34000 0.00000 I082 dzwang20
76.17000 38.94000 -0.62000 19.87000 0.31000 0.20000 0.00000 I083 dzwang20
77.28000 38.17000 -2.33000 19.65000 0.23000 0.15000 0.00000 I084 dzwang20
78.25000 37.56000 -3.30000 19.35000 0.29000 0.27000 0.00000 I086 dzwang20
79.96000 37.10000 -4.48000 15.02000 0.36000 0.39000 0.00000 I087 dzwang20
75.45000 36.85000 -3.56000 21.97000 0.19000 0.35000 0.00000 I088 dzwang20
74.34000 39.84000 -0.38000 13.75000 0.17000 0.17000 0.00000 I089 dzwang20
74.95000 38.66000 -5.42000 20.46000 0.20000 0.09000 0.00000 I090 dzwang20
91.17000 43.76000 3.31000 5.75000 0.12000 0.09000 0.00000 I334 dzwang20
94.11000 43.99000 3.08000 5.87000 0.11000 0.15000 0.00000 I347 dzwang20
85.60000 43.95000 2.95000 7.49000 0.14000 0.17000 0.00000 I348 dzwang20
86.48000 43.90000 3.34000 7.47000 0.11000 0.25000 0.00000 I350 dzwang20
89.05000 43.86000 2.37000 5.82000 0.06000 0.08000 0.00000 I351 dzwang20
94.92000 43.79000 3.13000 3.70000 0.14000 0.09000 0.00000 I352 dzwang20
81.74000 43.65000 1.59000 6.96000 0.16000 0.11000 0.00000 I354 dzwang20
86.97000 43.51000 2.77000 7.21000 0.14000 0.15000 0.00000 I355 dzwang20
81.12000 43.49000 1.10000 6.75000 0.11000 0.06000 0.00000 I356 dzwang20
89.86000 43.60000 3.58000 6.49000 0.09000 0.15000 0.00000 I357 dzwang20
87.96000 43.52000 3.46000 5.93000 0.16000 0.12000 0.00000 I358 dzwang20
87.41000 43.51000 3.30000 6.60000 0.11000 0.09000 0.00000 I359 dzwang20
94.00000 43.42000 3.05000 3.95000 0.13000 0.22000 0.00000 I360 dzwang20
86.06000 43.03000 2.83000 7.89000 0.31000 0.09000 0.00000 I361 dzwang20
84.08000 43.32000 1.39000 7.83000 0.10000 0.06000 0.00000 I362 dzwang20
82.84000 43.25000 1.63000 8.14000 0.12000 0.24000 0.00000 I363 dzwang20
89.31000 43.21000 3.25000 6.28000 0.15000 0.13000 0.00000 I364 dzwang20
81.89000 43.16000 1.96000 7.42000 0.07000 0.07000 0.00000 I365 dzwang20
92.36000 43.26000 3.67000 5.39000 0.12000 0.08000 0.00000 I366 dzwang20
