lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 types names studies
80.95564 26.91220 8.24318 34.69711 -2.26110 0.65861 0.47530 0.89037 0 0 0 GNSS lck2_lck3_lck4_lcki_lckm fang22(fang22)_jade20(jade20)_jouanne17(jouanne17)_measures(measures)_pappachen21(pappachen21)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_vardic21(vardic21)_vila20(vila20)_wangshen20(wangshen20)
74.69427 42.67977 -1.12738 3.09003 0.77218 0.33785 0.43399 0.28628 0 0 0 GNSS pol2 ULR5(ULR5)_barman17(barman17)_castroperdomo22(castroperdomo22)_devachandra14(devachandra14)_dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_jade14(jade14)_jade20(jade20)_li18(wang17)_measures(measures)_ozdemir19(ozdemir19)_pan19(pan19)_pan22_vert(pan22_vert)_pappachen21(pappachen21)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_wang17(wang17)_wangshen20(wangshen20)_zheng17(UNR)_zhou16(zhou16)
50.60815 26.20914 3.49618 21.87318 -0.39153 0.24505 0.23734 0.41227 0 0 0 GNSS bahr_bhr1_bhr2_bhr3_bhr4 ULR5(ULR5)_alothman16(alothman16)_khorrami19(khorrami19)_measures(measures)_pappachen21(pappachen21)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_vardic21(vardic21)_viltres22(viltres22)_wangshen20(wangshen20)
66.88548 39.13473 -0.83086 1.43059 -1.37793 0.57675 0.45533 0.50885 0 0 0 GNSS kit3_kitg_kiub ULR5(ULR5)_barman17(barman17)_castroperdomo22(castroperdomo22)_devachandra14(devachandra14)_ergeshov20(ergeshov20)_fazilova18(fazilova18)_jade14(jade14)_jade20(jade20)_li18(wang17)_ozdemir19(ozdemir19)_pan19(pan19)_pan22_vert(pan22_vert)_pappachen21(pappachen21)_steckler16(steckler16)_wang17(wang17)_wangshen20(wangshen20)_zheng17(UNR)_zhou16(zhou16)
91.10400 29.65733 17.57163 18.52319 1.08946 0.36081 0.33810 0.29130 0 0 0 GNSS lhas_lhaz ULR5(ULR5)_barman17(barman17)_castroperdomo22(castroperdomo22)_devachandra14(devachandra14)_fang22(fang22)_jade14(jade14)_jade20(jade20)_pappachen21(pappachen21)_ray19(ray19)_saji20(saji20)_steckler16(steckler16)_timofeev24(timofeev24)_wang17(wang17)_wangshen20(wangshen20)_zheng17(zheng17)_zhou16(zhou16)
12.87863 49.14431 -0.08100 0.15169 0.31765 0.09158 0.10610 0.28987 0 0 0 GNSS wt21_wt33_wtza_wtzr_wtzs_wtzz dagostino20(dagostino20)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_pintori22(pintori22)_porkolab23(EPND)_porkolab23(NGL)_serpelloni15(serpelloni15)_steffen25(steffen25)_wangshen20(wangshen20)
100.23622 38.18444 4.91172 2.19988 1.15333 0.49918 0.35936 0.54903 0 0 0 GNSS g062_qhql hao19(hao19)_hao24(hao24)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_su19(su19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zheng17(zheng17)
88.17673 39.02303 1.17674 8.99540 -0.49819 0.69200 0.60665 0.30119 0 0 0 GNSS i034_xjrq dehuawang24(dehuawang24)_dzwang20(dzwang20)_dzwang24(dzwang24)_hao19(hao19)_li18(ge15)_li18(wang17)_midas(midas)_pan19(pan19)_pan22_vert(pan22_vert)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zheng17(zheng17)
104.31620 52.21902 -1.36294 -0.02807 0.23079 0.20058 0.17858 0.28543 0 0 0 GNSS irkj_irkm_irkt ULR5(ULR5)_measures(measures)_pappachen21(pappachen21)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_sokhadze18(sokhadze18)_steckler16(steckler16)_vardic21(vardic21)_wangshen20(wangshen20)_zheng17(UNR)_zhou16(zhou16)
76.17400 38.93500 -0.02227 20.26389 -3.26912 0.71597 0.60161 0.33623 0 0 0 GNSS i083_yeng dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_dzwang24(dzwang24)_hao19(hao19)_li18(wang17)_pan19(pan19)_rui19(Zubovich_Tectonics_2010)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)_zhou16(Zubovich_Tectonics_2010)
106.68418 37.45082 3.90683 -1.91913 0.06000 0.82379 0.66864 0.25959 0 0 0 GNSS d098_db06 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
74.42700 39.02400 -5.30947 18.56488 2.21594 0.67401 0.65629 0.64245 0 0 0 GNSS i399_muji dzwang20(dzwang20)_dzwang20(zheng17)_dzwang24(Zubovich_Tectonics_2010)_dzwang24(dzwang24)_li18(wang17)_pan19(pan19)_rui19(Zubovich_Tectonics_2010)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_xiong21(xiong21)_zhao23_vert(zhao23_vert)_zheng17(zheng17)_zhou16(Zubovich_Tectonics_2010)
105.17800 37.58100 4.13424 0.00804 0.68498 1.04917 0.84796 0.45326 0 0 0 GNSS g004_gb01 hao19(hao19)_hao21(hao21)_li17(li17)_li18(wang17)_li21(li21)_pan20(pan20)_rui19(rui19)_wang17(wang17)_wangshen20(wangshen20)_wu24_2(wu24_2)_xiong21(xiong21)_zhao17(zhao17)_zheng17(zheng17)
