lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 name type
55.08126 33.76930 0.06490 11.24198 0.90000 0.05854 0.07285 0.39000 0 0 0 khur GNSS
58.47300 35.27060 1.28835 5.25652 -0.11000 0.12122 0.08683 0.37000 0 0 0 kshm GNSS
59.17600 33.74000 -0.07574 5.47619 1.08000 0.13996 0.10850 0.45000 0 0 0 qaen GNSS
56.95070 33.60340 -0.42902 9.68799 -1.48000 0.15387 0.17163 0.48000 0 0 0 tabs GNSS
59.21870 35.34700 0.84253 3.66673 3.33000 0.22632 0.09207 0.58000 0 0 0 thed GNSS
60.56420 35.29435 -0.27040 1.90694 3.13000 0.06409 0.38175 0.51000 0 0 0 tjam GNSS
53.82200 32.31300 -0.51491 13.47621 3.68700 0.35738 0.91632 8.04500 0 0 0 arda GNSS
26.64996 45.85106 -0.72195 -0.87762 -0.62250 0.19517 0.18314 0.15769 0 0 0 vrn1 GNSS
10.32300 42.81500 -0.68541 0.38253 -1.26154 0.07938 0.12885 0.18080 0 0 0 li01 GNSS
10.90000 44.64100 1.06217 2.77665 -3.30225 0.15110 0.12568 1.46667 0 0 0 mo01 GNSS
11.14100 43.47500 -0.24383 1.48187 -0.06112 0.09335 0.12582 0.37146 0 0 0 si02 GNSS
73.42700 39.22600 -9.14980 19.27797 3.27000 0.74205 1.13798 1.72000 0 0 0 ubla GNSS
70.94602 38.89599 -12.36942 11.23383 15.81500 0.39450 0.39517 7.65160 0 0 0 shka GNSS
70.20102 39.12004 -0.24638 3.60300 -1.73000 0.47635 0.20143 2.63000 0 0 0 kmra GNSS
69.42103 38.58502 -1.45213 2.25147 -0.75000 0.50758 0.27352 2.71000 0 0 0 duba GNSS
69.27700 38.85300 -3.81363 3.34063 -4.20000 0.75174 0.50355 3.50000 0 0 0 obga GNSS
68.61600 37.93400 -7.40677 2.55941 -7.02000 0.37995 0.44988 2.53000 0 0 0 gana GNSS
68.61000 38.74200 0.73100 1.69646 -5.36000 0.47457 0.27199 2.30000 0 0 0 tdpa GNSS
72.98194 41.24396 -2.75945 5.00531 -1.19500 0.08884 0.13440 1.53200 0 0 0 ars4 GNSS
14.67840 41.56040 0.60932 3.18153 0.30871 0.31797 0.09846 0.08133 0 0 0 cab1 GNSS
12.74490 37.62930 -1.22034 3.02606 -0.95933 0.20731 0.20309 1.63683 0 0 0 cam9 GNSS
16.31040 39.20140 0.60406 3.19706 0.27250 0.16989 0.51971 0.47236 0 0 0 cose GNSS
14.27430 37.56980 -1.75928 3.30053 -0.67292 0.12959 0.29814 0.48835 0 0 0 enna GNSS
44.01096 36.15992 -4.04875 18.04675 -7.52700 0.17708 0.50938 0.61042 0 0 0 iser GNSS
44.35328 32.01254 -1.63871 17.86769 -1.32867 0.24227 0.08065 0.25564 0 0 0 isna GNSS
43.67300 34.60080 -2.43518 19.46116 -4.36883 0.43184 0.55776 1.19577 0 0 0 issd GNSS
81.61500 28.04900 7.05944 36.22799 4.72582 0.19184 0.41887 0.89000 0 0 0 nepj GNSS
16.15992 39.45342 0.36942 3.23635 -0.70233 0.17985 0.06552 0.50761 0 0 0 reg0 GNSS
16.22630 39.43140 0.81514 3.56226 -1.93855 0.16205 0.15729 0.38795 0 0 0 tvrn GNSS
44.08560 40.28571 1.55699 5.98638 0.40529 0.10004 0.12507 0.63287 0 0 0 aruc GNSS
26.71741 38.42659 -20.65505 -19.28862 -3.39000 0.37728 0.48400 2.25000 0 0 0 mnts GNSS
91.46415 26.86051 11.46490 33.94252 3.00549 0.69728 0.85228 2.20146 0 0 0 deot GNSS
91.52047 27.28962 11.86260 27.24119 -3.85036 0.92219 1.23129 1.49494 0 0 0 tash GNSS
16.07675 39.11990 0.47405 3.51256 0.31633 0.14638 0.22289 0.52711 0 0 0 aman GNSS
9.76733 45.57100 -0.36501 0.53842 -0.17360 0.15283 0.21703 1.02820 0 0 0 marg GNSS
89.63200 27.59000 12.14823 30.38587 4.05511 0.24469 0.32594 2.70000 0 0 0 dodi GNSS
10.27579 48.45371 0.01377 0.20842 0.12767 0.17686 0.14707 0.34384 0 0 0 d274 GNSS
10.58835 49.30685 0.00329 0.17760 -0.04675 0.03309 0.11650 0.18464 0 0 0 d275 GNSS
12.42500 46.74570 0.13326 0.89948 -1.31733 0.05312 0.15256 0.42577 0 0 0 sil0 GNSS
5.08070 49.60518 -0.09299 -0.40626 -0.25000 0.19013 0.19013 0.62000 0 0 0 mouz GNSS
1.88290 48.20020 0.15506 0.39040 -0.25000 0.22012 0.23010 0.63000 0 0 0 janv GNSS
11.50610 48.53209 0.08089 0.24662 0.17883 0.08298 0.08570 0.18523 0 0 0 d258 GNSS
10.92456 50.68452 -0.53051 0.16885 -0.30500 0.09769 0.07589 0.54034 0 0 0 d217 GNSS
4.40804 51.68881 -0.28925 0.22311 -0.08667 0.05221 0.03415 0.04562 0 0 0 wil2 GNSS
3.20810 51.33595 -0.15555 -0.34140 -0.62000 0.13019 0.13018 0.44000 0 0 0 zeeb GNSS
2.23862 50.36946 0.28170 0.03051 -0.05000 0.20013 0.18012 0.57000 0 0 0 bvoi GNSS
28.81282 45.18493 -0.89535 -0.45627 -0.67450 0.08854 0.08219 0.38463 0 0 0 tlca GNSS
1.81410 48.80380 -0.41484 -0.27341 -0.11000 0.25011 0.25009 0.63000 0 0 0 ct10 GNSS
2.74920 48.96920 0.54120 0.06055 -0.66000 0.29009 0.30008 0.73000 0 0 0 ct55 GNSS
1.93507 48.18540 0.32001 -0.00669 -0.65000 0.31009 0.29008 0.78000 0 0 0 ct1a GNSS
11.14310 47.83819 0.10739 0.50528 0.72333 0.00399 0.06260 0.19885 0 0 0 d271 GNSS
2.36670 51.04808 -0.00274 0.33792 -0.58000 0.17015 0.23010 0.65000 0 0 0 dunq GNSS
8.52720 39.16680 0.11056 -0.02878 -2.94700 0.05706 0.01333 0.93699 0 0 0 gcar GNSS
12.96928 49.26129 -0.05942 0.02871 0.04033 0.12098 0.16066 0.15822 0 0 0 neuk GNSS
25.59880 45.65728 0.22529 0.66060 0.77100 0.19114 0.07203 0.54323 0 0 0 tgbv GNSS
1.33038 48.06000 -0.00287 0.09571 -0.69867 0.20412 0.13937 0.26219 0 0 0 chtd GNSS
35.16660 47.83080 -0.43428 0.55620 0.50000 0.13022 0.19030 0.94000 0 0 0 zpza GNSS
9.67080 49.62430 0.00000 0.00000 0.03800 1000000.00000 1000000.00000 0.10500 0 0 0 0392 GNSS
6.92705 44.24840 0.00000 0.00000 -0.20513 1000000.00000 1000000.00000 0.91122 0 0 0 clap GNSS
13.99826 49.68780 0.00000 0.00000 0.85400 1000000.00000 1000000.00000 0.09400 0 0 0 cpri GNSS
80.00100 32.61200 0.42372 17.82564 -0.73863 0.07370 0.22161 1.22498 0 0 0 j313 GNSS
80.32323 33.77100 0.99146 17.41581 -1.14556 0.37311 0.26814 1.03000 0 0 0 j316 GNSS
85.19800 30.68800 8.78960 22.13779 0.26986 0.18972 0.37507 0.58000 0 0 0 j336 GNSS
91.74100 26.13500 11.32786 30.36932 0.43283 0.25091 0.46079 0.20000 0 0 0 ghty GNSS
91.78700 31.22900 20.58544 13.81007 1.85067 0.39450 0.51684 0.81000 0 0 0 j365 GNSS
100.04600 21.70200 0.74838 -4.05018 1.71286 0.49780 0.62979 1.56172 0 0 0 h326 GNSS
101.61100 24.70800 2.12536 -10.29052 -2.24943 0.86922 0.38152 0.97000 0 0 0 hb05 GNSS
103.28700 24.86900 5.71129 -4.25545 0.73541 0.39782 0.52114 1.16762 0 0 0 h393 GNSS
103.49300 24.87600 6.09642 -3.89696 -0.80958 0.37738 0.43504 1.50800 0 0 0 h399 GNSS
104.24600 24.24000 6.08724 -1.93958 0.14491 0.47604 0.26092 0.98397 0 0 0 f358 GNSS
104.82400 22.95100 5.65985 -1.75308 0.29387 0.32551 0.30698 0.29258 0 0 0 f361 GNSS
106.31800 22.89100 5.56981 -1.78007 -2.25117 0.26546 0.14922 0.65974 0 0 0 f372 GNSS
107.40200 24.19600 6.10168 -2.24211 -1.72025 0.37233 0.25748 1.25000 0 0 0 f381 GNSS
107.51900 21.61600 5.83648 -1.60229 -1.31442 0.36707 0.23610 1.05000 0 0 0 f384 GNSS
117.40700 38.35700 4.52242 -0.65064 -22.56904 0.12211 0.12512 2.11000 0 0 0 c001 GNSS
35.87954 32.02855 0.00000 0.00000 -4.11613 1000000.00000 1000000.00000 0.53000 0 0 0 ammn GNSS
107.41400 27.16800 5.83676 -1.79982 1.80000 0.72367 0.32602 0.30000 0 0 0 f382 GNSS
102.11200 25.01600 3.29777 -11.96458 0.30000 0.63632 0.74997 0.50000 0 0 0 h360 GNSS
86.61800 48.28300 0.56342 2.97015 2.10000 0.29783 0.47908 0.50000 0 0 0 i304 GNSS
85.74100 29.59100 8.91660 23.30485 -2.00000 0.50043 0.40031 0.40000 0 0 0 shot GNSS
85.23000 45.06400 3.07518 3.88606 -2.45023 0.19124 0.14541 0.96000 0 0 0 i332 GNSS
87.43150 44.61000 2.00291 5.08593 -1.70000 0.29887 0.22348 0.20000 0 0 0 i339 GNSS
114.51906 35.65824 4.50434 -2.17169 -0.92572 0.27173 0.34608 0.68978 0 0 0 hahb GNSS
112.44800 35.16300 4.98349 -2.02662 0.63520 0.07919 0.07880 0.34090 0 0 0 hajy GNSS
106.83900 39.66400 2.64321 -1.65704 1.67140 0.70483 0.45714 0.29060 0 0 0 nmwh GNSS
109.46000 36.62000 4.52299 -2.74628 0.81705 0.30062 0.23080 0.13644 0 0 0 snya GNSS
111.90000 36.25200 5.20241 -1.70181 1.48280 0.32154 0.17618 0.39940 0 0 0 sxgx GNSS
111.37100 36.08400 5.46699 -2.13171 1.21810 0.32225 0.11680 0.30190 0 0 0 sxlf GNSS
112.89200 37.63200 4.12527 -2.42393 0.91670 0.40759 0.12481 0.31530 0 0 0 sxyc GNSS
108.99000 34.18000 3.33107 -0.45423 -4.37240 0.20723 0.15570 0.41554 0 0 0 xiaa GNSS
87.63404 43.79286 3.17017 6.93133 -0.12610 0.27249 0.08098 0.39568 0 0 0 sg31 GNSS
84.88119 44.58588 4.18388 4.86967 -44.36083 0.53365 0.45958 0.94000 0 0 0 i338 GNSS
101.28000 27.93000 0.00000 0.00000 -4.63480 1000000.00000 1000000.00000 0.28462 0 0 0 scml GNSS
103.85000 31.67000 0.00000 0.00000 3.73525 1000000.00000 1000000.00000 1.36749 0 0 0 scmx GNSS
103.58000 32.65000 0.00000 0.00000 0.58475 1000000.00000 1000000.00000 0.28643 0 0 0 scsp GNSS
60.65110 25.28080 3.08411 7.73359 -0.20000 0.09119 0.36610 1.21000 0 0 0 chbr GNSS
59.44850 27.48218 3.29857 6.21345 1.66000 0.23497 0.08756 1.32000 0 0 0 glmt GNSS
62.31830 27.39020 2.60721 3.32337 -0.42000 0.09903 0.26883 0.73000 0 0 0 srvn GNSS
83.89500 29.17900 6.81595 24.89511 5.61970 0.40943 0.10575 3.70000 0 0 0 mstg GNSS
83.95300 29.17800 0.00000 0.00000 1.63997 1000000.00000 1000000.00000 4.09000 0 0 0 mst2 GNSS
81.92600 32.04700 1.72379 18.26395 1.29618 2.50008 2.30006 4.25000 0 0 0 xgba GNSS
103.07812 51.80988 -1.28128 -0.02455 -0.31235 0.34797 0.21832 0.72000 0 0 0 toy2 GNSS
103.70400 51.65200 -0.41779 -0.25392 -2.29252 0.12264 0.17526 0.25000 0 0 0 slyu GNSS
103.74300 51.76500 -0.91371 0.16299 -1.57240 0.22442 0.16707 0.68000 0 0 0 kult GNSS
23.45220 37.50017 -17.56861 -27.01235 -4.01005 0.11672 0.35600 1.98539 0 0 0 010a GNSS
22.31661 38.15272 -14.12607 -23.56373 -1.15542 0.41758 0.29034 0.37138 0 0 0 011a GNSS
22.12481 37.89892 -15.80464 -25.47549 -0.39978 0.41396 0.68607 0.34154 0 0 0 013a GNSS
22.73210 38.51650 -9.94755 -18.81329 -2.29830 0.23045 0.16460 1.78261 0 0 0 015a GNSS
24.32218 38.04661 -16.93502 -25.51209 0.75924 0.18534 0.37072 0.48325 0 0 0 023a GNSS
24.11308 38.57400 -14.35509 -24.35636 -0.22334 0.13372 0.07465 0.36169 0 0 0 025a GNSS
22.97660 38.86308 -8.90619 -15.25961 -1.29399 0.23117 0.70040 0.98193 0 0 0 026a GNSS
21.73223 38.84278 -8.08673 -7.50575 -2.68056 0.49653 0.41131 1.57971 0 0 0 027a GNSS
20.84474 37.72944 -13.11539 -14.45193 -0.07682 0.26371 0.56794 0.47178 0 0 0 028a GNSS
22.76096 37.97620 -15.87928 -27.45963 -0.33088 0.26030 0.38767 0.56010 0 0 0 043a GNSS
22.37150 38.90369 -8.68317 -10.71167 1.11535 0.04468 0.17742 0.26194 0 0 0 072a GNSS
21.48893 39.80164 -1.64930 -6.05799 -0.54056 0.02888 0.17366 0.70000 0 0 0 xiro GNSS
22.28208 36.82600 -19.65232 -26.72099 0.55583 0.24222 0.33599 0.74329 0 0 0 anik GNSS
21.92510 38.59450 -10.93268 -10.90806 -4.11617 0.60152 0.89846 1.98627 0 0 0 anoc GNSS
22.10224 38.03065 -16.17520 -24.52138 -0.43100 0.67598 1.12518 0.38704 0 0 0 kala GNSS
21.95630 36.79750 -20.52869 -26.13895 0.08467 0.34664 0.18655 0.67394 0 0 0 koro GNSS
21.58638 38.48470 -9.76826 -9.32571 -0.17133 0.76084 0.89440 0.42834 0 0 0 mesa GNSS
21.89229 38.30800 -13.06325 -23.12398 1.08433 0.59861 0.69952 1.30941 0 0 0 rod3 GNSS
24.81200 35.01770 -16.25732 -28.42294 -0.93900 0.29562 0.31379 0.30978 0 0 0 siva GNSS
21.91180 38.38520 -13.29795 -14.59480 -3.61900 0.53627 0.28767 0.97539 0 0 0 xili GNSS
35.42161 32.44992 -3.83426 8.90865 0.94000 0.11021 0.22670 0.44100 0 0 0 mrav GNSS
72.66800 23.15900 9.33107 32.62654 -5.35192 0.68938 0.26679 0.86215 0 0 0 isrr GNSS
28.64190 44.08650 -0.47648 -0.21444 -0.42100 0.15804 0.06599 0.44273 0 0 0 agig GNSS
28.73510 44.88400 -0.39692 -0.32025 -0.32300 0.10554 0.09544 0.60252 0 0 0 baba GNSS
21.07900 44.15270 0.96337 -0.94924 0.61321 0.16936 0.09456 0.34445 0 0 0 bato GNSS
22.09760 44.07890 0.77930 -0.50107 -0.36788 0.05356 0.10325 0.27521 0 0 0 bor0 GNSS
28.83850 44.49410 -0.71038 -0.21850 -0.63700 0.08726 0.06637 0.49206 0 0 0 chit GNSS
16.57000 38.85670 1.61055 3.47345 -0.96550 0.09288 0.13331 0.27488 0 0 0 coma GNSS
19.45100 41.31553 -0.43613 1.55696 -3.91200 0.15599 0.16575 0.91048 0 0 0 dur2 GNSS
20.18460 40.86880 -1.35291 -0.71824 -0.54250 0.13556 0.22679 0.48207 0 0 0 gra2 GNSS
28.77020 44.54710 -0.63956 -0.37709 -0.11050 0.07930 0.09401 0.56696 0 0 0 hist GNSS
28.34410 43.43615 -0.43313 -0.37190 -0.14500 0.13277 0.04287 0.38726 0 0 0 kav0 GNSS
20.77280 40.62400 -1.35367 -1.39835 -6.11750 0.14812 0.35633 1.00462 0 0 0 kor2 GNSS
16.58640 40.67850 0.66715 4.58272 0.76781 0.01995 0.05091 0.13336 0 0 0 mata GNSS
18.33460 40.27790 0.81761 3.93621 -0.52600 0.15746 0.20045 0.08791 0 0 0 mele GNSS
28.68290 44.34620 -0.48574 -0.30531 -0.12800 0.03221 0.08257 0.32953 0 0 0 midi GNSS
16.58510 41.18440 0.48998 4.59406 0.03650 0.04857 0.08848 0.52213 0 0 0 molf GNSS
23.22506 43.41571 0.44045 -2.01656 1.10200 0.36445 0.45347 0.40221 0 0 0 mont GNSS
29.27451 44.80100 -0.80813 -0.08994 -0.73850 0.03588 0.06936 0.65843 0 0 0 per1 GNSS
17.70410 40.65590 0.64979 4.27132 0.39018 0.08593 0.02739 0.22855 0 0 0 svdn GNSS
28.41230 44.45730 -0.35917 -0.29333 0.24750 0.04757 0.08773 0.37028 0 0 0 tirg GNSS
28.66610 43.99020 -0.55112 -0.10199 -0.04200 0.04331 0.17622 0.33594 0 0 0 tuzl GNSS
80.23214 26.52143 7.60798 34.56205 0.38000 0.32798 0.57817 0.73000 0 0 0 iitk GNSS
5.05785 44.71090 0.16079 0.08833 0.22830 0.03059 0.12203 0.20515 0 0 0 aous GNSS
2.95460 49.17964 -0.27976 0.09827 0.59244 0.13449 0.17843 0.63720 0 0 0 brny GNSS
2.47560 48.59390 0.11374 -0.10102 -0.10865 0.05936 0.04789 0.17401 0 0 0 corb GNSS
1.88193 48.07926 0.02883 0.10899 -0.86617 0.11558 0.04683 0.15225 0 0 0 ct18 GNSS
1.57886 48.06075 -0.25422 0.34292 -0.52027 0.07115 0.04761 0.14932 0 0 0 ct19 GNSS
0.96042 48.25860 -0.08986 0.47796 -0.48034 0.11218 0.12111 0.14253 0 0 0 ct1b GNSS
1.12386 48.53874 0.30844 0.13271 0.28085 0.04597 0.02277 0.21635 0 0 0 ct1c GNSS
0.72261 49.37864 -0.18150 -0.13175 -0.84452 0.05985 0.13736 0.18528 0 0 0 ct32 GNSS
1.00711 49.64088 -0.13904 -0.02109 -0.12849 0.06860 0.11696 0.24094 0 0 0 ct3e GNSS
0.35176 49.34191 0.33824 -0.29497 -0.50076 0.07225 0.10189 0.39795 0 0 0 ct3i GNSS
1.37499 49.69249 -0.19482 -0.30661 0.07960 0.07193 0.07618 0.57055 0 0 0 ct3k GNSS
1.90673 49.83959 0.03195 -0.36291 -0.23138 0.07537 0.05227 0.24766 0 0 0 ct3m GNSS
1.05978 48.82213 0.06059 0.78819 -0.96521 0.05509 0.12791 0.15488 0 0 0 ct44 GNSS
2.73558 49.27291 0.15919 -0.20375 -0.67442 0.04719 0.07318 0.23655 0 0 0 ct59 GNSS
2.75874 48.83801 -0.13993 -0.00155 0.00656 0.03350 0.08033 0.21284 0 0 0 ct5e GNSS
2.59574 49.20561 0.03150 0.11097 1.79515 0.04416 0.14671 0.66474 0 0 0 ct5g GNSS
2.22498 48.56174 -0.08783 -0.08867 -0.63657 0.09141 0.08527 0.25326 0 0 0 ct71 GNSS
2.32441 48.34626 0.30335 0.05300 -0.70387 0.11199 0.11227 0.30809 0 0 0 ct73 GNSS
2.95385 47.97714 0.21070 -0.04967 1.09250 0.22690 0.19609 0.58330 0 0 0 ctb7 GNSS
2.34333 49.07484 -0.22050 -0.18867 0.34259 0.03105 0.13538 0.25709 0 0 0 ctx1 GNSS
1.21574 49.65377 0.18038 -0.23646 -0.69742 0.06424 0.11914 0.27232 0 0 0 ctx3 GNSS
6.61290 46.39360 0.14665 -0.24567 1.29566 0.13543 0.11020 0.22462 0 0 0 evia GNSS
5.47690 44.86720 -0.05654 -0.14561 0.89450 0.08284 0.03894 0.35642 0 0 0 gerl GNSS
4.05710 46.60420 0.15663 0.08396 -0.82199 0.06973 0.03169 0.24963 0 0 0 gueu GNSS
14.94816 38.44571 -0.75839 6.38494 -9.32799 0.21224 0.12211 0.74684 0 0 0 losv GNSS
0.26652 43.27910 -0.12026 0.40224 -0.44325 0.14866 0.05297 0.32538 0 0 0 mune GNSS
3.65444 44.19535 0.10077 0.30190 0.79000 0.04327 0.05223 0.52545 0 0 0 popi GNSS
1.78430 50.52110 -0.05756 0.16345 -0.13049 0.06717 0.07377 0.35597 0 0 0 resc GNSS
2.41209 44.70250 0.22232 0.33591 -0.11196 0.20227 0.05034 0.87423 0 0 0 sene GNSS
0.65530 48.59030 0.10612 0.46496 -0.37412 0.06226 0.12445 0.20627 0 0 0 toro GNSS
5.74620 44.73150 -0.35966 -0.03370 -0.03000 0.11227 0.34733 0.95867 0 0 0 tre1 GNSS
14.95159 38.40941 1.13531 6.67815 -9.31516 0.15954 0.08977 0.11049 0 0 0 vcsp GNSS
43.98868 38.65732 -2.82762 16.18092 0.31200 0.09794 0.39859 0.87700 0 0 0 ozal GNSS
43.06070 38.00735 -3.94636 17.25410 -0.13500 0.34707 1.20865 1.17900 0 0 0 catk GNSS
42.69901 41.11126 0.06001 2.78924 1.50400 0.15164 0.15481 0.59900 0 0 0 ardh GNSS
42.16730 40.04165 0.26618 6.44195 0.25100 0.26289 0.25684 0.86100 0 0 0 hors GNSS
41.69579 39.36879 -0.71429 7.44741 0.00300 0.29371 0.41192 0.99000 0 0 0 hini GNSS
41.50458 38.79345 -6.59042 15.41357 0.41700 1.05009 0.84989 1.55200 0 0 0 muus GNSS
41.35740 37.41740 -6.56221 15.05956 2.33400 0.10858 0.03693 0.76300 0 0 0 midy GNSS
41.15444 37.86360 -7.05314 14.88130 1.79000 0.08880 0.07077 0.99100 0 0 0 btmn GNSS
40.72824 37.31050 -6.56094 14.57706 2.36700 0.08817 0.23516 0.67900 0 0 0 mard GNSS
40.19142 40.25015 -0.64285 2.42691 0.23100 0.10132 0.06779 0.99800 0 0 0 bayb GNSS
40.18749 37.95442 -7.80163 14.46624 -0.25600 0.20434 0.11776 1.17000 0 0 0 diyb GNSS
39.71144 41.00541 -0.59652 2.27134 -0.90400 0.08745 0.11668 0.96900 0 0 0 trbn GNSS
39.69557 39.71048 -10.51892 3.72126 -0.85200 0.44042 0.67984 1.82500 0 0 0 uzml GNSS
39.32923 37.75240 -7.50994 13.37645 1.26300 0.09033 0.20864 1.01800 0 0 0 sive GNSS
38.21689 38.33770 -14.51074 10.62663 0.22000 0.13076 0.07481 1.14100 0 0 0 maly GNSS
37.37361 37.06496 -7.77424 12.63855 -1.38000 0.16580 0.08846 0.76200 0 0 0 ante GNSS
37.30787 38.71735 -16.42285 8.61364 -1.01400 0.11381 0.09537 0.86700 0 0 0 guru GNSS
36.08084 39.18513 -19.92443 6.23275 -0.72500 0.19457 0.19448 0.72300 0 0 0 geme GNSS
35.91231 37.81512 -14.15589 6.93427 -1.53100 0.12837 0.23890 0.84500 0 0 0 feek GNSS
34.87166 37.42211 -14.21244 4.92490 0.78700 0.06082 0.09240 0.79900 0 0 0 poza GNSS
34.60259 36.78100 -12.64731 4.17326 -0.55200 0.07862 0.08307 0.58500 0 0 0 mrsi GNSS
34.18333 37.44508 -14.38319 4.34440 -0.09100 0.06418 0.20434 0.62800 0 0 0 halp GNSS
33.99812 38.37039 -19.03778 3.60663 -4.73900 0.06797 0.13486 0.50600 0 0 0 aksr GNSS
33.06533 39.07910 -19.78788 0.93877 0.26500 0.07056 0.23175 0.47500 0 0 0 kluu GNSS
30.91633 40.11795 -23.85834 -2.72936 1.93000 0.38590 0.42815 1.27000 0 0 0 cmln GNSS
30.57041 40.02787 -24.22281 -3.18291 -0.87000 0.23738 0.44186 1.48000 0 0 0 mhgz GNSS
30.30341 40.78523 -5.30425 0.41288 -0.19000 0.44825 0.09862 3.21000 0 0 0 kazi GNSS
30.02620 40.46486 -18.20167 -0.56164 -1.61000 0.68633 1.05949 2.90000 0 0 0 meke GNSS
29.81005 36.97120 -21.04030 -7.44070 -1.05000 0.27491 0.05493 2.07000 0 0 0 kybs GNSS
27.69580 40.18643 -20.26458 -6.50812 -0.71500 0.32138 0.01183 0.49563 0 0 0 alat GNSS
27.56330 40.08302 -19.57409 -7.27245 -0.58500 0.05786 0.07811 0.36601 0 0 0 atct GNSS
26.99851 40.95073 -2.10809 -2.03752 -0.37500 0.13414 0.15101 1.03744 0 0 0 krdt GNSS
26.58723 40.46832 -13.93649 -7.10009 0.33500 0.05941 0.12878 0.15717 0 0 0 yent GNSS
26.55100 41.67671 -1.41905 0.01754 -1.94000 0.04827 0.03274 1.02000 0 0 0 edir GNSS
26.52360 40.12570 -18.09493 -9.65542 0.60000 0.07867 0.07801 0.49948 0 0 0 atht GNSS
26.31933 40.25957 -18.80558 -7.89076 -2.99000 0.36607 0.42784 1.52000 0 0 0 kcmn GNSS
26.16795 40.69188 -1.29066 -1.88484 -2.05000 0.41207 0.94708 1.60000 0 0 0 cvus GNSS
23.35496 38.20923 -17.45390 -24.38106 -0.93000 0.17315 0.31277 3.18000 0 0 0 cg50 GNSS
22.96315 41.78919 0.33740 -3.76705 -1.06000 1.07254 0.39256 2.46000 0 0 0 m116 GNSS
22.87489 41.54088 1.18421 -3.52347 -2.48000 0.24083 0.01606 2.45000 0 0 0 m119 GNSS
22.85786 37.88722 -16.63969 -27.10391 -1.08000 0.25996 0.00550 1.20000 0 0 0 ck00 GNSS
22.73685 37.86025 -18.05428 -26.12430 -1.13000 0.03811 0.37387 2.93000 0 0 0 cj00 GNSS
22.55693 38.49286 -14.26440 -17.49527 4.92000 0.55868 0.30994 5.05000 0 0 0 cs00 GNSS
22.35487 37.52484 -17.17889 -26.68288 -0.59000 0.08457 0.16063 1.40000 0 0 0 tr00 GNSS
22.20515 41.16177 1.60106 -4.79710 -2.74000 0.54026 0.21446 2.38000 0 0 0 m129 GNSS
22.04298 40.18799 -1.16814 -6.96173 -0.82000 0.46907 0.67825 3.08000 0 0 0 lo79 GNSS
22.01193 41.76497 0.93461 -3.43397 0.41000 0.22626 0.26609 2.33000 0 0 0 0804 GNSS
21.78700 40.93108 0.94518 -4.93330 -6.76000 0.40660 0.22441 6.43000 0 0 0 0806 GNSS
21.40400 41.70379 0.43209 -3.73647 -1.20000 0.61899 0.69128 3.62000 0 0 0 m111 GNSS
21.20762 41.43624 1.08457 -3.64611 -0.96000 0.05989 0.03701 2.32000 0 0 0 m122 GNSS
21.05200 41.66079 0.91394 -3.63190 -0.85000 0.50076 0.37788 2.42000 0 0 0 m110 GNSS
20.82020 40.93216 1.17149 -2.47826 3.54000 0.50428 0.06757 2.48000 0 0 0 0807 GNSS
20.79800 41.99198 1.29475 -2.27992 -1.98000 0.40515 0.17666 2.45000 0 0 0 m108 GNSS
20.68180 41.43023 0.60023 -3.14884 -0.40000 0.02710 0.02822 2.33000 0 0 0 m123 GNSS
20.52342 41.24376 -0.67153 -2.03229 0.11000 0.12139 0.40783 2.34000 0 0 0 m124 GNSS
14.33118 51.73686 -0.43799 0.00225 0.49918 0.20080 0.04658 0.22614 0 0 0 0014 GNSS
14.96578 51.35490 -0.29915 0.07094 0.23713 0.15422 0.04763 0.13983 0 0 0 0139 GNSS
7.77266 49.44592 0.16465 -0.26599 0.60117 0.10149 0.06308 0.20248 0 0 0 0523 GNSS
4.83605 50.96305 -0.44170 -0.27834 0.18000 0.04652 0.07827 0.48000 0 0 0 aars GNSS
14.58830 38.05610 -1.80512 7.05288 0.96326 0.15289 0.11049 0.50704 0 0 0 acqu GNSS
6.12820 46.24793 0.01779 0.30954 0.21643 0.05733 0.11725 0.15737 0 0 0 aige GNSS
4.14016 39.93436 -0.13333 0.32740 -0.62360 0.07166 0.16135 0.16307 0 0 0 alor GNSS
0.96192 51.91589 -0.19450 -0.04415 -0.06817 0.17774 0.06602 0.23986 0 0 0 ardl GNSS
5.81905 49.65200 -0.33738 -0.38450 0.51885 0.06757 0.07711 0.13928 0 0 0 arlo GNSS
0.09700 51.51510 -0.25262 0.22381 -0.55000 0.15639 0.38196 0.65000 0 0 0 bar3 GNSS
5.83400 50.63710 -0.45319 -0.34532 0.28000 0.03582 0.09563 0.48000 0 0 0 bat1 GNSS
2.67573 42.25564 -0.15812 0.33858 -0.55075 0.02923 0.04954 0.25613 0 0 0 beud GNSS
16.22921 50.50875 -0.30037 0.05348 0.82800 0.01549 0.05514 0.32960 0 0 0 bezd GNSS
0.29592 41.84816 -0.04316 -0.09026 -0.20931 0.01976 0.02389 0.09832 0 0 0 bine GNSS
21.78585 47.09024 0.10648 -0.67643 -0.53977 0.08265 0.09551 0.22580 0 0 0 bors GNSS
7.23052 47.39409 -0.09531 0.20723 0.53339 0.06606 0.05865 0.15989 0 0 0 bou2 GNSS
