lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
114.35700 38.02800 3.25357 -2.61501 0.47799 0.36775 0 c016
113.37100 37.08600 2.87334 -2.45717 0.35957 0.46481 0 c025
114.68400 36.43900 4.10744 -1.82995 0.38449 0.48903 0 c030
114.21000 36.69700 3.25875 -2.33029 0.36217 0.34217 0 c031
113.77500 35.50000 4.33424 -2.61373 0.22457 0.19562 0 c040
113.21200 35.26800 4.42169 -2.51980 0.42383 0.09852 0 c047
112.40500 34.70300 4.95971 -2.47304 0.17295 0.18085 0 c052
113.86400 34.02800 4.21912 -2.41289 0.24814 0.23261 0 c053
112.04800 34.12300 5.18000 -2.55356 0.27628 0.24307 0 c055
113.31200 32.75100 5.40342 -3.04638 0.40414 0.17541 0 c059
111.47500 33.28000 4.51233 -2.32356 0.22341 0.21562 0 c060
111.20600 40.26600 2.98271 -1.38567 0.45291 0.42490 0 d009
112.78700 37.49000 3.14917 -1.54802 0.32606 0.44894 0 d018
112.22600 36.15000 4.32809 -2.54036 0.29484 0.29160 0 d026
111.77200 36.25900 4.71748 -2.60747 0.32326 0.06749 0 d027
111.54400 36.12900 4.99475 -2.97196 0.53365 0.19778 0 d029
111.15100 34.75400 5.49984 -2.13578 0.34664 0.34642 0 d037
110.37700 34.82700 4.46791 -2.01185 0.20508 0.33872 0 d038
111.06500 34.07000 5.00987 -2.60015 0.31321 0.19702 0 d039
107.88600 41.08800 1.81229 -2.24165 0.29539 0.19934 0 d046
109.93500 40.30400 3.06433 -1.21999 0.22599 0.13822 0 d052
110.01300 39.81600 2.40719 -1.76555 0.17087 0.21253 0 d054
109.92300 33.88000 5.11222 -2.11460 0.15787 0.35612 0 d078
106.35200 39.19600 2.65751 -0.76790 0.15931 0.19532 0 d087
99.17000 23.62000 -2.76137 -4.95976 0.63026 0.44247 0 h221
95.25700 32.89400 23.18913 6.03666 0.53964 0.07696 0 j008
93.14600 29.94000 20.75078 12.87300 0.36272 0.24007 0 j022
81.19000 32.38200 1.86397 18.58770 0.17771 0.15776 0 j044
86.96700 28.39200 8.83092 26.03086 0.20626 0.22938 0 j031
107.68300 34.25900 6.09060 -2.35490 0.17797 0.24495 0 d385
44.09593 40.17800 1.86465 7.00819 0.34254 0.37159 0 mmor
60.19655 27.84400 3.39500 5.40000 1.26182 1.38438 0 baz2
47.93000 36.23200 -1.98000 13.59000 0.36000 0.35000 0 bija
46.16200 36.90800 -2.10000 14.18000 0.38000 0.35000 0 mian
56.07000 33.36900 0.56000 10.25000 0.43000 0.40000 0 roba
53.56400 35.66200 -0.02000 8.87000 0.42000 0.40000 0 semn
50.74800 32.36700 -2.48000 12.99000 0.40000 0.38000 0 shah
89.91550 38.40875 4.80373 6.80398 1.15767 0.44637 0 scan
75.76800 37.84000 -2.00576 21.31875 0.54226 0.37566 0 i407
86.33300 37.21300 4.35746 14.10994 0.78775 0.30902 0 at3a
92.73167 23.72333 6.15634 32.11828 0.98360 0.84538 0 aizw
93.92500 24.74900 1.57686 23.89136 0.35706 0.31863 0 imph
36.18884 32.10130 -2.33394 12.44636 0.49011 0.27864 0 hugs
80.34100 34.43800 -0.82589 17.92991 0.33292 0.76203 0 j315
