lon lat veast_eu vnorth_eu seast snorth covassumed0 sta
115.63000 34.43500 31.36591 -12.45465 0.80049 0.69240 0 c049
115.79100 32.94300 32.13068 -12.45704 0.72857 0.67960 0 c058
115.87800 31.68900 32.08882 -11.99118 0.74292 0.76912 0 c061
108.50700 41.56800 29.49889 -7.92904 0.73450 0.77222 0 d041
109.13500 41.02100 29.17821 -9.59238 0.94438 0.78236 0 d044
115.67550 37.69350 31.80025 -11.61679 0.76924 0.55304 0 c011
26.40641 36.58563 9.61950 -16.51821 0.80717 0.55968 0 astp
26.92938 36.75207 8.02900 -13.31039 0.59320 0.52448 0 kosi
81.63487 28.58563 35.01600 33.24410 2.01750 1.74203 0 ska0
81.34500 41.60100 31.98736 8.04312 1.72684 1.17564 0 i059
80.23900 41.14300 30.74098 15.39113 1.15055 0.93572 0 i061
99.45400 22.73800 27.48002 -11.34715 1.20948 1.26236 0 h225
98.87300 27.29700 34.22789 -14.77808 1.78974 1.24796 0 h314
113.13200 41.01900 29.11094 -9.87362 0.73031 0.63767 0 a005
112.84100 39.81900 31.44148 -10.43271 0.67813 0.63627 0 a024
113.73900 39.29300 30.76223 -10.83644 0.82146 0.66263 0 a038
114.65000 38.33200 30.45253 -11.20518 0.75150 0.62758 0 c006
114.35700 38.02800 30.20588 -11.66167 0.77538 0.71897 0 c016
113.37100 37.08600 30.44361 -11.20579 0.84634 0.73549 0 c025
114.68400 36.43900 31.14928 -10.92026 1.01804 0.73730 0 c030
113.77500 35.50000 31.78395 -11.70760 0.76216 0.62286 0 c040
113.21200 35.26800 31.83811 -11.34491 0.79768 0.62262 0 c047
112.40500 34.70300 32.64779 -11.07535 0.74612 0.67532 0 c052
113.86400 34.02800 31.99736 -11.54672 0.84451 0.78902 0 c053
112.04800 34.12300 32.94115 -11.07579 0.73224 0.68343 0 c055
113.31200 32.75100 33.04502 -11.95106 0.91801 0.74553 0 c059
113.34800 31.69400 32.50387 -11.23415 0.91033 0.71094 0 c065
111.20600 40.26600 30.54053 -9.87083 0.75415 1.11700 0 d009
112.78700 37.49000 30.45084 -10.58272 0.99137 0.83153 0 d018
112.22600 36.15000 31.78670 -11.13269 0.78533 0.76502 0 d026
111.77200 36.25900 32.43279 -11.19289 0.71903 0.62116 0 d027
111.54400 36.12900 32.83511 -11.34329 0.69286 0.68711 0 d029
110.37700 34.82700 32.39156 -10.03475 0.82548 0.76466 0 d038
111.06500 34.07000 32.81026 -10.94696 0.74938 0.77638 0 d039
107.88600 41.08800 29.74090 -9.64140 1.02251 0.93877 0 d046
110.01300 39.81600 30.00063 -9.73608 0.73579 0.65793 0 d054
104.27200 23.35300 33.05739 -10.48067 1.04436 1.60298 0 f081
104.07300 29.65200 34.40925 -8.83526 1.08799 1.12905 0 h070
102.15300 24.67600 30.56179 -16.57103 0.99890 1.04278 0 h145
99.83400 23.04500 28.41482 -12.98925 1.45233 1.18677 0 h222
99.26000 23.13500 25.45597 -9.58489 1.12506 1.07142 0 h223
109.97400 41.76500 29.35036 -9.47280 0.71886 0.71357 0 d040
106.44300 38.88800 31.62446 -7.53312 0.95072 0.91553 0 d367
100.81400 35.24400 39.28195 -0.89111 0.67467 0.69086 0 g358
97.95600 34.40000 47.50441 0.61320 1.37398 0.67153 0 j400
102.65500 29.34800 35.70691 -10.31154 1.27864 1.16267 0 h077
