lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
19.95435 40.70384 22.23016 14.44814 -0.09496 0.73424 0.52804 0.93735 0 0 0 bera
97.44011 40.02718 30.35313 -1.88819 0.61323 0.66303 0.76358 1.58255 0 0 0 g129
12.35572 43.11936 21.44629 17.19037 -0.25873 0.31761 0.23423 0.43854 0 0 0 unpg
8.61397 45.44723 20.27089 16.15452 0.36861 0.29369 0.33662 0.78362 0 0 0 nova
23.03362 38.75507 13.99878 -5.07517 -0.18644 0.62967 0.76171 1.26641 0 0 0 ark2
25.42725 36.42438 6.17758 -15.98468 2.72092 0.97154 0.58186 2.36254 0 0 0 nomi
23.72815 39.12148 16.71002 -6.66778 -0.79239 1.34785 0.88651 1.01628 0 0 0 skop
5.48370 43.94096 19.92765 16.07790 0.04007 0.27778 0.28827 0.51034 0 0 0 rst2
86.19046 41.79073 31.00312 8.30332 0.99401 0.74311 0.59867 0.67177 0 0 0 leve
23.31729 38.31646 8.82927 -8.10304 1.56642 0.70678 0.80193 2.25514 0 0 0 thiv
11.21618 43.79369 21.29920 17.54935 0.20332 0.45481 0.42939 0.85162 0 0 0 fipr
12.40812 42.78345 20.22955 16.84985 0.49684 0.90158 0.69583 1.03634 0 0 0 reto
101.63098 36.97624 37.80342 -4.12240 0.11660 0.76796 0.58346 1.37682 0 0 0 g080
103.33106 35.93230 37.04235 -4.50161 0.88310 0.99529 0.69205 1.15060 0 0 0 g101
26.12574 44.46395 23.03886 12.40322 2.21782 0.53087 0.58807 0.46210 0 0 0 bucu
99.81311 39.40998 30.82346 -3.60080 0.60242 0.71045 0.59972 0.72489 0 0 0 g140
12.10619 42.41950 20.28060 16.21058 0.96163 0.61897 0.66108 1.37122 0 0 0 virb
87.60064 43.80760 31.29227 5.52961 0.67899 0.76964 0.91789 0.74477 0 0 0 urum
87.27208 26.51973 39.17817 33.62518 -1.39910 0.69343 0.76759 4.03260 0 0 0 brn2
80.62639 29.17669 34.59039 33.89114 0.20496 1.40870 0.83401 2.44499 0 0 0 gntw
82.49114 27.95077 37.21400 33.62870 0.99657 0.77730 1.60692 2.67080 0 0 0 grhi
82.19244 29.27793 33.21442 26.10364 2.16809 0.82685 0.40299 1.12122 0 0 0 jmla
87.70982 27.35213 38.35424 31.20227 1.51759 0.87419 0.45153 0.78451 0 0 0 tplj
101.05940 41.95980 31.06827 -5.13979 0.58010 0.52883 0.53747 1.55035 0 0 0 nmej
91.10193 30.47973 46.38913 14.58968 0.39719 0.76617 1.20196 0.98566 0 0 0 xzdx
101.32591 25.72823 32.19325 -16.40078 0.73340 1.21356 0.83395 1.09946 0 0 0 ynya
