lon lat veast_eu vnorth_eu vup_itrf14 seast snorth sup covassumed0 covassumed0 covassumed0 sta
11.35548 44.50246 22.00406 18.85363 -0.95761 0.66995 0.73167 1.80692 0 0 0 blgn
81.71416 28.65601 34.93710 33.35591 0.11719 0.80413 0.44013 1.65112 0 0 0 bmcl
82.81799 28.98348 34.55789 24.87803 3.24687 0.65315 0.59298 1.37498 0 0 0 dlpa
80.50089 29.73363 32.08558 29.82040 2.45892 1.00716 1.59211 1.56845 0 0 0 drcl
83.74315 28.80549 35.61241 25.72190 2.99807 0.68025 0.71391 0.92148 0 0 0 jmsm
89.63421 27.47258 41.35773 27.96023 -2.18473 0.92330 1.63606 1.67554 0 0 0 timp
103.17694 26.10741 34.46914 -13.31273 0.87628 0.97058 0.83455 1.26642 0 0 0 yndc
101.04909 22.74095 29.15446 -13.39586 -1.90839 1.02390 1.06581 1.38378 0 0 0 ynsm
101.67595 39.20955 31.52871 -5.27364 0.44003 1.03865 0.62420 0.41135 0 0 0 nmay
102.43700 28.30052 37.89279 -14.50142 -0.61508 1.19947 0.98777 1.37731 0 0 0 scxd
101.77352 36.60015 38.34792 -3.78172 0.01848 0.59751 0.57162 1.28272 0 0 0 xnin
35.39220 31.59337 23.04830 20.27699 3.17025 0.28384 0.21532 0.38623 0 0 0 drag
51.33410 35.69728 26.63881 19.75968 1.30444 0.50719 0.61332 0.22663 0 0 0 tehn
31.97284 46.97279 23.61899 12.23324 0.27906 0.22645 0.22025 0.39217 0 0 0 mikl
9.83966 44.07329 21.03237 16.29774 -0.23242 0.20685 0.21815 0.55792 0 0 0 lasp
7.92722 45.07393 20.72819 15.87612 -0.15685 0.20253 0.17371 0.62519 0 0 0 monc
19.93554 39.74636 20.02837 14.37030 -0.57867 0.38631 0.37231 1.26197 0 0 0 kasi
23.86403 38.04706 7.91964 -11.41606 0.53200 0.43856 0.56396 0.56956 0 0 0 noa1
21.46475 38.05584 9.78612 -8.02124 -0.07790 0.72170 1.56254 1.93699 0 0 0 rlso
20.79405 41.12731 24.10902 11.78705 0.50000 0.30885 0.36009 0.57449 0 0 0 orid
19.95435 40.70384 22.23016 14.44814 -0.09895 0.73518 0.52823 1.00180 0 0 0 bera
97.44011 40.02718 30.35313 -1.88819 0.61323 0.66359 0.76188 1.58257 0 0 0 g129
19.92048 50.06614 21.13363 14.47228 0.03258 0.36010 0.35101 0.50089 0 0 0 kra1
12.35572 43.11936 21.44629 17.19037 -0.25873 0.31462 0.22864 0.43768 0 0 0 unpg
17.06204 51.11326 20.20188 15.00241 0.15215 0.16243 0.27945 0.51608 0 0 0 wroc
8.61397 45.44723 20.27089 16.15452 0.36861 0.29174 0.33494 0.78395 0 0 0 nova
23.03362 38.75507 13.99878 -5.07517 -0.10902 0.62948 0.76105 1.28343 0 0 0 ark2
25.42725 36.42438 6.17758 -15.98468 2.72092 0.97189 0.58217 2.36319 0 0 0 nomi
23.72815 39.12148 16.71002 -6.66778 -0.79239 1.34760 0.88688 1.01504 0 0 0 skop
