lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
101.61297 34.71616 38.60343 -2.27375 0.95209 0.99078 0.63617 0.90233 0 0 0 j001
5.35379 43.27878 20.09544 16.13015 -0.35162 0.27142 0.28974 0.58266 0 0 0 mars
104.31620 52.21900 25.17249 -6.66824 0.57123 0.33903 0.31466 0.46479 0 0 0 irkt
7.46510 46.87710 19.67025 16.24867 0.91205 0.45044 0.53130 0.43624 0 0 0 zimm
82.81790 28.98370 34.43230 24.89079 3.26895 0.66222 0.59270 1.37312 0 0 0 dlpa
82.49120 27.95081 37.04627 33.87860 0.39358 0.79659 1.66498 2.82909 0 0 0 grhi
82.19258 29.27780 33.18823 26.13823 2.26164 0.82160 0.40166 1.11306 0 0 0 jmla
83.74330 28.80521 35.51641 25.76698 2.90666 0.66754 0.72177 0.93224 0 0 0 jmsm
104.05703 37.18081 34.74847 -5.42106 0.53624 0.46844 0.48422 0.41635 0 0 0 gsjt
100.81783 38.44105 33.01474 -3.07529 -0.00034 0.42749 0.47589 0.48308 0 0 0 gsml
103.08801 38.63220 32.91265 -5.35926 -0.29011 0.65249 0.50270 1.07666 0 0 0 gsmq
106.27386 38.49408 32.23723 -8.04107 -3.97050 0.39667 0.60586 0.50177 0 0 0 nxyc
105.24400 37.58600 32.94448 -5.89834 0.07580 0.56864 0.39781 0.70331 0 0 0 nxzw
100.24900 34.47800 41.82609 -1.60003 -0.30291 0.61315 0.39813 0.34863 0 0 0 qhmq
87.17730 43.47111 32.14288 5.49625 0.77324 0.32503 0.17236 0.48134 0 0 0 guao
83.71574 42.82910 31.66129 7.60686 1.35898 0.39679 0.46994 1.52011 0 0 0 xjby
83.25690 43.39781 30.04726 7.28943 0.60144 0.79033 0.55662 1.08233 0 0 0 xjxy
93.48880 39.64497 30.91674 1.69938 -0.33832 0.67562 0.62441 2.17701 0 0 0 g163
94.35521 38.80882 34.71003 1.79664 1.38498 1.02914 0.55596 0.68991 0 0 0 g167
94.55491 39.71588 30.97204 0.87663 -0.23102 0.69379 0.60779 0.74181 0 0 0 g162
94.81287 40.17212 30.50161 0.32739 -0.56347 0.60193 0.77222 0.61317 0 0 0 g161
94.85694 39.51373 31.97565 0.93932 0.30811 0.74958 0.66446 0.80030 0 0 0 g164
20.79404 41.12730 24.07974 11.78598 0.49866 0.31145 0.37474 0.59814 0 0 0 orid
51.33410 35.69728 26.67109 19.74483 1.27827 0.50904 0.61322 0.22806 0 0 0 tehn
93.00307 39.28718 31.89651 2.51545 -1.03534 0.73676 0.61391 2.16499 0 0 0 g165
8.92111 44.41939 20.78748 15.87327 -0.37859 0.12702 0.14027 0.34657 0 0 0 geno
106.47707 39.06719 31.52034 -8.75075 0.87756 0.83448 0.72378 0.84404 0 0 0 d089
106.55686 38.54600 31.93816 -9.40921 -0.88178 0.85285 0.78506 1.49111 0 0 0 d093
105.21676 37.24287 33.03207 -6.42209 0.65553 0.79205 0.76251 0.47393 0 0 0 g006
105.88075 36.96981 32.86435 -7.16332 0.56905 0.80177 0.70627 0.70723 0 0 0 g007
105.27092 36.93303 32.52944 -6.76938 0.18923 0.78868 0.80400 0.69602 0 0 0 g008
106.36416 36.84413 32.60148 -8.87971 1.78472 0.86916 0.70246 0.57856 0 0 0 g009
105.24582 36.65588 35.47869 -7.88959 0.70691 0.89398 0.74179 0.69406 0 0 0 g011
105.61901 36.51107 34.71157 -7.34740 0.25960 0.81944 0.77368 1.86324 0 0 0 g012
105.61606 36.27782 35.81258 -9.14021 1.40644 0.83536 0.84889 0.94303 0 0 0 g015
106.53013 35.23911 34.09472 -9.84474 0.86370 0.99045 0.83368 2.30504 0 0 0 g027
103.36375 38.84497 31.35103 -5.73092 0.42707 0.71779 0.69634 0.45347 0 0 0 g050
100.73120 38.88208 31.01136 -4.16951 -1.18311 0.69262 0.64943 1.09247 0 0 0 g051
100.34976 38.61104 31.82776 -3.38565 0.52101 0.72492 0.67744 1.07341 0 0 0 g054
100.82785 38.34815 32.53401 -3.64731 0.77382 1.00448 0.63570 1.16013 0 0 0 g059
102.26119 38.13785 32.57886 -4.99810 -0.97934 0.76885 0.64028 1.65000 0 0 0 g061
102.62215 37.50605 35.02829 -3.94688 0.65978 0.70214 0.59507 0.54000 0 0 0 g066
104.32505 37.45079 32.80774 -5.80264 0.85228 0.81235 0.72798 0.50242 0 0 0 g067
103.38388 37.56179 32.73037 -5.23015 0.57258 0.73442 0.66072 0.70974 0 0 0 g068
102.84595 37.43989 34.40890 -4.57252 -0.13031 0.75159 0.63251 0.84000 0 0 0 g069
100.42585 37.60613 36.32007 -2.57774 -0.61383 1.00720 0.94242 1.09769 0 0 0 g071
104.08680 37.23500 33.80876 -5.68501 0.75343 0.86443 0.70854 1.00045 0 0 0 g072
102.01207 37.32388 36.24316 -3.84533 0.17952 0.83708 0.62429 0.92000 0 0 0 g074
100.48217 37.21712 36.61085 -2.40334 -0.43621 0.82866 0.77786 0.68713 0 0 0 g076
104.63119 36.90724 36.11303 -6.54079 1.59244 0.92718 0.69430 0.83122 0 0 0 g077
103.15684 36.89396 37.38469 -4.54035 0.42109 0.92813 0.76022 2.04686 0 0 0 g079
102.56375 36.88822 37.22001 -4.07424 -0.00109 0.71137 0.63655 0.53000 0 0 0 g081
101.00876 36.87599 37.49597 -2.46773 -1.77110 0.83555 0.72287 1.29000 0 0 0 g082
101.23501 36.70024 37.28769 -2.73813 -1.60135 0.86799 0.64925 1.19000 0 0 0 g084
104.74275 36.42817 37.41794 -7.50900 1.06270 0.84879 0.83715 1.52575 0 0 0 g085
104.36420 36.65601 37.61215 -6.64532 0.64900 0.82589 0.78769 0.92413 0 0 0 g086
101.54201 36.48694 37.67107 -2.56080 -1.37165 0.84051 0.73054 0.78000 0 0 0 g089
103.44398 37.14902 35.88393 -4.79059 0.51490 0.82775 0.65719 0.76404 0 0 0 g091
102.88698 36.32697 37.36592 -3.48556 0.57560 0.81619 0.68466 0.55456 0 0 0 g093
100.96200 36.40000 37.15626 -2.07020 -0.30000 0.87282 0.74823 0.20000 0 0 0 g094
101.98808 36.21278 37.46052 -3.03130 -1.89204 0.78315 0.64456 1.20000 0 0 0 g096
100.54512 36.22266 37.74653 -1.62221 -0.99203 0.92553 0.82524 2.39000 0 0 0 g097
102.25623 36.11895 37.59221 -3.50764 -1.11218 0.86846 0.63573 1.79000 0 0 0 g098
103.33114 35.93291 37.01308 -4.54526 1.03365 0.99799 0.68945 1.14968 0 0 0 g101
102.02813 35.92320 37.63984 -3.18410 2.49755 1.22595 0.96620 2.13000 0 0 0 g102
101.44200 36.07500 37.35320 -3.72085 0.70000 1.09001 1.10633 0.30000 0 0 0 g103
104.15705 35.88285 36.34753 -5.80544 0.15645 0.93724 0.71637 2.06729 0 0 0 g104
102.54300 35.83600 37.26543 -3.62390 1.20000 1.33003 0.64615 0.50000 0 0 0 g106
103.34393 35.41424 36.26285 -4.61924 1.40903 1.14088 0.70041 0.80867 0 0 0 g112
102.43680 35.12463 37.58761 -3.59315 4.44640 0.89067 0.69450 0.86000 0 0 0 g115
103.70611 35.28516 35.98237 -5.41274 1.31303 0.79841 0.79954 0.69649 0 0 0 g117
106.82101 34.89410 33.81988 -9.80381 0.19270 0.77787 0.72901 1.12338 0 0 0 g032
105.36804 34.79284 34.26024 -8.40111 -0.43973 1.05455 0.97717 0.79410 0 0 0 g035
105.69692 34.59407 34.25379 -9.11783 -0.16540 1.01390 0.86882 0.98234 0 0 0 g037
105.81182 34.25183 33.95785 -9.26488 -0.11179 0.95459 0.81822 1.75281 0 0 0 g039
102.88600 34.94600 37.19303 -4.44202 1.50000 0.76482 0.74254 0.30000 0 0 0 g118
104.07308 34.40286 36.04337 -7.04067 0.78203 0.84672 0.70402 0.64333 0 0 0 h014
102.50200 34.58900 37.41782 -3.99227 0.90000 0.95573 0.95842 0.30000 0 0 0 h015
32.75847 39.88737 2.16614 11.13458 -1.05303 0.86344 0.65797 0.48269 0 0 0 ankr
26.12572 44.46395 23.05653 12.39799 2.28444 0.55870 0.60955 0.46420 0 0 0 bucu
14.98980 36.87588 21.43080 19.83720 -0.71003 0.29987 0.35411 0.44624 0 0 0 not1
6.92060 43.75473 20.45167 16.13074 0.11884 0.16731 0.20587 0.38714 0 0 0 gras
86.18938 41.79201 30.89732 8.31282 0.50286 0.74887 0.59902 0.88833 0 0 0 xjke
5.80964 52.17841 17.96757 16.26322 -0.49072 0.33396 0.26000 0.74490 0 0 0 kosg
80.58180 28.75442 37.72206 35.27417 -2.01263 0.61320 0.69452 1.63712 0 0 0 dngd
80.62615 29.17650 34.90468 33.79723 -0.39235 1.49567 0.85092 2.43493 0 0 0 gntw
83.60330 27.76688 36.78651 34.72658 0.42009 0.39010 0.44813 0.92846 0 0 0 kldn
86.55000 27.30510 36.99096 30.73139 2.13225 1.17329 1.17744 2.39495 0 0 0 rmjt
89.63483 27.47192 41.33067 27.90582 -2.27211 0.92425 1.64234 1.66903 0 0 0 timp
87.70981 27.35216 38.10340 31.36208 1.62206 0.87960 0.48477 0.77625 0 0 0 tplj
104.64600 34.99500 35.47239 -7.14557 0.59553 0.49751 0.46123 0.41540 0 0 0 gslx
104.02300 34.43000 37.71476 -6.07989 0.13020 0.67798 0.53331 0.45079 0 0 0 gsmx
106.21200 34.74600 33.34633 -8.53923 -0.30790 0.59767 0.45262 0.82660 0 0 0 gsqs
100.25482 25.60804 29.96493 -16.75668 0.65977 1.18814 0.84929 1.03540 0 0 0 xiag
88.13495 47.85540 28.62621 3.68292 0.71472 0.79517 0.59950 1.32370 0 0 0 xjal
79.04512 37.16204 26.03731 19.04002 -0.00433 0.28701 0.62535 1.45831 0 0 0 xjht
82.97851 41.72506 31.30676 10.68954 -1.78151 0.95159 1.01298 0.99249 0 0 0 xjkc
83.65933 38.96866 29.13840 11.50183 -0.21708 0.40945 0.39970 0.97917 0 0 0 xjtz
86.71918 42.92289 32.28530 6.74423 1.02286 0.42887 0.38427 0.73445 0 0 0 xjwl
81.52620 43.97231 30.11351 6.80502 -0.71141 0.76932 0.72086 2.28591 0 0 0 xjyn
81.96905 36.43288 25.28313 14.39534 -0.87541 0.42058 0.60399 1.41309 0 0 0 xjyt
80.36425 42.67634 31.32706 8.20401 1.15581 0.46357 0.43472 1.39758 0 0 0 xjzs
82.87554 46.82386 28.46260 1.80798 0.62802 0.62527 0.58522 0.97286 0 0 0 xjtc
80.99884 44.96006 29.56179 4.08545 0.82194 0.38576 0.43902 0.68971 0 0 0 xjwq
86.85605 47.69488 29.39200 3.05748 -0.37729 0.41263 0.46262 0.66150 0 0 0 xjbe
98.21521 39.80819 31.22133 -1.91518 0.46648 0.36862 0.39741 0.95499 0 0 0 gsjy
105.90500 34.48500 34.73994 -9.08659 -0.13269 0.60262 0.58512 1.00801 0 0 0 gsts
100.20077 40.98387 31.06228 -4.75801 1.47484 0.60722 0.68306 1.73179 0 0 0 dxin
95.76109 40.51609 31.04250 -0.35070 -0.63068 0.28917 0.36369 1.71445 0 0 0 gsax
86.97695 38.50801 28.74242 7.89696 -0.87870 0.80056 0.77719 2.43825 0 0 0 i035
89.19589 38.71709 29.65870 6.03881 -0.01080 0.79207 0.59990 0.43756 0 0 0 g172
81.59530 28.11719 36.51376 36.17574 -1.19565 0.89227 0.97029 1.08661 0 0 0 npgj
85.31409 28.20715 36.43214 26.25584 5.20254 1.94486 5.08277 3.06134 0 0 0 chlm
86.59708 26.99095 36.75087 33.76849 -0.95806 1.23147 0.92985 1.44709 0 0 0 rmte
23.00371 40.56681 24.94626 6.94057 -1.51232 0.25083 0.46881 0.45945 0 0 0 aut1
25.18060 39.89720 8.27342 -0.01464 0.01069 0.76068 1.06212 0.65529 0 0 0 lemn
23.86401 38.04707 7.87708 -11.41315 0.51527 0.45526 0.58256 0.59865 0 0 0 noa1
16.43510 40.38120 23.55318 19.42308 0.95986 0.22772 0.23746 0.51969 0 0 0 crac
