lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
101.61297 34.71616 10.15350 3.59619 0.95209 0.99078 0.63617 0.90233 0 0 0 j001
5.35379 43.27878 -0.12899 0.01525 -0.35162 0.27142 0.28974 0.58266 0 0 0 mars
104.31620 52.21900 -1.52451 -0.07062 0.57123 0.33903 0.31466 0.46479 0 0 0 irkt
7.46510 46.87710 -0.11256 0.29714 0.91205 0.45044 0.53130 0.43624 0 0 0 zimm
82.81790 28.98370 5.54443 25.43205 3.26895 0.66222 0.59270 1.37312 0 0 0 dlpa
82.49120 27.95081 8.21716 34.32503 0.39358 0.79659 1.66498 2.82909 0 0 0 grhi
82.19258 29.27780 4.28258 26.49797 2.26164 0.82160 0.40166 1.11306 0 0 0 jmla
83.74330 28.80521 6.64349 26.57673 2.90666 0.66754 0.72177 0.93224 0 0 0 jmsm
104.05703 37.18081 6.51315 1.10740 0.53624 0.46844 0.48422 0.41635 0 0 0 gsjt
100.81783 38.44105 4.61935 2.57804 -0.00034 0.42749 0.47589 0.48308 0 0 0 gsml
103.08801 38.63220 4.67249 0.90946 -0.29011 0.65249 0.50270 1.07666 0 0 0 gsmq
106.27386 38.49408 4.22127 -0.92555 -3.97050 0.39667 0.60586 0.50177 0 0 0 nxyc
105.24400 37.58600 4.80890 0.94573 0.07580 0.56864 0.39781 0.70331 0 0 0 nxzw
100.24900 34.47800 13.29734 3.89768 -0.30291 0.61315 0.39813 0.34863 0 0 0 qhmq
87.17730 43.47111 3.46084 7.29994 0.77324 0.32503 0.17236 0.48134 0 0 0 guao
83.71574 42.82910 2.87967 8.40862 1.35898 0.39679 0.46994 1.52011 0 0 0 xjby
83.25690 43.39781 1.30182 7.95807 0.60144 0.79033 0.55662 1.08233 0 0 0 xjxy
93.48880 39.64497 2.20219 5.31038 -0.33832 0.67562 0.62441 2.17701 0 0 0 g163
94.35521 38.80882 5.99590 5.65282 1.38498 1.02914 0.55596 0.68991 0 0 0 g167
94.55491 39.71588 2.30527 4.78919 -0.23102 0.69379 0.60779 0.74181 0 0 0 g162
94.81287 40.17212 1.86856 4.31272 -0.56347 0.60193 0.77222 0.61317 0 0 0 g161
94.85694 39.51373 3.31280 4.93708 0.30811 0.74958 0.66446 0.80030 0 0 0 g164
20.79404 41.12730 0.65912 -2.64573 0.49866 0.31145 0.37474 0.59814 0 0 0 orid
51.33410 35.69728 -1.12158 11.52188 1.27827 0.50904 0.61322 0.22806 0 0 0 tehn
93.00307 39.28718 3.14738 5.98865 -1.03534 0.73676 0.61391 2.16499 0 0 0 g165
8.92111 44.41939 0.13698 0.04705 -0.37859 0.12702 0.14027 0.34657 0 0 0 geno
106.47707 39.06719 3.55130 -1.58193 0.87756 0.83448 0.72378 0.84404 0 0 0 d089
106.55686 38.54600 3.94682 -2.21949 -0.88178 0.85285 0.78506 1.49111 0 0 0 d093
105.21676 37.24287 4.88056 0.41477 0.65553 0.79205 0.76251 0.47393 0 0 0 g006
105.88075 36.96981 4.75051 -0.15114 0.56905 0.80177 0.70627 0.70723 0 0 0 g007
105.27092 36.93303 4.37006 0.08182 0.18923 0.78868 0.80400 0.69602 0 0 0 g008
106.36416 36.84413 4.51857 -1.74049 1.78472 0.86916 0.70246 0.57856 0 0 0 g009
105.24582 36.65588 7.30769 -1.04504 0.70691 0.89398 0.74179 0.69406 0 0 0 g011
105.61901 36.51107 6.56230 -0.40422 0.25960 0.81944 0.77368 1.86324 0 0 0 g012
105.61606 36.27782 7.65549 -2.19781 1.40644 0.83536 0.84889 0.94303 0 0 0 g015
106.53013 35.23911 5.97410 -2.66201 0.86370 0.99045 0.83368 2.30504 0 0 0 g027
103.36375 38.84497 3.14019 0.61190 0.42707 0.71779 0.69634 0.45347 0 0 0 g050
100.73120 38.88208 2.63040 1.46015 -1.18311 0.69262 0.64943 1.09247 0 0 0 g051
100.34976 38.61104 3.41141 2.13966 0.52101 0.72492 0.67744 1.07341 0 0 0 g054
100.82785 38.34815 4.13528 2.00875 0.77382 1.00448 0.63570 1.16013 0 0 0 g059
102.26119 38.13785 4.26149 1.04758 -0.97934 0.76885 0.64028 1.65000 0 0 0 g061
102.62215 37.50605 6.70919 2.19633 0.65978 0.70214 0.59507 0.54000 0 0 0 g066
104.32505 37.45079 4.60125 0.79733 0.85228 0.81235 0.72798 0.50242 0 0 0 g067
103.38388 37.56179 4.46377 1.11807 0.57258 0.73442 0.66072 0.70974 0 0 0 g068
102.84595 37.43989 6.10194 1.63104 -0.13031 0.75159 0.63251 0.84000 0 0 0 g069
100.42585 37.60613 7.86860 2.96841 -0.61383 1.00720 0.94242 1.09769 0 0 0 g071
104.08680 37.23500 5.57748 0.85140 0.75343 0.86443 0.70854 1.00045 0 0 0 g072
102.01207 37.32388 7.87842 2.13290 0.17952 0.83708 0.62429 0.92000 0 0 0 g074
100.48217 37.21712 8.14964 3.15822 -0.43621 0.82866 0.77786 0.68713 0 0 0 g076
104.63119 36.90724 7.90753 0.14069 1.59244 0.92718 0.69430 0.83122 0 0 0 g077
103.15684 36.89396 9.07897 1.74688 0.42109 0.92813 0.76022 2.04686 0 0 0 g079
102.56375 36.88822 8.87571 2.05321 -0.00109 0.71137 0.63655 0.53000 0 0 0 g081
101.00876 36.87599 9.05533 3.23771 -1.77110 0.83555 0.72287 1.29000 0 0 0 g082
101.23501 36.70024 8.85545 3.02898 -1.60135 0.86799 0.64925 1.19000 0 0 0 g084
104.74275 36.42817 9.20419 -0.79786 1.06270 0.84879 0.83715 1.52575 0 0 0 g085
104.36420 36.65601 9.37963 -0.03491 0.64900 0.82589 0.78769 0.92413 0 0 0 g086
101.54201 36.48694 9.25138 3.28985 -1.37165 0.84051 0.73054 0.78000 0 0 0 g089
