lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
105.64559 36.55419 6.65057 0.09939 -1.03358 0.51721 0.43856 1.76518 0 0 0 nxhy
93.33139 38.74420 6.07808 5.76392 2.74010 0.44843 0.69970 0.89002 0 0 0 qhlh
90.80173 38.47481 6.68648 10.51799 0.66160 0.60538 2.44812 0.97504 0 0 0 qhmy
83.71566 42.82914 3.10909 8.18316 1.69536 0.48974 0.63261 1.03973 0 0 0 xjby
79.04535 37.16197 -2.77501 18.02760 0.32534 0.51785 0.67126 0.62419 0 0 0 xjht
98.21500 39.80890 2.95208 2.55742 1.00893 0.44863 0.61933 0.90028 0 0 0 gsjy
103.15577 36.89516 8.97841 1.64459 1.75000 0.66338 0.57962 2.13246 0 0 0 leve
35.36439 31.03765 -2.46587 9.07778 -0.29667 0.65689 0.87359 0.43871 0 0 0 sdm2
97.44011 40.02706 1.99295 2.60386 1.51286 0.74616 0.79236 1.79819 0 0 0 g129
105.38062 35.14092 6.27345 -2.28077 1.97167 0.70616 0.62173 1.55107 0 0 0 jb27
101.63101 36.97584 9.27791 1.71150 -0.10357 0.66742 0.54389 1.62335 0 0 0 leve
105.26962 36.93282 4.46385 -0.13946 0.56667 0.61110 0.64587 1.58979 0 0 0 leve
105.24598 36.65610 7.33215 -1.09970 0.62583 0.64402 0.60013 2.19674 0 0 0 leve
105.81113 34.25039 5.80125 -2.60078 2.01000 0.88381 0.67076 2.96530 0 0 0 leve
106.81940 34.89389 5.63699 -2.48673 0.81417 0.86444 0.63303 1.74981 0 0 0 leve
106.20427 35.00465 6.81177 -3.82714 2.58286 0.77723 0.71231 3.07215 0 0 0 leve
105.80202 35.96265 6.67328 -3.46290 1.67300 0.74735 0.86523 1.49479 0 0 0 g018
80.50089 29.73365 3.17394 29.77718 3.17533 1.25515 1.53907 2.51396 0 0 0 drcl
82.49115 27.95078 8.26990 34.33940 1.00710 0.61707 0.41769 2.37634 0 0 0 grhi
83.60316 27.76698 8.14912 35.46276 0.61600 0.41030 0.31837 1.07373 0 0 0 kldn
87.39205 26.86625 10.59369 37.42408 -1.52470 0.56457 0.50538 1.23311 0 0 0 odre
83.93598 28.26020 7.61088 32.01483 1.96565 0.68365 0.78408 1.95502 0 0 0 srnk
89.63426 27.47253 12.58140 30.49844 -2.27789 1.00133 1.56942 2.57161 0 0 0 timp
87.70982 27.35215 9.39001 33.09670 1.77000 0.90266 0.46033 1.28153 0 0 0 tplj
93.48823 39.64515 2.11140 5.34471 0.15000 0.81534 0.59189 2.28216 0 0 0 g163
94.35561 38.80829 5.47128 5.37493 1.76600 1.28181 0.58328 1.56737 0 0 0 g167
74.75109 42.99850 -1.27689 0.94256 0.43140 0.51156 0.25651 0.63050 0 0 0 chum
104.05705 37.18062 6.51128 0.78550 0.50852 0.47502 0.50832 0.43250 0 0 0 gsjt
104.64600 34.99500 7.34799 -0.58447 0.63273 0.58312 0.35465 0.41349 0 0 0 gslx
102.05800 34.02000 12.42754 1.13249 0.00381 0.88319 0.46780 0.45981 0 0 0 gsma
100.81776 38.44105 4.77452 2.22519 0.37786 0.51690 0.45525 1.15887 0 0 0 gsml
103.08803 38.63240 4.57612 0.63213 -0.36800 0.62291 0.44792 1.24416 0 0 0 gsmq
106.27372 38.49417 3.91657 -0.85535 -3.74773 0.43624 0.61900 0.49151 0 0 0 nxyc
105.24400 37.58600 5.09517 0.86351 0.31812 0.64909 0.29876 0.71463 0 0 0 nxzw
103.22991 22.78300 6.08035 -2.80808 -1.24917 1.35325 0.88601 1.29623 0 0 0 ynjp
99.37183 25.88633 -0.89768 -11.88574 -1.88438 1.13380 0.92742 1.70085 0 0 0 ynyl
100.25444 25.60816 1.45973 -11.45821 0.79473 1.02430 0.69889 1.17141 0 0 0 xiag
83.65933 38.96866 0.25226 12.17967 -0.24386 0.43339 0.34600 0.65173 0 0 0 xjtz
86.71924 42.92285 3.85096 8.24721 1.23315 0.50055 0.44939 0.63106 0 0 0 xjwl
81.52627 43.97241 1.87915 6.50819 0.34059 0.82763 0.73820 1.49424 0 0 0 xjyn
81.96906 36.43284 -3.46412 14.16887 -0.40383 0.78455 0.83008 0.89178 0 0 0 xjyt
80.36434 42.67645 2.85941 7.61913 1.69450 0.60794 0.47231 0.76753 0 0 0 xjzs
75.23397 37.77499 -3.51028 21.12411 0.93924 0.68836 0.54730 1.52764 0 0 0 tash
80.99879 44.96008 1.17448 3.80745 1.07314 0.44221 0.43725 0.72309 0 0 0 xjwq
98.18614 39.84147 1.96288 2.38172 1.05250 0.78223 0.87984 1.85942 0 0 0 leve
104.96437 36.09509 7.63751 -1.08801 1.62500 0.67402 0.68998 1.75367 0 0 0 leve
86.85606 47.69484 1.36913 4.41042 -0.39766 0.49123 0.44311 0.65729 0 0 0 xjbe
81.59550 28.11729 7.70533 36.37859 -1.33220 0.59627 0.77421 1.36496 0 0 0 npgj
102.71833 27.05917 9.62870 -11.29632 -0.05501 0.30656 0.36935 1.35611 0 0 0 leve
85.31391 28.20734 7.83415 27.18995 4.79515 1.89642 4.76659 2.40401 0 0 0 chlm
30.49673 50.36419 -0.87848 -0.14459 0.21043 0.49511 0.74099 0.31913 0 0 0 glsv
34.54292 49.60261 -1.77903 0.18163 -0.01725 0.43444 0.24414 0.33574 0 0 0 polv
98.20858 34.92000 16.16088 4.85763 0.82801 0.64210 0.50593 1.20500 0 0 0 qhmd
84.88575 44.31091 3.69841 7.26013 0.29652 0.54872 0.46895 0.54774 0 0 0 xjds
86.10609 44.20807 3.41857 5.83527 0.87471 0.50292 0.45466 0.62482 0 0 0 xjsh
97.92183 39.85384 1.88708 2.14032 0.80583 0.65878 0.51875 1.30012 0 0 0 g137
101.14256 38.92741 2.46942 1.39805 1.18167 0.70469 0.60233 1.74143 0 0 0 leve
101.15500 38.94500 NaN NaN 1.55000 NaN NaN 1.79789 0 0 0 leve
104.08674 37.23521 5.46476 0.73943 1.30800 0.65971 0.52620 1.59457 0 0 0 leve
103.98793 36.48590 9.09522 0.73279 1.42300 0.61184 0.53664 1.88871 0 0 0 leve
106.10118 36.62825 5.02037 -1.09371 1.00900 0.70103 0.87686 1.90267 0 0 0 leve
104.15651 35.88331 7.92255 0.87539 0.09000 0.64025 0.58808 2.15824 0 0 0 leve
103.24752 34.74944 9.24204 1.02571 1.71300 0.74691 0.56292 1.58844 0 0 0 leve
104.07290 34.40333 7.77310 -0.73766 1.59917 0.83589 0.74283 1.58352 0 0 0 leve
102.54629 27.37213 8.44768 -10.48479 0.46188 0.79664 0.87394 1.39186 0 0 0 leve
99.75713 28.31878 9.88293 -13.14995 1.34750 0.89493 0.84362 1.93628 0 0 0 leve
103.12121 28.31450 5.35139 -4.49665 -0.07500 1.14273 0.84368 1.96943 0 0 0 leve
103.83717 35.37583 7.57924 0.40140 1.15000 1.12686 0.87868 2.03004 0 0 0 g111
32.75849 39.88734 -23.37716 -1.44314 -1.06617 0.93375 0.53421 0.82673 0 0 0 ankr
106.68400 37.45100 3.66091 -2.03525 0.90000 0.82010 0.76582 2.04909 0 0 0 d098
80.62637 29.17667 5.19880 34.23119 -0.32913 1.59026 0.81197 2.52257 0 0 0 gntw
94.81273 40.17224 1.78229 4.22093 -0.55250 1.16043 0.75948 1.29731 0 0 0 g161
94.55482 39.71576 2.17448 4.58331 -1.19500 0.93953 0.63469 1.47882 0 0 0 g162
94.85689 39.51346 3.13468 4.74047 0.51125 0.90234 0.80725 1.18052 0 0 0 g164
104.02300 34.43000 9.88939 0.34327 -0.16341 0.74338 0.43588 0.51414 0 0 0 gsmx
106.21200 34.74600 5.44904 -1.32636 -0.27118 0.51907 0.28057 0.76007 0 0 0 gsqs
