lon lat veast_eu vnorth_eu vup seast snorth sup covassumed0 covassumed0 covassumed0 sta
105.64559 36.55419 34.79647 -6.85080 -1.03358 0.51721 0.43856 1.76518 0 0 0 nxhy
93.33139 38.74420 34.83604 2.19754 2.74010 0.44843 0.69970 0.89002 0 0 0 qhlh
90.80173 38.47481 35.54188 7.67234 0.66160 0.60538 2.44812 0.97504 0 0 0 qhmy
83.71566 42.82914 31.89071 7.38143 1.69536 0.48974 0.63261 1.03973 0 0 0 xjby
79.04535 37.16197 26.25807 18.58163 0.32534 0.51785 0.67126 0.62419 0 0 0 xjht
98.21500 39.80890 31.43414 -2.37947 1.00893 0.44863 0.61933 0.90028 0 0 0 gsjy
103.15577 36.89516 37.28415 -4.64236 1.75000 0.66338 0.57962 2.13246 0 0 0 leve
35.36439 31.03765 23.95569 20.96273 -0.29667 0.65689 0.87359 0.43871 0 0 0 sdm2
97.44011 40.02706 30.50542 -2.11771 1.51286 0.74616 0.79236 1.79819 0 0 0 g129
105.38062 35.14092 34.47726 -9.16098 1.97167 0.70616 0.62173 1.55107 0 0 0 jb27
101.63101 36.97584 37.67789 -4.16333 -0.10357 0.66742 0.54389 1.62335 0 0 0 leve
105.26962 36.93282 32.62333 -6.99031 0.56667 0.61110 0.64587 1.58979 0 0 0 leve
105.24598 36.65610 35.50313 -7.94429 0.62583 0.64402 0.60013 2.19674 0 0 0 leve
105.81113 34.25039 33.99162 -9.59462 2.01000 0.88381 0.67076 2.96530 0 0 0 leve
106.81940 34.89389 33.74475 -9.74513 0.81417 0.86444 0.63303 1.74981 0 0 0 leve
106.20427 35.00465 34.96105 -10.92440 2.58286 0.77723 0.71231 3.07215 0 0 0 leve
105.80202 35.96265 34.82670 -10.45434 1.67300 0.74735 0.86523 1.49479 0 0 0 g018
80.50089 29.73365 32.10367 29.90864 3.17533 1.25515 1.53907 2.51396 0 0 0 drcl
82.49115 27.95078 37.09900 33.89299 1.00710 0.61707 0.41769 2.37634 0 0 0 grhi
83.60316 27.76698 36.96109 34.69366 0.61600 0.41030 0.31837 1.07373 0 0 0 kldn
87.39205 26.86625 39.30521 35.55841 -1.52470 0.56457 0.50538 1.23311 0 0 0 odre
83.93598 28.26020 36.45117 31.14920 1.96565 0.68365 0.78408 1.95502 0 0 0 srnk
89.63426 27.47253 41.29482 27.98737 -2.27789 1.00133 1.56942 2.57161 0 0 0 timp
87.70982 27.35215 38.12996 31.13937 1.77000 0.90266 0.46033 1.28153 0 0 0 tplj
93.48823 39.64515 30.82596 1.73386 0.15000 0.81534 0.59189 2.28216 0 0 0 g163
94.35561 38.80829 34.18542 1.51864 1.76600 1.28181 0.58328 1.56737 0 0 0 g167
74.75109 42.99850 27.44000 2.74015 0.43140 0.51156 0.25651 0.63050 0 0 0 chum
104.05705 37.18062 34.74661 -5.74297 0.50852 0.47502 0.50832 0.43250 0 0 0 gsjt
104.64600 34.99500 35.60449 -7.26990 0.63273 0.58312 0.35465 0.41349 0 0 0 gslx
102.05800 34.02000 40.85797 -4.85819 0.00381 0.88319 0.46780 0.45981 0 0 0 gsma
100.81776 38.44105 33.16991 -3.42812 0.37786 0.51690 0.45525 1.15887 0 0 0 gsml
103.08803 38.63240 32.81627 -5.63660 -0.36800 0.62291 0.44792 1.24416 0 0 0 gsmq
106.27372 38.49417 31.93253 -7.97084 -3.74773 0.43624 0.61900 0.49151 0 0 0 nxyc
105.24400 37.58600 33.23075 -5.98056 0.31812 0.64909 0.29876 0.71463 0 0 0 nxzw
103.22991 22.78300 33.99405 -9.11497 -1.24917 1.35325 0.88601 1.29623 0 0 0 ynjp
99.37183 25.88633 27.41602 -17.14241 -1.88438 1.13380 0.92742 1.70085 0 0 0 ynyl
100.25444 25.60816 29.71875 -16.95741 0.79473 1.02430 0.69889 1.17141 0 0 0 xiag
83.65933 38.96866 29.23223 11.39427 -0.24386 0.43339 0.34600 0.65173 0 0 0 xjtz
86.71924 42.92285 32.58215 6.57581 1.23315 0.50055 0.44939 0.63106 0 0 0 xjwl
81.52627 43.97241 30.58984 6.34192 0.34059 0.82763 0.73820 1.49424 0 0 0 xjyn
81.96906 36.43284 25.58381 13.87402 -0.40383 0.78455 0.83008 0.89178 0 0 0 xjyt
80.36434 42.67645 31.66380 7.79024 1.69450 0.60794 0.47231 0.76753 0 0 0 xjzs
75.23397 37.77499 25.46509 22.78223 0.93924 0.68836 0.54730 1.52764 0 0 0 tash
80.99879 44.96008 29.80444 3.79434 1.07314 0.44221 0.43725 0.72309 0 0 0 xjwq
98.18614 39.84147 30.44484 -2.54718 1.05250 0.78223 0.87984 1.85942 0 0 0 leve
104.96437 36.09509 35.84598 -7.85799 1.62500 0.67402 0.68998 1.75367 0 0 0 leve
86.85606 47.69484 29.66451 2.69950 -0.39766 0.49123 0.44311 0.65729 0 0 0 xjbe
81.59550 28.11729 36.54708 36.19220 -1.33220 0.59627 0.77421 1.36496 0 0 0 npgj
102.71833 27.05917 37.86449 -17.46549 -0.05501 0.30656 0.36935 1.35611 0 0 0 leve
85.31391 28.20734 36.65923 25.92502 4.79515 1.89642 4.76659 2.40401 0 0 0 chlm
30.49673 50.36419 22.51355 12.68544 0.21043 0.49511 0.74099 0.31913 0 0 0 glsv
34.54292 49.60261 22.43155 12.23226 -0.01725 0.43444 0.24414 0.33574 0 0 0 polv
98.20858 34.92000 44.79118 -0.07749 0.82801 0.64210 0.50593 1.20500 0 0 0 qhmd
84.88575 44.31091 32.35551 6.11922 0.29652 0.54872 0.46895 0.54774 0 0 0 xjds
86.10609 44.20807 32.06450 4.34111 0.87471 0.50292 0.45466 0.62482 0 0 0 xjsh
97.92183 39.85384 30.38281 -2.71522 0.80583 0.65878 0.51875 1.30012 0 0 0 g137
101.14256 38.92741 30.82272 -4.34387 1.18167 0.70469 0.60233 1.74143 0 0 0 leve
101.15500 38.94500 NaN NaN 1.55000 NaN NaN 1.79789 0 0 0 leve
104.08674 37.23521 33.69603 -5.79697 1.30800 0.65971 0.52620 1.59457 0 0 0 leve
103.98793 36.48590 37.35871 -5.77721 1.42300 0.61184 0.53664 1.88871 0 0 0 leve
106.10118 36.62825 33.13060 -8.16388 1.00900 0.70103 0.87686 1.90267 0 0 0 leve
104.15651 35.88331 36.19178 -5.67964 0.09000 0.64025 0.58808 2.15824 0 0 0 leve
103.24752 34.74944 37.59296 -5.28589 1.71300 0.74691 0.56292 1.58844 0 0 0 leve
104.07290 34.40333 36.07654 -7.27036 1.59917 0.83589 0.74283 1.58352 0 0 0 leve
102.54629 27.37213 36.70782 -16.60753 0.46188 0.79664 0.87394 1.39186 0 0 0 leve
99.75713 28.31878 38.31830 -18.51265 1.34750 0.89493 0.84362 1.93628 0 0 0 leve
103.12121 28.31450 33.62528 -10.77432 -0.07500 1.14273 0.84368 1.96943 0 0 0 leve
103.83717 35.37583 35.88140 -6.06829 1.15000 1.12686 0.87868 2.03004 0 0 0 g111
32.75849 39.88734 2.03632 10.95887 -1.06617 0.93375 0.53421 0.82673 0 0 0 ankr
106.68400 37.45100 31.69506 -9.25825 0.90000 0.82010 0.76582 2.04909 0 0 0 d098
80.62637 29.17667 34.10099 34.32622 -0.32913 1.59026 0.81197 2.52257 0 0 0 gntw
94.81273 40.17224 30.41535 0.23564 -0.55250 1.16043 0.75948 1.29731 0 0 0 g161
94.55482 39.71576 30.84126 0.67077 -1.19500 0.93953 0.63469 1.47882 0 0 0 g162
94.85689 39.51346 31.79754 0.74274 0.51125 0.90234 0.80725 1.18052 0 0 0 g164
104.02300 34.43000 38.19568 -6.17610 -0.16341 0.74338 0.43588 0.51414 0 0 0 gsmx
106.21200 34.74600 33.60313 -8.42564 -0.27118 0.51907 0.28057 0.76007 0 0 0 gsqs
100.13012 37.33340 37.56089 -2.67624 0.04310 0.48163 0.61543 0.58705 0 0 0 qhgc
100.75354 26.68464 36.24593 -17.23219 0.07995 0.58484 0.36752 1.23900 0 0 0 ynys
97.37776 37.38052 36.45507 1.38110 0.42272 0.86430 0.68225 0.99462 0 0 0 dlha
94.87332 36.43241 36.29417 4.15603 0.91625 1.62012 0.99163 1.96491 0 0 0 jb30
101.12259 30.97873 43.69407 -12.73624 0.87877 1.08069 0.95186 1.54802 0 0 0 scdf
94.33583 42.84887 32.66043 0.12970 0.35870 0.34652 0.51103 0.45583 0 0 0 xjjj
85.27886 27.80069 37.11057 32.88730 1.21133 0.50526 0.50197 1.52382 0 0 0 kkn4
77.44578 37.85032 27.18786 21.07919 -0.32584 0.73846 0.85756 0.77731 0 0 0 xjyc
102.49705 23.71561 31.31395 -13.83168 -1.99125 1.41631 1.42667 2.00297 0 0 0 hb07
89.53925 46.99897 29.83742 2.73245 0.08249 0.37902 0.34954 0.58133 0 0 0 xjfy
34.86666 31.37802 22.81864 19.28445 1.74592 0.29686 0.38207 0.52861 0 0 0 klhv
51.33410 35.69728 26.71952 19.73875 1.23790 0.47798 0.54456 0.36638 0 0 0 tehn
95.76119 40.51618 31.16697 -0.82783 -0.36006 0.43155 0.58203 0.51825 0 0 0 gsax
97.17578 31.13613 50.24377 -4.96415 1.16771 0.51283 0.48735 1.40217 0 0 0 leve
56.11234 22.18646 33.88502 31.90126 -0.50608 0.68948 0.50783 0.62601 0 0 0 yibl
35.20903 32.10341 22.69573 20.34918 1.13967 0.31728 0.29762 0.81485 0 0 0 yosh
88.86617 29.24886 42.08696 20.07543 0.98793 0.95207 0.72716 1.58504 0 0 0 ｘｚｒｋ
33.39645 35.14099 19.49217 15.53753 0.15217 0.35302 0.15987 0.36159 0 0 0 nico
98.09649 36.29627 37.85699 2.11655 -0.14977 0.34201 0.67250 0.48666 0 0 0 qhdl
105.20100 35.21773 34.84832 -7.97314 1.63500 0.97264 0.93749 1.88739 0 0 0 leve
106.56227 34.73214 34.25407 -8.89643 5.60000 0.84626 0.94035 1.45302 0 0 0 leve
93.00315 39.28736 31.71646 2.54172 0.04875 0.98498 0.57055 2.41808 0 0 0 g165
90.29599 43.80938 32.52591 3.05904 0.64252 0.49176 0.64482 0.57805 0 0 0 xjml
108.08616 35.05830 32.18652 -9.91170 1.17400 0.59098 0.55912 1.61269 0 0 0 jb08
105.69920 38.43928 31.44306 -7.48108 0.63375 0.69751 0.68136 1.49410 0 0 0 leve
106.22123 36.02359 33.59466 -9.40876 1.58500 0.61526 0.78653 2.50741 0 0 0 leve
105.81464 33.89180 34.37722 -10.33681 0.56700 0.69106 0.67840 2.30704 0 0 0 leve
101.48255 33.42845 41.07598 -4.85359 1.87667 0.68304 1.00147 1.73337 0 0 0 leve
101.70536 32.90293 40.81507 -5.81273 0.96083 1.16779 0.92969 1.81891 0 0 0 leve
99.19424 31.93655 48.68338 -8.52663 1.36062 0.61568 0.89612 2.01584 0 0 0 leve
100.72794 31.86331 40.21072 -7.51095 0.84429 1.23720 1.12651 2.12927 0 0 0 leve
102.83425 28.00019 36.17319 -12.23956 0.14583 1.10465 1.47749 1.43458 0 0 0 leve
100.11934 29.17742 40.78418 -17.34810 0.93643 0.94174 0.70978 2.26670 0 0 0 leve
106.99524 40.32300 30.53022 -9.41162 0.42375 0.68395 0.96917 1.89034 0 0 0 d053
106.75394 39.92314 30.92641 -9.31013 0.27000 0.66734 0.76559 1.54371 0 0 0 d083
106.47715 39.06738 31.20215 -8.87776 1.37500 0.66221 0.59115 1.21142 0 0 0 d089
106.55672 38.54600 31.86149 -9.62825 0.45875 0.69805 0.67823 1.71117 0 0 0 d093
105.21651 37.24275 32.96080 -6.49646 0.72750 0.64039 0.61172 1.36120 0 0 0 g006
105.88050 36.96961 32.72163 -7.17903 0.84875 0.60219 0.56291 1.18363 0 0 0 g007
106.36431 36.84426 32.63133 -8.85307 1.53875 0.64633 0.58883 1.30488 0 0 0 g009
105.61903 36.51114 34.71357 -7.30565 0.40250 0.65813 0.67387 2.18153 0 0 0 g012
105.61611 36.27763 35.86766 -9.20129 2.01625 0.60295 0.75728 1.75390 0 0 0 g015
106.53026 35.23922 34.17542 -9.70168 0.91750 0.83887 0.69726 1.82906 0 0 0 g027
105.36808 34.79269 34.36908 -8.60979 0.64250 1.02068 0.85176 1.64198 0 0 0 g035
104.80778 40.16435 30.52522 -7.10044 0.72375 0.72038 0.72829 1.16746 0 0 0 g043
103.36350 38.84495 31.22690 -5.88999 0.61625 0.56946 0.63081 1.16174 0 0 0 g050
104.32509 37.45058 32.70025 -5.83207 0.86750 0.60045 0.52877 1.25599 0 0 0 g067
103.38375 37.56158 32.62900 -5.28659 0.79875 0.54049 0.46404 1.03975 0 0 0 g068
104.63139 36.90747 36.16392 -6.63174 1.54000 0.77517 0.52406 1.31959 0 0 0 g077
104.74250 36.42834 37.32158 -7.59950 1.85750 0.59867 0.66954 1.84331 0 0 0 g085
104.36440 36.65603 37.54499 -6.82057 1.45125 0.60728 0.58222 1.51513 0 0 0 g086
103.44396 37.14904 35.71014 -4.85931 1.07750 0.68550 0.48210 1.38788 0 0 0 g091
103.34386 35.41447 36.20027 -4.86984 0.69250 0.77199 0.54558 1.50881 0 0 0 g112
103.70622 35.28532 36.16828 -5.45979 1.39125 0.75896 0.62483 1.25024 0 0 0 g117
105.59435 33.69717 34.13224 -9.97175 0.74083 0.74524 0.79664 3.70331 0 0 0 h005
